t,y
0.0,0.0
0.2,-0.001
0.4,-0.002
0.6,-0.002
0.8,-0.003
1.0,-0.002
1.2,0.002
1.4,0.007
1.6,0.012
1.8,0.017
2.0,0.021
2.2,0.025
2.4,0.029
2.6,0.033
2.8,0.037
3.0,0.042
3.2,0.046
3.4,0.051
3.6,0.054
3.8,0.058
4.0,0.061
4.2,0.064
4.4,0.064
4.6,0.065
4.8,0.068
5.0,0.072
5.2,0.076
5.4,0.081
5.6,0.086
5.8,0.089
6.0,0.092
6.2,0.094
6.4,0.097
6.6,0.1
6.8,0.105
7.0,0.112
7.2,0.117
7.4,0.122
7.6,0.124
7.8,0.126
8.0,0.126
8.2,0.128
8.4,0.129
8.6,0.133
8.8,0.135
9.0,0.139
9.2,0.142
9.4,0.146
9.6,0.15
9.8,0.154
10.0,0.157
10.2,0.161
10.4,0.165
10.6,0.166
10.8,0.168
11.0,0.171
11.2,0.175
11.4,0.177
11.6,0.181
11.8,0.188
12.0,0.193
12.2,0.196
12.4,0.199
12.6,0.203
12.8,0.207
13.0,0.211
13.2,0.215
13.4,0.22
13.6,0.221
13.8,0.219
14.0,0.22
14.2,0.223
14.4,0.228
14.6,0.232
14.8,0.237
15.0,0.239
15.2,0.24
15.4,0.24
15.6,0.243
15.8,0.247
16.0,0.252
16.2,0.255
16.4,0.258
16.6,0.261
16.8,0.262
17.0,0.261
17.2,0.263
17.4,0.268
17.6,0.272
17.8,0.277
18.0,0.284
18.2,0.289
18.4,0.29
18.6,0.291
18.8,0.294
19.0,0.295
19.2,0.298
19.4,0.301
19.6,0.304
19.8,0.308
20.0,0.311
20.2,0.314
20.4,0.317
20.6,0.321
20.8,0.324
21.0,0.329
21.2,0.332
21.4,0.335
21.6,0.338
21.8,0.34
22.0,0.341
22.2,0.341
22.4,0.341
22.6,0.34
22.8,0.339
23.0,0.339
23.2,0.341
23.4,0.345
23.6,0.351
23.8,0.356
24.0,0.36
24.2,0.365
24.4,0.37
24.6,0.372
24.8,0.375
25.0,0.377
25.2,0.379
25.4,0.379
25.6,0.38
25.8,0.38
26.0,0.381
26.2,0.381
26.4,0.381
26.6,0.384
26.8,0.388
27.0,0.392
27.2,0.394
27.4,0.397
27.6,0.4
27.8,0.403
28.0,0.405
28.2,0.409
28.4,0.416
28.6,0.419
28.8,0.421
29.0,0.421
29.2,0.419
29.4,0.415
29.6,0.415
29.8,0.419
30.0,0.425
30.2,0.43
30.4,0.436
30.6,0.439
30.8,0.44
31.0,0.438
31.2,0.438
31.4,0.439
31.6,0.442
31.8,0.447
32.0,0.453
32.2,0.459
32.4,0.461
32.6,0.463
32.8,0.463
33.0,0.465
33.2,0.465
33.4,0.467
33.6,0.468
33.8,0.471
34.0,0.473
34.2,0.478
34.4,0.482
34.6,0.484
34.8,0.485
35.0,0.487
35.2,0.487
35.4,0.488
35.6,0.49
35.8,0.494
36.0,0.496
36.2,0.5
36.4,0.501
36.6,0.502
36.8,0.503
37.0,0.504
37.2,0.504
37.4,0.506
37.6,0.51
37.8,0.513
38.0,0.515
38.2,0.519
38.4,0.523
38.6,0.523
38.8,0.522
39.0,0.521
39.2,0.52
39.4,0.52
39.6,0.522
39.8,0.525
40.0,0.527
40.2,0.532
40.4,0.535
40.6,0.541
40.8,0.546
41.0,0.548
41.2,0.547
41.4,0.547
41.6,0.546
41.8,0.545
42.0,0.546
42.2,0.548
42.4,0.55
42.6,0.549
42.8,0.548
43.0,0.548
43.2,0.548
43.4,0.549
43.6,0.553
43.8,0.556
44.0,0.561
44.2,0.563
44.4,0.566
44.6,0.568
44.8,0.571
45.0,0.571
45.2,0.572
45.4,0.573
45.6,0.574
45.8,0.574
46.0,0.576
46.2,0.579
46.4,0.582
46.6,0.585
46.8,0.587
47.0,0.589
47.2,0.588
47.4,0.587
47.6,0.585
47.8,0.587
48.0,0.588
48.2,0.591
48.4,0.592
48.6,0.593
48.8,0.592
49.0,0.592
49.2,0.593
49.4,0.596
49.6,0.6
49.8,0.605
50.0,0.609
50.2,0.614
50.4,0.617
50.6,0.619
50.8,0.62
51.0,0.619
51.2,0.617
51.4,0.618
51.6,0.619
51.8,0.621
52.0,0.624
52.2,0.625
52.4,0.623
52.6,0.621
52.8,0.618
53.0,0.616
53.2,0.615
53.4,0.617
53.6,0.619
53.8,0.622
54.0,0.625
54.2,0.629
54.4,0.633
54.6,0.635
54.8,0.635
55.0,0.633
55.2,0.631
55.4,0.627
55.6,0.627
55.8,0.629
56.0,0.633
56.2,0.636
56.4,0.642
56.6,0.647
56.8,0.648
57.0,0.649
57.2,0.65
57.4,0.649
57.6,0.647
57.8,0.65
58.0,0.653
58.2,0.656
58.4,0.657
58.6,0.657
58.8,0.655
59.0,0.652
59.2,0.649
59.4,0.649
59.6,0.65
59.8,0.652
60.0,0.654
60.2,0.656
60.4,0.658
60.6,0.658
60.8,0.657
61.0,0.656
61.2,0.656
61.4,0.658
61.6,0.66
61.8,0.663
62.0,0.664
62.2,0.666
62.4,0.665
62.6,0.666
62.8,0.669
63.0,0.674
63.2,0.678
63.4,0.683
63.6,0.685
63.8,0.685
64.0,0.683
64.2,0.682
64.4,0.682
64.6,0.685
64.8,0.687
65.0,0.69
