t,y
0.0,0.0
0.2,0.002
0.4,0.003
0.6,0.005
0.8,0.006
1.0,0.008
1.2,0.006
1.4,0.006
1.6,0.004
1.8,0.003
2.0,0.003
2.2,0.004
2.4,0.006
2.6,0.006
2.8,0.007
3.0,0.008
3.2,0.012
3.4,0.013
3.6,0.014
3.8,0.016
4.0,0.017
4.2,0.016
4.4,0.016
4.6,0.016
4.8,0.014
5.0,0.013
5.2,0.013
5.4,0.011
5.6,0.008
5.8,0.008
6.0,0.008
6.2,0.009
6.4,0.01
6.6,0.01
6.8,0.012
7.0,0.01
7.2,0.009
7.4,0.01
7.6,0.013
7.8,0.013
8.0,0.015
8.2,0.017
8.4,0.019
8.6,0.022
8.8,0.025
9.0,0.029
9.2,0.032
9.4,0.035
9.6,0.035
9.8,0.034
10.0,0.033
10.2,0.031
10.4,0.028
10.6,0.025
10.8,0.024
11.0,0.023
11.2,0.024
11.4,0.026
11.6,0.027
11.8,0.029
12.0,0.031
12.2,0.032
12.4,0.032
12.6,0.032
12.8,0.031
13.0,0.03
13.2,0.028
13.4,0.026
13.6,0.027
13.8,0.026
14.0,0.026
14.2,0.026
14.4,0.028
14.6,0.025
14.8,0.025
15.0,0.024
15.2,0.024
15.4,0.021
15.6,0.023
15.8,0.025
16.0,0.028
16.2,0.033
16.4,0.035
16.6,0.038
16.8,0.039
17.0,0.039
17.2,0.037
17.4,0.037
17.6,0.036
17.8,0.036
18.0,0.035
18.2,0.036
18.4,0.035
18.6,0.033
18.8,0.034
19.0,0.034
19.2,0.035
19.4,0.036
19.6,0.038
19.8,0.037
20.0,0.036
20.2,0.032
20.4,0.03
20.6,0.027
20.8,0.027
21.0,0.027
21.2,0.027
21.4,0.026
21.6,0.026
21.8,0.026
22.0,0.027
22.2,0.029
22.4,0.03
22.6,0.03
22.8,0.03
23.0,0.028
23.2,0.026
23.4,0.026
23.6,0.028
23.8,0.031
24.0,0.034
24.2,0.036
24.4,0.037
24.6,0.037
24.8,0.036
25.0,0.035
25.2,0.033
25.4,0.032
25.6,0.031
25.8,0.028
26.0,0.027
26.2,0.028
26.4,0.031
26.6,0.033
26.8,0.034
27.0,0.034
27.2,0.032
27.4,0.03
27.6,0.028
27.8,0.03
28.0,0.033
28.2,0.037
28.4,0.039
28.6,0.04
28.8,0.037
29.0,0.033
29.2,0.03
29.4,0.029
29.6,0.027
29.8,0.025
30.0,0.027
30.2,0.027
30.4,0.027
30.6,0.029
30.8,0.031
31.0,0.032
31.2,0.031
31.4,0.03
31.6,0.031
31.8,0.03
32.0,0.03
32.2,0.032
32.4,0.035
32.6,0.037
32.8,0.041
33.0,0.044
33.2,0.045
33.4,0.044
33.6,0.041
33.8,0.038
34.0,0.037
34.2,0.036
34.4,0.037
34.6,0.036
34.8,0.036
35.0,0.035
35.2,0.035
35.4,0.034
35.6,0.036
35.8,0.036
36.0,0.039
36.2,0.037
36.4,0.037
36.6,0.038
36.8,0.038
37.0,0.036
37.2,0.037
37.4,0.036
37.6,0.037
37.8,0.037
38.0,0.039
38.2,0.038
38.4,0.039
38.6,0.037
38.8,0.034
39.0,0.032
39.2,0.032
39.4,0.033
39.6,0.035
39.8,0.036
40.0,0.036
40.2,0.037
40.4,0.038
40.6,0.04
40.8,0.042
41.0,0.044
41.2,0.044
41.4,0.042
41.6,0.042
41.8,0.04
42.0,0.039
42.2,0.039
42.4,0.04
42.6,0.041
42.8,0.043
43.0,0.043
43.2,0.043
43.4,0.043
43.6,0.046
43.8,0.044
44.0,0.043
44.2,0.043
44.4,0.042
44.6,0.041
44.8,0.041
45.0,0.042
45.2,0.042
45.4,0.041
45.6,0.04
45.8,0.04
46.0,0.042
46.2,0.045
46.4,0.048
46.6,0.05
46.8,0.047
47.0,0.045
47.2,0.042
47.4,0.039
47.6,0.036
47.8,0.037
48.0,0.036
48.2,0.035
48.4,0.035
48.6,0.034
48.8,0.034
49.0,0.035
49.2,0.037
49.4,0.037
49.6,0.038
49.8,0.041
