t,y
0.0,0.0
0.2,0.002
0.4,0.007
0.6,0.012
0.8,0.024
1.0,0.04
1.2,0.058
1.4,0.074
1.6,0.09
1.8,0.103
2.0,0.113
2.2,0.123
2.4,0.134
2.6,0.145
2.8,0.157
3.0,0.168
3.2,0.178
3.4,0.187
3.6,0.194
3.8,0.198
4.0,0.202
4.2,0.205
4.4,0.211
4.6,0.218
4.8,0.223
5.0,0.227
5.2,0.231
5.4,0.233
5.6,0.235
5.8,0.239
6.0,0.244
6.2,0.246
6.4,0.249
6.6,0.252
6.8,0.255
7.0,0.256
7.2,0.258
7.4,0.26
7.6,0.261
7.8,0.263
8.0,0.265
8.2,0.269
8.4,0.274
8.6,0.277
8.8,0.281
9.0,0.283
9.2,0.283
9.4,0.281
9.6,0.279
9.8,0.277
10.0,0.275
10.2,0.273
10.4,0.275
10.6,0.278
10.8,0.281
11.0,0.284
11.2,0.288
11.4,0.289
11.6,0.288
11.8,0.287
12.0,0.287
12.2,0.289
12.4,0.291
12.6,0.293
12.8,0.297
13.0,0.301
13.2,0.302
13.4,0.303
13.6,0.303
13.8,0.303
14.0,0.301
14.2,0.3
14.4,0.299
14.6,0.3
14.8,0.3
15.0,0.301
15.2,0.303
15.4,0.305
15.6,0.307
15.8,0.308
16.0,0.31
16.2,0.31
16.4,0.307
16.6,0.306
16.8,0.306
17.0,0.306
17.2,0.306
17.4,0.306
17.6,0.305
17.8,0.303
18.0,0.302
18.2,0.304
18.4,0.306
18.6,0.307
18.8,0.308
19.0,0.308
19.2,0.306
19.4,0.304
19.6,0.306
19.8,0.307
20.0,0.308
20.2,0.31
20.4,0.312
20.6,0.314
20.8,0.316
21.0,0.318
21.2,0.317
21.4,0.318
21.6,0.318
21.8,0.318
22.0,0.318
22.2,0.318
22.4,0.318
22.6,0.317
22.8,0.316
23.0,0.314
23.2,0.313
23.4,0.313
23.6,0.315
23.8,0.316
24.0,0.318
24.2,0.32
24.4,0.32
24.6,0.32
24.8,0.319
25.0,0.32
25.2,0.321
25.4,0.321
25.6,0.32
25.8,0.32
26.0,0.319
26.2,0.32
26.4,0.321
26.6,0.319
26.8,0.318
27.0,0.317
27.2,0.315
27.4,0.314
27.6,0.315
27.8,0.318
28.0,0.32
28.2,0.322
28.4,0.322
28.6,0.321
28.8,0.32
29.0,0.318
29.2,0.318
29.4,0.32
29.6,0.323
29.8,0.325
30.0,0.326
30.2,0.328
30.4,0.331
30.6,0.331
30.8,0.331
31.0,0.332
31.2,0.333
31.4,0.33
31.6,0.328
31.8,0.328
32.0,0.326
32.2,0.325
32.4,0.324
32.6,0.326
32.8,0.329
33.0,0.332
33.2,0.334
33.4,0.336
33.6,0.336
33.8,0.334
34.0,0.332
34.2,0.33
34.4,0.327
34.6,0.325
34.8,0.324
35.0,0.324
35.2,0.327
35.4,0.329
35.6,0.33
35.8,0.33
36.0,0.33
36.2,0.329
36.4,0.329
36.6,0.329
36.8,0.329
37.0,0.328
37.2,0.326
37.4,0.323
37.6,0.323
37.8,0.325
38.0,0.327
38.2,0.328
38.4,0.333
38.6,0.335
38.8,0.336
39.0,0.338
39.2,0.34
39.4,0.338
39.6,0.337
39.8,0.335
40.0,0.334
40.2,0.335
40.4,0.337
40.6,0.337
40.8,0.338
41.0,0.337
41.2,0.335
41.4,0.334
41.6,0.335
41.8,0.335
42.0,0.333
42.2,0.332
42.4,0.332
42.6,0.331
42.8,0.331
43.0,0.334
43.2,0.336
43.4,0.336
43.6,0.336
43.8,0.335
44.0,0.333
44.2,0.332
44.4,0.333
44.6,0.334
44.8,0.336
45.0,0.337
45.2,0.337
45.4,0.334
45.6,0.336
45.8,0.338
46.0,0.341
46.2,0.343
46.4,0.346
46.6,0.347
46.8,0.345
47.0,0.344
47.2,0.347
47.4,0.348
47.6,0.35
47.8,0.352
48.0,0.351
48.2,0.348
48.4,0.347
48.6,0.347
48.8,0.347
49.0,0.347
49.2,0.347
49.4,0.344
49.6,0.342
49.8,0.339
