t,y
0.0,0.0
0.2,-0.002
0.4,-0.006
0.6,-0.008
0.8,-0.012
1.0,-0.013
1.2,-0.013
1.4,-0.011
1.6,-0.007
1.8,-0.003
2.0,-0.002
2.2,0.0
2.4,0.002
2.6,0.002
2.8,0.001
3.0,0.003
3.2,0.006
3.4,0.009
3.6,0.011
3.8,0.014
4.0,0.017
4.2,0.021
4.4,0.026
4.6,0.031
4.8,0.035
5.0,0.04
5.2,0.044
5.4,0.045
5.6,0.046
5.8,0.048
6.0,0.048
6.2,0.048
6.4,0.05
6.6,0.052
6.8,0.054
7.0,0.058
7.2,0.06
7.4,0.06
7.6,0.061
7.8,0.06
8.0,0.059
8.2,0.058
8.4,0.06
8.6,0.063
8.8,0.068
9.0,0.071
9.2,0.075
9.4,0.078
9.6,0.08
9.8,0.083
10.0,0.085
10.2,0.086
10.4,0.087
10.6,0.089
10.8,0.09
11.0,0.093
11.2,0.099
11.4,0.103
11.6,0.106
11.8,0.109
12.0,0.112
12.2,0.113
12.4,0.114
12.6,0.117
12.8,0.12
13.0,0.124
13.2,0.125
13.4,0.127
13.6,0.126
13.8,0.125
14.0,0.124
14.2,0.123
14.4,0.125
14.6,0.126
14.8,0.126
15.0,0.127
15.2,0.129
15.4,0.129
15.6,0.132
15.8,0.135
16.0,0.138
16.2,0.141
16.4,0.144
16.6,0.145
16.8,0.148
17.0,0.149
17.2,0.15
17.4,0.15
17.6,0.15
17.8,0.15
18.0,0.152
18.2,0.154
18.4,0.155
18.6,0.157
18.8,0.159
19.0,0.161
19.2,0.162
19.4,0.164
19.6,0.165
19.8,0.163
20.0,0.164
20.2,0.165
20.4,0.169
20.6,0.172
20.8,0.175
21.0,0.177
21.2,0.178
21.4,0.179
21.6,0.182
21.8,0.185
22.0,0.189
22.2,0.192
22.4,0.193
22.6,0.194
22.8,0.193
23.0,0.193
23.2,0.191
23.4,0.19
23.6,0.19
23.8,0.192
24.0,0.194
24.2,0.196
24.4,0.196
24.6,0.197
24.8,0.196
25.0,0.195
25.2,0.196
25.4,0.199
25.6,0.199
25.8,0.198
26.0,0.198
26.2,0.197
26.4,0.195
26.6,0.196
26.8,0.198
27.0,0.2
27.2,0.203
27.4,0.205
27.6,0.208
27.8,0.209
28.0,0.208
28.2,0.206
28.4,0.205
28.6,0.204
28.8,0.204
29.0,0.204
29.2,0.205
29.4,0.205
29.6,0.206
29.8,0.206
30.0,0.206
30.2,0.208
30.4,0.211
30.6,0.213
30.8,0.214
31.0,0.215
31.2,0.216
31.4,0.216
31.6,0.218
31.8,0.22
32.0,0.22
32.2,0.222
32.4,0.224
32.6,0.225
32.8,0.225
33.0,0.226
33.2,0.227
33.4,0.226
33.6,0.225
33.8,0.225
34.0,0.225
34.2,0.227
34.4,0.229
34.6,0.231
34.8,0.233
35.0,0.233
35.2,0.233
35.4,0.232
35.6,0.232
35.8,0.232
36.0,0.233
36.2,0.233
36.4,0.232
36.6,0.232
36.8,0.234
37.0,0.236
37.2,0.235
37.4,0.236
37.6,0.237
37.8,0.237
38.0,0.236
38.2,0.237
38.4,0.237
38.6,0.235
38.8,0.233
39.0,0.232
39.2,0.234
39.4,0.238
39.6,0.241
39.8,0.244
40.0,0.245
40.2,0.244
40.4,0.243
40.6,0.242
40.8,0.242
41.0,0.242
41.2,0.243
41.4,0.244
41.6,0.246
41.8,0.248
42.0,0.25
42.2,0.25
42.4,0.25
42.6,0.246
42.8,0.242
43.0,0.239
43.2,0.238
43.4,0.239
43.6,0.242
43.8,0.244
44.0,0.247
44.2,0.248
44.4,0.246
44.6,0.245
44.8,0.244
45.0,0.243
45.2,0.241
45.4,0.242
45.6,0.242
45.8,0.245
46.0,0.249
46.2,0.252
46.4,0.253
46.6,0.254
46.8,0.252
47.0,0.25
47.2,0.249
47.4,0.249
47.6,0.251
47.8,0.252
48.0,0.254
48.2,0.254
48.4,0.255
48.6,0.255
48.8,0.254
49.0,0.253
49.2,0.253
49.4,0.254
49.6,0.256
