t,y
0.0,0.0
0.2,-0.001
0.4,-0.003
0.6,-0.005
0.8,-0.006
1.0,-0.005
1.2,-0.002
1.4,0.002
1.6,0.009
1.8,0.016
2.0,0.023
2.2,0.028
2.4,0.031
2.6,0.031
2.8,0.032
3.0,0.034
3.2,0.038
3.4,0.043
3.6,0.048
3.8,0.051
4.0,0.054
4.2,0.056
4.4,0.058
4.6,0.063
4.8,0.068
5.0,0.074
5.2,0.078
5.4,0.082
5.6,0.083
5.8,0.086
6.0,0.088
6.2,0.09
6.4,0.094
6.6,0.098
6.8,0.101
7.0,0.103
7.2,0.104
7.4,0.104
7.6,0.107
7.8,0.11
8.0,0.116
8.2,0.124
8.4,0.13
8.6,0.135
8.8,0.137
9.0,0.139
9.2,0.142
9.4,0.148
9.6,0.155
9.8,0.16
10.0,0.165
10.2,0.169
10.4,0.17
10.6,0.17
10.8,0.173
11.0,0.178
11.2,0.183
11.4,0.187
11.6,0.192
11.8,0.196
12.0,0.198
12.2,0.199
12.4,0.201
12.6,0.205
12.8,0.209
13.0,0.213
13.2,0.218
13.4,0.221
13.6,0.224
13.8,0.226
14.0,0.228
14.2,0.23
14.4,0.234
14.6,0.237
14.8,0.243
15.0,0.248
15.2,0.255
15.4,0.26
15.6,0.264
15.8,0.266
16.0,0.269
16.2,0.271
16.4,0.275
16.6,0.278
16.8,0.28
17.0,0.282
17.2,0.283
17.4,0.285
17.6,0.287
17.8,0.291
18.0,0.296
18.2,0.302
18.4,0.305
18.6,0.308
18.8,0.31
19.0,0.31
19.2,0.309
19.4,0.309
19.6,0.312
19.8,0.316
20.0,0.323
20.2,0.328
20.4,0.332
20.6,0.334
20.8,0.335
21.0,0.335
21.2,0.337
21.4,0.342
21.6,0.347
21.8,0.352
22.0,0.356
22.2,0.361
22.4,0.362
22.6,0.363
22.8,0.365
23.0,0.366
23.2,0.37
23.4,0.376
23.6,0.383
23.8,0.388
24.0,0.393
24.2,0.396
24.4,0.397
24.6,0.397
24.8,0.401
25.0,0.406
25.2,0.41
25.4,0.413
25.6,0.416
25.8,0.417
26.0,0.416
26.2,0.418
26.4,0.422
26.6,0.428
26.8,0.431
27.0,0.433
27.2,0.434
27.4,0.435
27.6,0.436
27.8,0.44
28.0,0.444
28.2,0.448
28.4,0.45
28.6,0.451
28.8,0.453
29.0,0.455
29.2,0.46
29.4,0.463
29.6,0.465
29.8,0.468
30.0,0.47
30.2,0.472
30.4,0.474
30.6,0.477
30.8,0.478
31.0,0.479
31.2,0.48
31.4,0.483
31.6,0.487
31.8,0.493
32.0,0.498
32.2,0.503
32.4,0.506
32.6,0.507
32.8,0.509
33.0,0.511
33.2,0.512
33.4,0.513
33.6,0.516
33.8,0.52
34.0,0.523
34.2,0.526
34.4,0.53
34.6,0.533
34.8,0.535
35.0,0.538
35.2,0.542
35.4,0.546
35.6,0.549
35.8,0.552
36.0,0.555
36.2,0.557
36.4,0.557
36.6,0.557
36.8,0.557
37.0,0.557
37.2,0.559
37.4,0.563
37.6,0.565
37.8,0.566
38.0,0.566
38.2,0.566
38.4,0.568
38.6,0.57
38.8,0.575
39.0,0.579
39.2,0.583
39.4,0.586
39.6,0.588
39.8,0.591
40.0,0.592
40.2,0.593
40.4,0.594
40.6,0.596
40.8,0.598
41.0,0.602
41.2,0.604
41.4,0.606
41.6,0.606
41.8,0.607
42.0,0.61
42.2,0.613
42.4,0.617
42.6,0.619
42.8,0.622
43.0,0.622
43.2,0.621
43.4,0.62
43.6,0.622
43.8,0.623
44.0,0.626
44.2,0.629
44.4,0.632
44.6,0.635
44.8,0.638
45.0,0.64
45.2,0.641
45.4,0.641
45.6,0.642
45.8,0.642
46.0,0.645
46.2,0.65
46.4,0.654
46.6,0.657
46.8,0.659
47.0,0.66
47.2,0.659
47.4,0.658
47.6,0.657
47.8,0.66
48.0,0.663
48.2,0.667
48.4,0.671
48.6,0.674
48.8,0.674
49.0,0.674
49.2,0.676
49.4,0.679
49.6,0.682
49.8,0.686
50.0,0.689
50.2,0.69
50.4,0.691
50.6,0.69
50.8,0.691
51.0,0.693
51.2,0.695
51.4,0.699
51.6,0.703
51.8,0.707
52.0,0.708
52.2,0.708
52.4,0.707
52.6,0.707
52.8,0.708
53.0,0.711
53.2,0.716
53.4,0.719
53.6,0.722
53.8,0.723
54.0,0.723
54.2,0.72
54.4,0.719
54.6,0.718
54.8,0.718
55.0,0.717
55.2,0.718
55.4,0.721
55.6,0.722
55.8,0.724
56.0,0.727
56.2,0.731
56.4,0.733
56.6,0.734
56.8,0.734
57.0,0.735
57.2,0.735
57.4,0.735
57.6,0.736
57.8,0.739
58.0,0.741
58.2,0.744
58.4,0.748
58.6,0.75
58.8,0.751
59.0,0.75
59.2,0.749
59.4,0.747
59.6,0.747
59.8,0.749
60.0,0.752
60.2,0.753
60.4,0.756
60.6,0.755
60.8,0.756
61.0,0.755
61.2,0.756
61.4,0.754
61.6,0.756
61.8,0.756
62.0,0.757
62.2,0.759
62.4,0.763
62.6,0.766
62.8,0.767
63.0,0.769
63.2,0.77
63.4,0.771
63.6,0.772
63.8,0.775
64.0,0.777
64.2,0.779
64.4,0.78
64.6,0.781
64.8,0.782
65.0,0.782
