t,y
0.0,0.0
0.2,-0.001
0.4,-0.002
0.6,-0.001
0.8,-0.001
1.0,-0.001
1.2,-0.0
1.4,0.0
1.6,0.001
1.8,0.002
2.0,0.005
2.2,0.01
2.4,0.014
2.6,0.017
2.8,0.019
3.0,0.02
3.2,0.022
3.4,0.028
3.6,0.034
3.8,0.041
4.0,0.048
4.2,0.053
4.4,0.055
4.6,0.056
4.8,0.057
5.0,0.059
5.2,0.06
5.4,0.06
5.6,0.061
5.8,0.063
6.0,0.065
6.2,0.07
6.4,0.073
6.6,0.077
6.8,0.081
7.0,0.085
7.2,0.089
7.4,0.094
7.6,0.099
7.8,0.104
8.0,0.106
8.2,0.106
8.4,0.106
8.6,0.105
8.8,0.105
9.0,0.11
9.2,0.117
9.4,0.123
9.6,0.129
9.8,0.132
10.0,0.132
10.2,0.131
10.4,0.133
10.6,0.138
10.8,0.145
11.0,0.15
11.2,0.157
11.4,0.163
11.6,0.165
11.8,0.166
12.0,0.17
12.2,0.171
12.4,0.17
12.6,0.169
12.8,0.168
13.0,0.169
13.2,0.172
13.4,0.179
13.6,0.187
13.8,0.196
14.0,0.204
14.2,0.206
14.4,0.207
14.6,0.209
14.8,0.212
15.0,0.215
15.2,0.221
15.4,0.224
15.6,0.225
15.8,0.225
16.0,0.225
16.2,0.226
16.4,0.228
16.6,0.231
16.8,0.232
17.0,0.233
17.2,0.234
17.4,0.237
17.6,0.241
17.8,0.247
18.0,0.25
18.2,0.251
18.4,0.251
18.6,0.249
18.8,0.247
19.0,0.251
19.2,0.257
19.4,0.265
19.6,0.271
19.8,0.275
20.0,0.277
20.2,0.278
20.4,0.278
20.6,0.28
20.8,0.282
21.0,0.282
21.2,0.283
21.4,0.285
21.6,0.289
21.8,0.292
22.0,0.297
22.2,0.297
22.4,0.296
22.6,0.294
22.8,0.293
23.0,0.294
23.2,0.299
23.4,0.304
23.6,0.31
23.8,0.315
24.0,0.316
24.2,0.317
24.4,0.319
24.6,0.319
24.8,0.32
25.0,0.322
25.2,0.323
25.4,0.324
25.6,0.326
25.8,0.329
26.0,0.333
26.2,0.337
26.4,0.341
26.6,0.343
26.8,0.346
27.0,0.348
27.2,0.35
27.4,0.35
27.6,0.351
27.8,0.349
28.0,0.348
28.2,0.346
28.4,0.348
28.6,0.35
28.8,0.355
29.0,0.359
29.2,0.363
29.4,0.365
29.6,0.366
29.8,0.368
30.0,0.37
30.2,0.373
30.4,0.375
30.6,0.376
30.8,0.376
31.0,0.374
31.2,0.371
31.4,0.371
31.6,0.373
31.8,0.376
32.0,0.379
32.2,0.382
32.4,0.385
32.6,0.387
32.8,0.388
33.0,0.39
33.2,0.393
33.4,0.396
33.6,0.399
33.8,0.401
34.0,0.403
34.2,0.402
34.4,0.401
34.6,0.399
34.8,0.4
35.0,0.4
35.2,0.403
35.4,0.404
35.6,0.407
35.8,0.408
36.0,0.409
36.2,0.411
36.4,0.416
36.6,0.418
36.8,0.422
37.0,0.424
37.2,0.424
37.4,0.424
37.6,0.424
37.8,0.423
38.0,0.423
38.2,0.423
38.4,0.423
38.6,0.424
38.8,0.424
39.0,0.423
39.2,0.422
39.4,0.423
39.6,0.426
39.8,0.431
40.0,0.434
40.2,0.437
40.4,0.441
40.6,0.445
40.8,0.448
41.0,0.452
41.2,0.457
41.4,0.458
41.6,0.457
41.8,0.456
42.0,0.456
42.2,0.453
42.4,0.45
42.6,0.449
42.8,0.451
43.0,0.451
43.2,0.453
43.4,0.455
43.6,0.457
43.8,0.456
44.0,0.457
44.2,0.459
44.4,0.462
44.6,0.462
44.8,0.462
45.0,0.463
45.2,0.463
45.4,0.462
45.6,0.461
45.8,0.462
46.0,0.461
46.2,0.461
46.4,0.462
46.6,0.464
46.8,0.464
47.0,0.466
47.2,0.469
47.4,0.471
47.6,0.472
47.8,0.472
48.0,0.473
48.2,0.474
48.4,0.473
48.6,0.474
48.8,0.473
49.0,0.472
49.2,0.473
49.4,0.477
49.6,0.48
49.8,0.485
50.0,0.49
50.2,0.492
50.4,0.49
50.6,0.488
50.8,0.489
51.0,0.489
51.2,0.491
51.4,0.496
51.6,0.5
51.8,0.499
52.0,0.499
52.2,0.497
52.4,0.496
52.6,0.493
52.8,0.493
53.0,0.492
53.2,0.493
53.4,0.494
53.6,0.496
53.8,0.499
54.0,0.502
54.2,0.502
54.4,0.501
54.6,0.502
54.8,0.503
55.0,0.504
55.2,0.504
55.4,0.504
55.6,0.504
55.8,0.503
56.0,0.503
56.2,0.504
56.4,0.507
56.6,0.51
56.8,0.51
57.0,0.51
57.2,0.509
57.4,0.508
57.6,0.508
57.8,0.51
58.0,0.513
58.2,0.516
58.4,0.518
58.6,0.518
58.8,0.516
59.0,0.516
59.2,0.515
59.4,0.516
59.6,0.516
59.8,0.517
60.0,0.514
60.2,0.512
60.4,0.511
60.6,0.507
60.8,0.504
61.0,0.505
61.2,0.507
61.4,0.511
61.6,0.517
61.8,0.522
62.0,0.525
62.2,0.525
62.4,0.524
62.6,0.527
62.8,0.525
63.0,0.524
63.2,0.524
63.4,0.527
63.6,0.529
63.8,0.532
64.0,0.534
64.2,0.538
64.4,0.539
64.6,0.538
64.8,0.537
65.0,0.536
