t,y
0.0,0.0
0.2,0.0
0.4,0.0
0.6,-0.0
0.8,0.001
1.0,0.004
1.2,0.004
1.4,0.004
1.6,0.003
1.8,0.005
2.0,0.005
2.2,0.008
2.4,0.01
2.6,0.01
2.8,0.007
3.0,0.006
3.2,0.006
3.4,0.007
3.6,0.008
3.8,0.011
4.0,0.01
4.2,0.006
4.4,0.005
4.6,0.002
4.8,-0.001
5.0,-0.001
5.2,0.0
5.4,0.0
5.6,0.002
5.8,0.004
6.0,0.004
6.2,0.007
6.4,0.009
6.6,0.011
6.8,0.014
7.0,0.015
7.2,0.012
7.4,0.008
7.6,0.005
7.8,0.001
8.0,-0.002
8.2,-0.001
8.4,0.001
8.6,0.001
8.8,0.003
9.0,0.003
9.2,0.004
9.4,0.005
9.6,0.005
9.8,0.005
10.0,0.006
10.2,0.009
10.4,0.01
10.6,0.011
10.8,0.012
11.0,0.011
11.2,0.011
11.4,0.013
11.6,0.016
11.8,0.019
12.0,0.02
12.2,0.017
12.4,0.013
12.6,0.011
12.8,0.009
13.0,0.007
13.2,0.007
13.4,0.005
13.6,0.002
13.8,-0.001
14.0,-0.0
14.2,0.002
14.4,0.004
14.6,0.007
14.8,0.01
15.0,0.011
15.2,0.012
15.4,0.013
15.6,0.013
15.8,0.012
16.0,0.01
16.2,0.008
16.4,0.006
16.6,0.007
16.8,0.009
17.0,0.012
17.2,0.012
17.4,0.013
17.6,0.011
17.8,0.009
18.0,0.006
18.2,0.007
18.4,0.005
18.6,0.006
18.8,0.008
19.0,0.011
19.2,0.01
19.4,0.012
19.6,0.013
19.8,0.011
20.0,0.008
20.2,0.008
20.4,0.007
20.6,0.006
20.8,0.005
21.0,0.004
21.2,0.003
21.4,0.001
21.6,-0.0
21.8,0.001
22.0,0.003
22.2,0.005
22.4,0.006
22.6,0.008
22.8,0.007
23.0,0.005
23.2,0.003
23.4,0.001
23.6,-0.002
23.8,-0.003
24.0,-0.002
24.2,0.001
24.4,0.004
