t,y
0.0,0.0
0.2,0.008
0.4,0.017
0.6,0.03
0.8,0.046
1.0,0.061
1.2,0.075
1.4,0.089
1.6,0.104
1.8,0.115
2.0,0.125
2.2,0.133
2.4,0.137
2.6,0.138
2.8,0.138
3.0,0.138
3.2,0.138
3.4,0.139
3.6,0.14
3.8,0.143
4.0,0.148
4.2,0.154
4.4,0.156
4.6,0.158
4.8,0.159
5.0,0.159
5.2,0.158
5.4,0.16
5.6,0.162
5.8,0.163
6.0,0.164
6.2,0.163
6.4,0.163
6.6,0.162
6.8,0.164
7.0,0.165
7.2,0.167
7.4,0.168
7.6,0.169
7.8,0.167
8.0,0.167
8.2,0.169
8.4,0.17
8.6,0.171
8.8,0.173
9.0,0.175
9.2,0.175
9.4,0.175
9.6,0.174
9.8,0.172
10.0,0.17
10.2,0.17
10.4,0.173
10.6,0.178
10.8,0.181
11.0,0.186
11.2,0.19
11.4,0.19
11.6,0.191
11.8,0.193
12.0,0.193
12.2,0.192
12.4,0.191
12.6,0.19
12.8,0.191
13.0,0.191
13.2,0.192
13.4,0.192
13.6,0.194
13.8,0.192
14.0,0.19
14.2,0.189
14.4,0.191
14.6,0.19
14.8,0.191
15.0,0.191
15.2,0.191
15.4,0.19
15.6,0.192
15.8,0.193
16.0,0.194
16.2,0.196
16.4,0.196
16.6,0.195
16.8,0.195
17.0,0.197
17.2,0.199
17.4,0.203
17.6,0.207
17.8,0.209
18.0,0.21
18.2,0.211
18.4,0.21
18.6,0.211
18.8,0.214
19.0,0.217
19.2,0.22
19.4,0.22
19.6,0.219
19.8,0.218
20.0,0.217
20.2,0.217
20.4,0.219
20.6,0.221
20.8,0.222
21.0,0.223
21.2,0.222
21.4,0.22
21.6,0.218
21.8,0.217
22.0,0.218
22.2,0.217
22.4,0.219
22.6,0.219
22.8,0.219
23.0,0.217
23.2,0.218
23.4,0.221
23.6,0.223
23.8,0.224
24.0,0.227
24.2,0.227
24.4,0.226
24.6,0.226
24.8,0.228
25.0,0.227
25.2,0.226
25.4,0.225
25.6,0.223
25.8,0.221
26.0,0.221
26.2,0.22
26.4,0.221
26.6,0.22
26.8,0.221
27.0,0.223
27.2,0.224
27.4,0.224
27.6,0.223
27.8,0.223
28.0,0.225
28.2,0.227
28.4,0.227
28.6,0.229
28.8,0.233
29.0,0.234
29.2,0.235
29.4,0.237
29.6,0.238
29.8,0.235
30.0,0.234
30.2,0.233
30.4,0.231
30.6,0.231
30.8,0.233
31.0,0.235
31.2,0.237
31.4,0.238
31.6,0.241
31.8,0.243
32.0,0.243
32.2,0.243
32.4,0.244
32.6,0.243
32.8,0.242
33.0,0.242
33.2,0.242
33.4,0.243
33.6,0.243
33.8,0.243
34.0,0.243
34.2,0.243
34.4,0.245
34.6,0.247
34.8,0.249
35.0,0.252
35.2,0.25
35.4,0.249
35.6,0.248
35.8,0.249
36.0,0.247
36.2,0.249
36.4,0.249
36.6,0.248
36.8,0.245
37.0,0.244
37.2,0.243
37.4,0.243
37.6,0.245
37.8,0.247
38.0,0.25
38.2,0.252
38.4,0.255
38.6,0.255
38.8,0.255
39.0,0.252
39.2,0.249
39.4,0.246
39.6,0.246
39.8,0.246
40.0,0.248
40.2,0.25
40.4,0.251
40.6,0.252
40.8,0.254
41.0,0.256
41.2,0.257
41.4,0.258
41.6,0.257
41.8,0.255
42.0,0.253
42.2,0.252
42.4,0.254
42.6,0.257
42.8,0.26
43.0,0.262
43.2,0.265
43.4,0.264
43.6,0.263
43.8,0.261
44.0,0.263
44.2,0.263
44.4,0.265
44.6,0.265
44.8,0.265
45.0,0.265
45.2,0.263
45.4,0.262
45.6,0.261
45.8,0.261
46.0,0.258
46.2,0.259
46.4,0.258
46.6,0.262
46.8,0.266
47.0,0.268
47.2,0.269
47.4,0.27
47.6,0.268
47.8,0.267
48.0,0.268
48.2,0.269
48.4,0.27
48.6,0.269
48.8,0.267
49.0,0.267
49.2,0.268
49.4,0.267
49.6,0.268
49.8,0.269
50.0,0.268
50.2,0.267
50.4,0.267
50.6,0.268
50.8,0.268
51.0,0.271
51.2,0.272
51.4,0.273
51.6,0.273
51.8,0.273
52.0,0.273
52.2,0.274
52.4,0.274
52.6,0.277
52.8,0.28
53.0,0.283
53.2,0.283
53.4,0.283
53.6,0.282
53.8,0.281
54.0,0.277
54.2,0.275
54.4,0.273
54.6,0.272
54.8,0.271
55.0,0.273
55.2,0.274
55.4,0.275
55.6,0.276
55.8,0.276
56.0,0.275
56.2,0.275
56.4,0.278
56.6,0.279
56.8,0.281
57.0,0.283
57.2,0.286
57.4,0.286
57.6,0.287
57.8,0.287
58.0,0.287
58.2,0.287
58.4,0.288
58.6,0.29
58.8,0.293
59.0,0.295
59.2,0.295
59.4,0.293
59.6,0.293
59.8,0.293
60.0,0.291
60.2,0.29
60.4,0.292
60.6,0.291
60.8,0.292
61.0,0.293
61.2,0.296
61.4,0.298
61.6,0.3
61.8,0.299
62.0,0.299
62.2,0.3
62.4,0.3
62.6,0.298
62.8,0.298
63.0,0.299
63.2,0.299
63.4,0.298
63.6,0.297
63.8,0.296
64.0,0.293
64.2,0.291
64.4,0.291
64.6,0.293
64.8,0.294
65.0,0.295
65.2,0.295
65.4,0.294
65.6,0.294
65.8,0.296
66.0,0.299
66.2,0.302
66.4,0.305
66.6,0.307
66.8,0.305
67.0,0.304
67.2,0.303
67.4,0.302
67.6,0.303
67.8,0.306
68.0,0.308
68.2,0.309
68.4,0.31
68.6,0.31
68.8,0.307
69.0,0.306
69.2,0.305
69.4,0.303
69.6,0.301
69.8,0.3
70.0,0.298
70.2,0.297
70.4,0.3
70.6,0.302
70.8,0.306
71.0,0.31
71.2,0.311
71.4,0.31
71.6,0.307
71.8,0.306
72.0,0.305
72.2,0.307
72.4,0.31
72.6,0.313
72.8,0.313
73.0,0.312
73.2,0.312
73.4,0.31
73.6,0.311
73.8,0.312
74.0,0.314
74.2,0.314
74.4,0.313
74.6,0.311
74.8,0.308
75.0,0.307
75.2,0.307
75.4,0.308
75.6,0.309
75.8,0.309
76.0,0.31
76.2,0.311
76.4,0.311
76.6,0.312
76.8,0.313
77.0,0.312
77.2,0.312
77.4,0.313
77.6,0.314
77.8,0.316
78.0,0.318
78.2,0.317
78.4,0.316
78.6,0.315
78.8,0.314
79.0,0.314
79.2,0.316
79.4,0.32
79.6,0.323
79.8,0.325
80.0,0.328
80.2,0.329
80.4,0.328
80.6,0.327
80.8,0.326
81.0,0.322
81.2,0.319
81.4,0.318
81.6,0.319
81.8,0.32
82.0,0.321
82.2,0.321
82.4,0.321
82.6,0.318
82.8,0.318
83.0,0.321
83.2,0.324
83.4,0.327
83.6,0.33
83.8,0.331
84.0,0.329
84.2,0.326
84.4,0.324
84.6,0.322
84.8,0.322
85.0,0.321
85.2,0.322
85.4,0.321
85.6,0.322
85.8,0.323
86.0,0.324
86.2,0.326
86.4,0.326
86.6,0.327
86.8,0.327
87.0,0.326
87.2,0.325
87.4,0.326
87.6,0.328
87.8,0.331
88.0,0.334
88.2,0.336
88.4,0.335
88.6,0.333
88.8,0.332
89.0,0.331
89.2,0.33
89.4,0.327
89.6,0.325
89.8,0.323
90.0,0.321
90.2,0.321
90.4,0.323
90.6,0.325
90.8,0.327
91.0,0.329
91.2,0.326
91.4,0.326
91.6,0.328
91.8,0.329
92.0,0.33
92.2,0.332
92.4,0.331
92.6,0.328
92.8,0.326
93.0,0.326
93.2,0.33
93.4,0.335
93.6,0.339
93.8,0.34
94.0,0.342
94.2,0.341
94.4,0.339
94.6,0.336
94.8,0.335
95.0,0.333
95.2,0.332
95.4,0.331
95.6,0.334
95.8,0.335
96.0,0.338
96.2,0.341
96.4,0.343
96.6,0.342
96.8,0.341
97.0,0.341
97.2,0.34
97.4,0.34
97.6,0.338
97.8,0.342
98.0,0.343
98.2,0.344
98.4,0.345
98.6,0.347
98.8,0.35
99.0,0.347
99.2,0.346
99.4,0.347
99.6,0.348
99.8,0.346
100.0,0.347
100.2,0.349
100.4,0.348
100.6,0.346
100.8,0.346
101.0,0.345
101.2,0.345
101.4,0.345
101.6,0.344
101.8,0.345
102.0,0.345
102.2,0.346
102.4,0.348
102.6,0.35
102.8,0.352
103.0,0.352
103.2,0.353
103.4,0.352
103.6,0.35
103.8,0.349
104.0,0.347
104.2,0.344
104.4,0.343
104.6,0.344
104.8,0.344
105.0,0.346
105.2,0.348
105.4,0.35
105.6,0.354
105.8,0.358
106.0,0.36
106.2,0.36
106.4,0.36
106.6,0.359
106.8,0.357
107.0,0.356
107.2,0.355
107.4,0.353
107.6,0.352
107.8,0.351
108.0,0.352
108.2,0.352
108.4,0.352
108.6,0.354
108.8,0.356
109.0,0.356
109.2,0.36
109.4,0.361
109.6,0.36
109.8,0.357
110.0,0.355
110.2,0.354
110.4,0.355
110.6,0.354
110.8,0.356
111.0,0.357
111.2,0.356
111.4,0.355
111.6,0.356
111.8,0.36
112.0,0.364
112.2,0.367
112.4,0.369
112.6,0.369
112.8,0.368
113.0,0.366
113.2,0.365
113.4,0.365
113.6,0.366
113.8,0.365
114.0,0.365
114.2,0.366
114.4,0.365
114.6,0.365
114.8,0.365
115.0,0.365
115.2,0.364
115.4,0.365
115.6,0.367
115.8,0.369
116.0,0.369
116.2,0.369
116.4,0.368
116.6,0.369
116.8,0.369
117.0,0.37
117.2,0.37
117.4,0.367
117.6,0.363
117.8,0.362
118.0,0.362
118.2,0.363
118.4,0.364
118.6,0.365
118.8,0.365
119.0,0.364
119.2,0.363
119.4,0.365
119.6,0.366
119.8,0.367
120.0,0.367
120.2,0.366
120.4,0.366
120.6,0.368
120.8,0.368
121.0,0.369
121.2,0.37
121.4,0.371
121.6,0.371
121.8,0.374
122.0,0.376
122.2,0.379
122.4,0.381
122.6,0.382
122.8,0.38
123.0,0.379
123.2,0.378
123.4,0.376
123.6,0.375
123.8,0.376
124.0,0.378
124.2,0.378
124.4,0.38
124.6,0.379
124.8,0.38
125.0,0.379
125.2,0.38
125.4,0.381
125.6,0.382
125.8,0.38
126.0,0.38
126.2,0.378
126.4,0.375
126.6,0.372
126.8,0.372
127.0,0.372
127.2,0.372
127.4,0.376
127.6,0.38
127.8,0.384
128.0,0.387
128.2,0.389
128.4,0.389
128.6,0.39
128.8,0.389
129.0,0.388
129.2,0.385
129.4,0.383
129.6,0.38
129.8,0.379
130.0,0.378
130.2,0.379
130.4,0.379
130.6,0.382
130.8,0.384
131.0,0.385
131.2,0.388
131.4,0.389
131.6,0.387
131.8,0.384
132.0,0.384
132.2,0.383
132.4,0.381
132.6,0.382
132.8,0.385
133.0,0.386
133.2,0.385
133.4,0.387
133.6,0.389
133.8,0.388
134.0,0.387
134.2,0.39
134.4,0.392
134.6,0.392
134.8,0.392
135.0,0.393
135.2,0.393
135.4,0.391
135.6,0.39
135.8,0.389
136.0,0.39
136.2,0.392
136.4,0.395
136.6,0.395
136.8,0.396
137.0,0.394
137.2,0.391
137.4,0.389
137.6,0.391
137.8,0.394
138.0,0.397
138.2,0.397
138.4,0.397
138.6,0.399
138.8,0.4
139.0,0.401
139.2,0.4
139.4,0.399
139.6,0.397
139.8,0.396
140.0,0.396
140.2,0.399
140.4,0.402
140.6,0.404
140.8,0.404
141.0,0.404
141.2,0.403
141.4,0.401
141.6,0.4
141.8,0.399
142.0,0.398
142.2,0.398
142.4,0.399
142.6,0.399
142.8,0.398
