t,y
0.0,0.0
0.2,-0.0
0.4,0.0
0.6,0.001
0.8,0.001
1.0,0.003
1.2,0.007
1.4,0.012
1.6,0.016
1.8,0.021
2.0,0.026
2.2,0.03
2.4,0.032
2.6,0.036
2.8,0.04
3.0,0.043
3.2,0.048
3.4,0.052
3.6,0.056
3.8,0.06
4.0,0.063
4.2,0.067
4.4,0.069
4.6,0.072
4.8,0.075
5.0,0.078
5.2,0.08
5.4,0.082
5.6,0.084
5.8,0.086
6.0,0.09
6.2,0.093
6.4,0.095
6.6,0.096
6.8,0.095
7.0,0.095
7.2,0.095
7.4,0.096
7.6,0.096
7.8,0.098
8.0,0.099
8.2,0.1
8.4,0.102
8.6,0.103
8.8,0.104
9.0,0.105
9.2,0.105
9.4,0.105
9.6,0.106
9.8,0.106
10.0,0.107
10.2,0.11
10.4,0.111
10.6,0.112
10.8,0.114
11.0,0.117
11.2,0.116
11.4,0.115
11.6,0.116
11.8,0.115
12.0,0.112
12.2,0.11
12.4,0.111
12.6,0.112
12.8,0.115
13.0,0.119
13.2,0.121
13.4,0.121
13.6,0.121
13.8,0.12
14.0,0.12
14.2,0.121
14.4,0.123
14.6,0.124
14.8,0.123
15.0,0.124
15.2,0.123
15.4,0.123
15.6,0.122
15.8,0.122
16.0,0.12
16.2,0.12
16.4,0.122
16.6,0.124
16.8,0.128
17.0,0.131
17.2,0.132
17.4,0.131
17.6,0.133
17.8,0.133
18.0,0.135
18.2,0.136
18.4,0.138
18.6,0.135
18.8,0.132
19.0,0.128
19.2,0.127
19.4,0.126
19.6,0.127
19.8,0.13
20.0,0.13
20.2,0.127
20.4,0.126
20.6,0.125
20.8,0.124
21.0,0.125
21.2,0.128
21.4,0.13
21.6,0.129
21.8,0.128
22.0,0.127
22.2,0.126
22.4,0.127
22.6,0.13
22.8,0.134
23.0,0.136
23.2,0.137
23.4,0.135
23.6,0.132
23.8,0.127
24.0,0.125
24.2,0.124
24.4,0.125
24.6,0.128
