t,y
0.0,0.0
0.2,0.016
0.4,0.036
0.6,0.075
0.8,0.124
1.0,0.185
1.2,0.252
1.4,0.326
1.6,0.407
1.8,0.49
2.0,0.571
2.2,0.648
2.4,0.72
2.6,0.787
2.8,0.846
3.0,0.903
3.2,0.957
3.4,1.007
3.6,1.05
3.8,1.09
4.0,1.13
4.2,1.167
4.4,1.202
4.6,1.231
4.8,1.259
5.0,1.281
5.2,1.299
5.4,1.313
5.6,1.33
5.8,1.345
6.0,1.359
6.2,1.372
6.4,1.385
6.6,1.397
6.8,1.405
7.0,1.411
7.2,1.42
7.4,1.43
7.6,1.442
7.8,1.452
8.0,1.461
8.2,1.468
8.4,1.472
8.6,1.474
8.8,1.479
9.0,1.488
9.2,1.495
9.4,1.503
9.6,1.509
9.8,1.514
10.0,1.515
10.2,1.517
10.4,1.517
10.6,1.519
10.8,1.522
11.0,1.528
11.2,1.536
11.4,1.544
11.6,1.552
11.8,1.556
12.0,1.557
12.2,1.553
12.4,1.55
12.6,1.546
12.8,1.547
13.0,1.551
13.2,1.555
13.4,1.559
13.6,1.564
13.8,1.569
14.0,1.573
14.2,1.577
14.4,1.579
14.6,1.579
14.8,1.579
15.0,1.577
15.2,1.577
15.4,1.581
15.6,1.585
15.8,1.589
16.0,1.593
16.2,1.595
16.4,1.596
16.6,1.595
16.8,1.596
17.0,1.598
17.2,1.597
17.4,1.598
17.6,1.599
17.8,1.602
18.0,1.604
18.2,1.609
18.4,1.611
18.6,1.611
18.8,1.608
19.0,1.606
19.2,1.603
19.4,1.604
19.6,1.605
19.8,1.606
20.0,1.605
20.2,1.605
20.4,1.604
20.6,1.604
20.8,1.605
21.0,1.608
21.2,1.61
21.4,1.611
21.6,1.61
21.8,1.609
22.0,1.605
22.2,1.603
22.4,1.602
22.6,1.604
22.8,1.605
23.0,1.607
23.2,1.608
23.4,1.611
23.6,1.612
23.8,1.613
24.0,1.615
24.2,1.616
24.4,1.616
24.6,1.617
24.8,1.619
25.0,1.621
25.2,1.623
25.4,1.623
25.6,1.622
25.8,1.622
26.0,1.623
26.2,1.625
26.4,1.628
26.6,1.63
26.8,1.631
27.0,1.627
27.2,1.624
27.4,1.622
27.6,1.621
27.8,1.62
28.0,1.622
28.2,1.622
28.4,1.625
28.6,1.628
28.8,1.635
29.0,1.64
29.2,1.641
29.4,1.639
29.6,1.634
29.8,1.629
30.0,1.627
30.2,1.627
30.4,1.628
30.6,1.63
30.8,1.632
31.0,1.633
31.2,1.636
31.4,1.638
31.6,1.639
31.8,1.637
32.0,1.635
32.2,1.632
32.4,1.63
32.6,1.629
32.8,1.63
33.0,1.631
33.2,1.631
33.4,1.632
33.6,1.635
33.8,1.636
34.0,1.638
34.2,1.64
34.4,1.641
34.6,1.64
34.8,1.639
35.0,1.638
35.2,1.636
35.4,1.636
35.6,1.636
35.8,1.634
36.0,1.632
36.2,1.632
36.4,1.633
36.6,1.635
36.8,1.64
37.0,1.643
37.2,1.644
37.4,1.645
37.6,1.645
37.8,1.642
38.0,1.64
38.2,1.639
38.4,1.639
38.6,1.639
38.8,1.64
39.0,1.642
39.2,1.644
39.4,1.643
39.6,1.641
39.8,1.64
40.0,1.641
40.2,1.639
40.4,1.638
40.6,1.64
40.8,1.641
41.0,1.641
41.2,1.642
41.4,1.645
41.6,1.646
41.8,1.644
42.0,1.643
42.2,1.641
42.4,1.641
42.6,1.641
42.8,1.64
43.0,1.641
43.2,1.642
43.4,1.643
43.6,1.643
43.8,1.645
44.0,1.646
44.2,1.647
44.4,1.647
44.6,1.647
44.8,1.648
45.0,1.651
45.2,1.653
45.4,1.654
45.6,1.655
45.8,1.655
46.0,1.651
46.2,1.647
46.4,1.645
46.6,1.645
46.8,1.645
47.0,1.646
47.2,1.649
47.4,1.649
47.6,1.649
47.8,1.651
48.0,1.652
48.2,1.651
48.4,1.65
48.6,1.65
48.8,1.648
49.0,1.649
49.2,1.651
49.4,1.655
49.6,1.658
49.8,1.659
50.0,1.658
50.2,1.657
50.4,1.656
50.6,1.652
50.8,1.649
51.0,1.65
51.2,1.651
51.4,1.65
51.6,1.649
51.8,1.648
52.0,1.648
52.2,1.644
52.4,1.644
52.6,1.644
52.8,1.642
53.0,1.638
53.2,1.64
53.4,1.643
53.6,1.646
53.8,1.648
54.0,1.647
54.2,1.647
54.4,1.645
54.6,1.643
54.8,1.645
55.0,1.648
55.2,1.65
55.4,1.651
55.6,1.653
55.8,1.657
56.0,1.66
56.2,1.659
56.4,1.657
56.6,1.654
56.8,1.65
57.0,1.646
57.2,1.645
57.4,1.646
57.6,1.644
57.8,1.647
58.0,1.649
58.2,1.651
58.4,1.651
58.6,1.652
58.8,1.654
59.0,1.655
59.2,1.656
59.4,1.658
59.6,1.659
59.8,1.656
60.0,1.652
60.2,1.649
60.4,1.648
60.6,1.651
60.8,1.654
61.0,1.657
61.2,1.658
61.4,1.657
61.6,1.654
61.8,1.652
62.0,1.65
62.2,1.649
62.4,1.65
62.6,1.65
62.8,1.652
63.0,1.652
63.2,1.654
63.4,1.657
63.6,1.659
63.8,1.658
64.0,1.655
64.2,1.653
64.4,1.651
64.6,1.651
64.8,1.651
65.0,1.653
65.2,1.655
65.4,1.656
65.6,1.658
65.8,1.661
66.0,1.661
66.2,1.658
66.4,1.655
66.6,1.654
66.8,1.654
67.0,1.656
67.2,1.656
67.4,1.654
67.6,1.654
67.8,1.656
68.0,1.66
68.2,1.667
68.4,1.672
68.6,1.672
68.8,1.67
69.0,1.668
69.2,1.664
69.4,1.659
69.6,1.656
69.8,1.654
70.0,1.653
70.2,1.655
70.4,1.661
70.6,1.665
70.8,1.665
71.0,1.663
71.2,1.659
71.4,1.655
71.6,1.654
71.8,1.656
72.0,1.658
72.2,1.658
72.4,1.656
72.6,1.656
72.8,1.657
73.0,1.658
73.2,1.659
73.4,1.662
73.6,1.662
73.8,1.661
74.0,1.659
74.2,1.66
74.4,1.66
74.6,1.658
74.8,1.659
75.0,1.658
75.2,1.657
75.4,1.655
75.6,1.654
75.8,1.653
76.0,1.653
76.2,1.654
76.4,1.656
76.6,1.658
76.8,1.661
77.0,1.663
77.2,1.666
77.4,1.668
77.6,1.669
77.8,1.669
78.0,1.669
78.2,1.667
78.4,1.664
78.6,1.66
78.8,1.655
79.0,1.649
79.2,1.645
79.4,1.641
79.6,1.64
79.8,1.643
80.0,1.646
80.2,1.65
80.4,1.655
80.6,1.66
80.8,1.661
81.0,1.661
81.2,1.659
81.4,1.658
81.6,1.657
81.8,1.657
82.0,1.658
82.2,1.656
82.4,1.654
82.6,1.653
82.8,1.652
83.0,1.653
83.2,1.657
83.4,1.661
83.6,1.663
83.8,1.663
84.0,1.665
84.2,1.664
84.4,1.66
84.6,1.659
84.8,1.66
85.0,1.661
85.2,1.663
85.4,1.665
85.6,1.667
85.8,1.667
86.0,1.665
86.2,1.665
86.4,1.663
86.6,1.662
86.8,1.66
87.0,1.661
87.2,1.661
87.4,1.662
87.6,1.663
87.8,1.663
88.0,1.662
88.2,1.662
88.4,1.664
88.6,1.666
88.8,1.666
89.0,1.666
89.2,1.664
89.4,1.663
89.6,1.662
89.8,1.662
90.0,1.664
90.2,1.666
90.4,1.668
90.6,1.668
90.8,1.668
91.0,1.667
91.2,1.668
91.4,1.668
91.6,1.668
91.8,1.668
92.0,1.666
92.2,1.663
92.4,1.659
