t,y
0.0,0.0
0.2,0.002
0.4,0.005
0.6,0.005
0.8,0.003
1.0,-0.001
1.2,-0.003
1.4,-0.005
1.6,-0.002
1.8,0.001
2.0,0.004
2.2,0.003
2.4,0.001
2.6,-0.002
2.8,-0.004
3.0,-0.005
3.2,-0.003
3.4,-0.002
3.6,0.0
3.8,0.002
4.0,0.001
4.2,0.001
4.4,0.001
4.6,0.002
4.8,0.002
5.0,0.003
5.2,0.004
5.4,0.002
5.6,-0.002
5.8,-0.003
6.0,-0.004
6.2,-0.005
6.4,-0.004
6.6,-0.003
6.8,-0.001
7.0,-0.001
7.2,-0.001
7.4,-0.002
7.6,-0.002
7.8,-0.003
8.0,-0.0
8.2,0.001
8.4,0.004
8.6,0.003
8.8,0.002
9.0,0.002
9.2,0.003
9.4,0.003
9.6,0.003
9.8,0.002
10.0,-0.0
10.2,-0.002
10.4,-0.002
10.6,0.001
10.8,0.001
11.0,0.001
11.2,-0.0
11.4,-0.002
11.6,-0.004
11.8,-0.002
12.0,-0.0
12.2,0.001
12.4,0.001
12.6,0.0
12.8,-0.002
13.0,-0.004
13.2,-0.004
13.4,-0.006
13.6,-0.004
13.8,-0.002
14.0,-0.001
14.2,0.001
14.4,0.002
14.6,0.002
14.8,0.001
15.0,0.001
15.2,0.001
15.4,0.003
15.6,0.005
15.8,0.007
16.0,0.006
16.2,0.007
16.4,0.005
16.6,0.003
16.8,0.001
17.0,-0.002
17.2,-0.002
17.4,-0.003
17.6,-0.003
17.8,-0.001
18.0,0.001
18.2,0.0
18.4,0.0
18.6,0.001
18.8,0.001
19.0,0.002
19.2,0.002
19.4,0.001
19.6,-0.0
19.8,-0.003
20.0,-0.004
20.2,-0.004
20.4,-0.004
20.6,-0.002
20.8,-0.0
21.0,0.001
21.2,0.001
21.4,0.001
21.6,0.0
21.8,-0.002
22.0,-0.003
22.2,-0.002
22.4,-0.001
22.6,0.001
22.8,0.003
23.0,0.004
23.2,0.003
23.4,0.0
23.6,-0.002
23.8,-0.003
24.0,-0.006
24.2,-0.005
24.4,-0.004
24.6,-0.002
24.8,-0.001
25.0,0.001
25.2,0.002
25.4,0.002
25.6,0.001
25.8,-0.0
26.0,-0.001
26.2,-0.001
26.4,0.0
26.6,0.0
26.8,0.001
27.0,0.0
27.2,0.001
27.4,0.0
27.6,0.0
27.8,-0.001
28.0,0.001
28.2,0.0
28.4,-0.0
28.6,-0.002
28.8,-0.001
29.0,0.0
29.2,0.001
29.4,0.002
29.6,0.003
29.8,0.005
30.0,0.003
30.2,0.003
30.4,0.002
30.6,0.0
30.8,-0.003
31.0,-0.003
31.2,-0.004
31.4,-0.005
31.6,-0.002
31.8,0.001
32.0,0.002
32.2,0.003
32.4,0.005
32.6,0.003
32.8,0.001
33.0,-0.002
33.2,-0.004
33.4,-0.005
33.6,-0.004
33.8,-0.003
34.0,0.001
34.2,0.003
34.4,0.005
34.6,0.004
34.8,0.004
35.0,0.002
35.2,0.001
35.4,0.001
35.6,0.002
35.8,0.001
36.0,0.001
36.2,0.001
36.4,0.002
36.6,0.003
36.8,0.003
37.0,0.002
37.2,0.001
37.4,-0.004
37.6,-0.007
37.8,-0.007
38.0,-0.006
38.2,-0.004
38.4,-0.002
38.6,0.001
38.8,0.001
39.0,0.002
39.2,0.001
39.4,0.002
39.6,0.001
39.8,0.003
40.0,0.002
40.2,0.003
40.4,0.002
40.6,0.002
40.8,-0.002
41.0,-0.004
41.2,-0.007
41.4,-0.008
41.6,-0.007
41.8,-0.005
42.0,-0.003
42.2,-0.001
42.4,-0.0
42.6,0.001
42.8,0.001
43.0,0.001
43.2,0.001
43.4,0.001
43.6,-0.002
43.8,-0.001
44.0,-0.0
44.2,0.0
44.4,0.001
44.6,0.002
44.8,0.001
45.0,0.0
45.2,0.001
45.4,0.001
45.6,0.002
45.8,0.001
46.0,-0.001
46.2,-0.004
46.4,-0.005
46.6,-0.006
46.8,-0.006
47.0,-0.005
47.2,-0.005
