t,y
0.0,0.0
0.2,0.0
0.4,0.0
0.6,0.002
0.8,0.003
1.0,0.004
1.2,0.003
1.4,0.001
1.6,-0.0
1.8,0.001
2.0,0.006
2.2,0.012
2.4,0.015
2.6,0.019
2.8,0.019
3.0,0.02
3.2,0.022
3.4,0.024
3.6,0.028
3.8,0.032
4.0,0.036
4.2,0.041
4.4,0.046
4.6,0.048
4.8,0.05
5.0,0.052
5.2,0.052
5.4,0.052
5.6,0.054
5.8,0.057
6.0,0.06
6.2,0.06
6.4,0.06
6.6,0.059
6.8,0.057
7.0,0.055
7.2,0.058
7.4,0.061
7.6,0.066
7.8,0.07
8.0,0.073
8.2,0.073
8.4,0.075
8.6,0.075
8.8,0.078
9.0,0.081
9.2,0.086
9.4,0.089
9.6,0.091
9.8,0.091
10.0,0.092
10.2,0.092
10.4,0.094
10.6,0.098
10.8,0.1
11.0,0.102
11.2,0.103
11.4,0.103
11.6,0.102
11.8,0.102
12.0,0.104
12.2,0.104
12.4,0.105
12.6,0.11
12.8,0.113
13.0,0.114
13.2,0.113
13.4,0.111
13.6,0.108
13.8,0.107
14.0,0.11
14.2,0.114
14.4,0.119
14.6,0.122
14.8,0.123
15.0,0.124
15.2,0.124
15.4,0.124
15.6,0.125
15.8,0.124
16.0,0.123
16.2,0.122
16.4,0.122
16.6,0.123
16.8,0.123
17.0,0.125
17.2,0.126
17.4,0.126
17.6,0.126
17.8,0.127
18.0,0.13
18.2,0.133
18.4,0.136
18.6,0.14
18.8,0.144
19.0,0.147
19.2,0.148
19.4,0.149
19.6,0.152
19.8,0.153
20.0,0.154
20.2,0.153
20.4,0.152
20.6,0.147
20.8,0.143
21.0,0.14
21.2,0.139
21.4,0.14
21.6,0.144
21.8,0.148
22.0,0.153
22.2,0.156
22.4,0.158
22.6,0.158
22.8,0.158
23.0,0.16
23.2,0.162
23.4,0.164
23.6,0.164
23.8,0.163
24.0,0.162
24.2,0.16
24.4,0.161
24.6,0.162
