t,y
0.0,0.0
0.2,0.001
0.4,0.003
0.6,0.006
0.8,0.008
1.0,0.011
1.2,0.014
1.4,0.016
1.6,0.017
1.8,0.018
2.0,0.018
2.2,0.018
2.4,0.019
2.6,0.019
2.8,0.02
3.0,0.02
3.2,0.022
3.4,0.021
3.6,0.02
3.8,0.019
4.0,0.017
4.2,0.016
4.4,0.017
4.6,0.018
4.8,0.019
5.0,0.022
5.2,0.027
5.4,0.03
5.6,0.032
5.8,0.033
6.0,0.033
6.2,0.029
6.4,0.026
6.6,0.025
6.8,0.025
7.0,0.024
7.2,0.027
7.4,0.028
7.6,0.029
7.8,0.028
8.0,0.031
8.2,0.034
8.4,0.038
8.6,0.042
8.8,0.044
9.0,0.044
9.2,0.041
9.4,0.038
9.6,0.036
9.8,0.035
10.0,0.036
10.2,0.039
10.4,0.042
10.6,0.047
10.8,0.048
11.0,0.047
11.2,0.048
11.4,0.046
11.6,0.043
11.8,0.043
12.0,0.044
12.2,0.042
12.4,0.039
12.6,0.038
12.8,0.038
13.0,0.038
13.2,0.038
13.4,0.039
13.6,0.038
13.8,0.04
14.0,0.042
14.2,0.044
14.4,0.045
14.6,0.049
14.8,0.048
15.0,0.046
15.2,0.046
15.4,0.047
15.6,0.049
15.8,0.05
16.0,0.052
16.2,0.052
16.4,0.053
16.6,0.051
16.8,0.051
17.0,0.052
17.2,0.053
17.4,0.052
17.6,0.053
17.8,0.055
18.0,0.052
18.2,0.049
18.4,0.05
18.6,0.052
18.8,0.054
19.0,0.057
19.2,0.061
19.4,0.06
19.6,0.058
19.8,0.055
20.0,0.054
20.2,0.055
20.4,0.057
20.6,0.057
20.8,0.057
21.0,0.055
21.2,0.051
21.4,0.048
21.6,0.046
21.8,0.044
22.0,0.044
22.2,0.043
22.4,0.042
22.6,0.042
22.8,0.04
23.0,0.038
23.2,0.037
23.4,0.039
23.6,0.04
23.8,0.041
24.0,0.043
24.2,0.044
24.4,0.046
24.6,0.047
24.8,0.049
25.0,0.049
25.2,0.05
25.4,0.047
25.6,0.044
25.8,0.043
26.0,0.045
26.2,0.045
26.4,0.046
26.6,0.05
26.8,0.055
27.0,0.057
27.2,0.059
27.4,0.058
27.6,0.06
27.8,0.059
28.0,0.056
28.2,0.053
28.4,0.053
28.6,0.049
28.8,0.047
29.0,0.046
29.2,0.046
29.4,0.043
29.6,0.042
29.8,0.042
30.0,0.044
30.2,0.046
30.4,0.049
30.6,0.052
30.8,0.052
31.0,0.053
31.2,0.054
31.4,0.055
31.6,0.053
31.8,0.05
32.0,0.045
32.2,0.043
32.4,0.043
32.6,0.047
32.8,0.051
33.0,0.055
33.2,0.057
33.4,0.057
33.6,0.055
33.8,0.054
34.0,0.049
34.2,0.044
34.4,0.042
34.6,0.042
34.8,0.044
35.0,0.049
35.2,0.055
35.4,0.057
35.6,0.058
35.8,0.056
36.0,0.054
36.2,0.053
36.4,0.053
36.6,0.052
36.8,0.053
37.0,0.054
37.2,0.055
37.4,0.053
37.6,0.053
37.8,0.052
38.0,0.05
38.2,0.049
38.4,0.051
38.6,0.051
38.8,0.052
39.0,0.054
39.2,0.056
39.4,0.054
39.6,0.053
39.8,0.053
40.0,0.052
40.2,0.051
40.4,0.056
40.6,0.058
40.8,0.059
41.0,0.06
41.2,0.058
41.4,0.054
41.6,0.053
41.8,0.051
42.0,0.048
42.2,0.051
42.4,0.053
42.6,0.053
42.8,0.053
43.0,0.051
43.2,0.048
43.4,0.046
43.6,0.044
43.8,0.044
44.0,0.044
44.2,0.044
44.4,0.045
44.6,0.047
44.8,0.047
45.0,0.049
45.2,0.049
45.4,0.049
45.6,0.049
45.8,0.049
46.0,0.05
46.2,0.051
46.4,0.052
46.6,0.052
46.8,0.051
47.0,0.05
47.2,0.048
47.4,0.046
47.6,0.047
47.8,0.049
48.0,0.05
48.2,0.054
48.4,0.056
48.6,0.054
48.8,0.055
49.0,0.055
49.2,0.052
49.4,0.052
49.6,0.053
49.8,0.054
50.0,0.054
50.2,0.055
50.4,0.055
50.6,0.054
50.8,0.05
51.0,0.051
51.2,0.052
51.4,0.054
51.6,0.056
51.8,0.06
52.0,0.06
52.2,0.062
52.4,0.061
52.6,0.059
52.8,0.056
53.0,0.057
53.2,0.056
53.4,0.056
53.6,0.057
53.8,0.057
54.0,0.057
54.2,0.058
54.4,0.059
54.6,0.059
54.8,0.058
55.0,0.057
55.2,0.052
55.4,0.05
55.6,0.048
55.8,0.045
56.0,0.042
56.2,0.043
56.4,0.045
56.6,0.048
56.8,0.051
57.0,0.053
57.2,0.052
57.4,0.05
57.6,0.05
57.8,0.05
58.0,0.051
58.2,0.051
58.4,0.049
58.6,0.046
58.8,0.044
59.0,0.044
59.2,0.045
59.4,0.047
59.6,0.051
59.8,0.054
60.0,0.056
60.2,0.059
60.4,0.061
60.6,0.057
60.8,0.055
61.0,0.055
61.2,0.054
61.4,0.051
61.6,0.052
61.8,0.051
62.0,0.051
62.2,0.049
62.4,0.051
62.6,0.051
62.8,0.052
63.0,0.053
63.2,0.055
63.4,0.053
63.6,0.053
63.8,0.052
64.0,0.052
64.2,0.052
64.4,0.055
64.6,0.057
64.8,0.057
65.0,0.056
65.2,0.057
