t,y
0.0,0.0
0.2,0.001
0.4,0.003
0.6,0.004
0.8,0.007
1.0,0.011
1.2,0.012
1.4,0.011
1.6,0.011
1.8,0.011
2.0,0.008
2.2,0.006
2.4,0.004
2.6,0.001
2.8,-0.003
3.0,-0.004
3.2,-0.003
3.4,-0.0
3.6,0.003
3.8,0.007
4.0,0.011
4.2,0.011
4.4,0.012
4.6,0.013
4.8,0.01
5.0,0.009
5.2,0.009
5.4,0.01
5.6,0.011
5.8,0.012
6.0,0.012
6.2,0.011
6.4,0.009
6.6,0.007
6.8,0.006
7.0,0.005
7.2,0.005
7.4,0.008
7.6,0.01
7.8,0.012
8.0,0.014
8.2,0.015
8.4,0.012
8.6,0.01
8.8,0.009
9.0,0.008
9.2,0.007
9.4,0.006
9.6,0.005
9.8,0.008
10.0,0.012
10.2,0.012
10.4,0.013
10.6,0.011
10.8,0.008
11.0,0.004
11.2,0.003
11.4,0.002
11.6,0.002
11.8,0.002
12.0,0.002
12.2,0.002
12.4,0.004
12.6,0.006
12.8,0.009
13.0,0.01
13.2,0.009
13.4,0.008
13.6,0.009
13.8,0.009
14.0,0.01
14.2,0.011
14.4,0.011
14.6,0.01
14.8,0.01
15.0,0.009
15.2,0.009
15.4,0.008
15.6,0.009
15.8,0.009
16.0,0.011
16.2,0.011
16.4,0.011
16.6,0.011
16.8,0.011
17.0,0.009
17.2,0.008
17.4,0.006
17.6,0.006
17.8,0.005
18.0,0.005
18.2,0.006
18.4,0.008
18.6,0.008
18.8,0.007
19.0,0.008
19.2,0.008
19.4,0.007
19.6,0.006
19.8,0.006
20.0,0.005
20.2,0.006
20.4,0.005
20.6,0.006
20.8,0.006
21.0,0.007
21.2,0.009
21.4,0.01
21.6,0.011
21.8,0.013
22.0,0.014
22.2,0.013
22.4,0.013
22.6,0.013
22.8,0.012
23.0,0.011
23.2,0.012
23.4,0.013
23.6,0.014
23.8,0.014
24.0,0.013
24.2,0.012
24.4,0.01
24.6,0.008
24.8,0.005
25.0,0.003
25.2,0.002
25.4,0.002
25.6,0.003
25.8,0.007
26.0,0.009
26.2,0.012
26.4,0.014
26.6,0.014
26.8,0.012
27.0,0.011
27.2,0.009
27.4,0.007
27.6,0.006
27.8,0.007
28.0,0.006
28.2,0.006
28.4,0.006
28.6,0.008
28.8,0.008
29.0,0.009
29.2,0.009
29.4,0.009
29.6,0.007
29.8,0.007
30.0,0.007
30.2,0.007
30.4,0.007
30.6,0.007
30.8,0.006
31.0,0.004
31.2,0.003
31.4,0.003
31.6,0.002
31.8,0.002
32.0,0.004
32.2,0.006
32.4,0.006
32.6,0.007
32.8,0.009
33.0,0.007
33.2,0.006
33.4,0.007
33.6,0.009
33.8,0.01
34.0,0.011
34.2,0.011
34.4,0.01
34.6,0.008
34.8,0.007
35.0,0.007
35.2,0.008
35.4,0.007
35.6,0.007
35.8,0.008
36.0,0.008
36.2,0.007
36.4,0.009
36.6,0.01
36.8,0.011
37.0,0.013
37.2,0.013
37.4,0.011
37.6,0.008
37.8,0.003
38.0,-0.0
38.2,0.002
38.4,0.002
38.6,0.002
38.8,0.004
39.0,0.005
39.2,0.005
39.4,0.006
39.6,0.008
39.8,0.008
40.0,0.009
40.2,0.01
40.4,0.009
40.6,0.009
40.8,0.01
41.0,0.008
41.2,0.008
41.4,0.008
41.6,0.009
41.8,0.009
42.0,0.008
42.2,0.006
42.4,0.004
42.6,0.002
42.8,0.001
43.0,0.002
43.2,0.004
43.4,0.005
43.6,0.006
43.8,0.006
44.0,0.006
44.2,0.006
44.4,0.008
44.6,0.009
44.8,0.011
45.0,0.013
45.2,0.015
45.4,0.015
45.6,0.016
45.8,0.016
46.0,0.015
46.2,0.013
46.4,0.011
46.6,0.009
46.8,0.009
47.0,0.009
47.2,0.008
47.4,0.01
47.6,0.013
47.8,0.014
48.0,0.012
48.2,0.013
48.4,0.011
48.6,0.008
48.8,0.007
49.0,0.008
49.2,0.009
49.4,0.011
49.6,0.013
49.8,0.012
50.0,0.01
50.2,0.009
50.4,0.009
50.6,0.009
50.8,0.01
51.0,0.013
51.2,0.014
51.4,0.012
51.6,0.011
51.8,0.009
52.0,0.007
52.2,0.006
52.4,0.004
52.6,0.005
52.8,0.006
53.0,0.008
53.2,0.012
53.4,0.015
53.6,0.015
53.8,0.014
54.0,0.011
54.2,0.008
54.4,0.008
54.6,0.008
54.8,0.007
55.0,0.007
55.2,0.005
55.4,0.003
55.6,-0.001
55.8,-0.001
56.0,0.0
56.2,0.003
56.4,0.005
56.6,0.009
56.8,0.012
57.0,0.013
57.2,0.011
57.4,0.008
57.6,0.008
57.8,0.008
58.0,0.008
58.2,0.009
58.4,0.012
58.6,0.012
58.8,0.012
59.0,0.014
59.2,0.017
59.4,0.018
59.6,0.017
59.8,0.018
60.0,0.016
60.2,0.011
60.4,0.008
60.6,0.007
60.8,0.005
61.0,0.004
61.2,0.006
61.4,0.007
61.6,0.008
61.8,0.009
62.0,0.01
62.2,0.009
62.4,0.008
62.6,0.008
62.8,0.008
63.0,0.008
63.2,0.01
63.4,0.013
63.6,0.013
63.8,0.012
64.0,0.011
64.2,0.007
64.4,0.005
64.6,0.004
64.8,0.006
65.0,0.008
