t,y
0.0,0.0
0.2,-0.002
0.4,-0.002
0.6,-0.004
0.8,-0.005
1.0,-0.007
1.2,-0.009
1.4,-0.009
1.6,-0.011
1.8,-0.013
2.0,-0.014
2.2,-0.014
2.4,-0.012
2.6,-0.009
2.8,-0.005
3.0,-0.004
3.2,-0.002
3.4,-0.004
3.6,-0.005
3.8,-0.005
4.0,-0.005
4.2,-0.006
4.4,-0.008
4.6,-0.008
4.8,-0.01
5.0,-0.01
5.2,-0.011
5.4,-0.011
5.6,-0.012
5.8,-0.013
6.0,-0.014
6.2,-0.013
6.4,-0.009
6.6,-0.006
6.8,-0.003
7.0,-0.002
7.2,-0.002
7.4,-0.005
7.6,-0.009
7.8,-0.012
8.0,-0.013
8.2,-0.012
8.4,-0.011
8.6,-0.01
8.8,-0.01
9.0,-0.008
9.2,-0.006
9.4,-0.005
9.6,-0.002
9.8,-0.001
10.0,-0.002
10.2,-0.004
10.4,-0.006
10.6,-0.008
10.8,-0.009
11.0,-0.01
11.2,-0.012
11.4,-0.014
11.6,-0.015
11.8,-0.014
12.0,-0.013
12.2,-0.01
12.4,-0.007
12.6,-0.005
12.8,-0.006
13.0,-0.007
13.2,-0.008
13.4,-0.01
13.6,-0.011
13.8,-0.011
14.0,-0.01
14.2,-0.008
14.4,-0.005
14.6,-0.003
14.8,-0.002
15.0,-0.001
15.2,-0.002
15.4,-0.003
15.6,-0.005
15.8,-0.005
16.0,-0.005
16.2,-0.005
16.4,-0.003
16.6,-0.003
16.8,-0.005
17.0,-0.006
17.2,-0.006
17.4,-0.007
17.6,-0.005
17.8,-0.004
18.0,-0.003
18.2,-0.004
18.4,-0.004
18.6,-0.005
18.8,-0.005
19.0,-0.006
19.2,-0.006
19.4,-0.005
19.6,-0.002
19.8,-0.001
20.0,-0.001
20.2,-0.002
20.4,-0.005
20.6,-0.008
20.8,-0.009
21.0,-0.01
21.2,-0.01
21.4,-0.011
21.6,-0.011
21.8,-0.01
22.0,-0.008
22.2,-0.007
22.4,-0.006
22.6,-0.006
22.8,-0.007
23.0,-0.008
23.2,-0.009
23.4,-0.009
23.6,-0.009
23.8,-0.009
24.0,-0.011
24.2,-0.009
24.4,-0.007
24.6,-0.005
24.8,-0.005
25.0,-0.004
25.2,-0.004
25.4,-0.003
25.6,-0.004
25.8,-0.004
26.0,-0.006
26.2,-0.007
26.4,-0.009
26.6,-0.01
26.8,-0.008
27.0,-0.005
27.2,-0.003
27.4,-0.002
27.6,-0.004
27.8,-0.005
28.0,-0.008
28.2,-0.01
28.4,-0.012
28.6,-0.011
28.8,-0.01
29.0,-0.009
29.2,-0.008
29.4,-0.007
29.6,-0.006
29.8,-0.005
30.0,-0.007
30.2,-0.007
30.4,-0.007
30.6,-0.007
30.8,-0.008
31.0,-0.008
31.2,-0.009
31.4,-0.009
31.6,-0.009
31.8,-0.01
32.0,-0.01
32.2,-0.008
32.4,-0.007
32.6,-0.006
32.8,-0.005
33.0,-0.003
33.2,-0.003
33.4,-0.004
33.6,-0.005
33.8,-0.006
34.0,-0.008
34.2,-0.009
34.4,-0.008
34.6,-0.007
34.8,-0.004
35.0,-0.001
35.2,-0.001
35.4,-0.004
35.6,-0.009
35.8,-0.012
36.0,-0.014
36.2,-0.013
36.4,-0.01
36.6,-0.007
36.8,-0.005
37.0,-0.003
37.2,-0.003
37.4,-0.001
37.6,0.001
37.8,0.002
38.0,0.001
38.2,0.0
38.4,-0.004
38.6,-0.007
38.8,-0.009
39.0,-0.008
39.2,-0.008
39.4,-0.007
39.6,-0.006
39.8,-0.007
40.0,-0.009
40.2,-0.008
40.4,-0.006
40.6,-0.007
40.8,-0.006
41.0,-0.006
41.2,-0.007
41.4,-0.008
41.6,-0.01
41.8,-0.011
42.0,-0.01
42.2,-0.008
42.4,-0.006
42.6,-0.001
42.8,0.003
43.0,0.004
43.2,0.003
43.4,0.001
43.6,-0.003
43.8,-0.006
44.0,-0.008
44.2,-0.011
44.4,-0.01
