t,y
0.0,0.0
0.2,0.012
0.4,0.025
0.6,0.049
0.8,0.075
1.0,0.102
1.2,0.13
1.4,0.157
1.6,0.186
1.8,0.216
2.0,0.245
2.2,0.272
2.4,0.298
2.6,0.322
2.8,0.346
3.0,0.37
3.2,0.394
3.4,0.419
3.6,0.443
3.8,0.466
4.0,0.49
4.2,0.514
4.4,0.537
4.6,0.561
4.8,0.583
5.0,0.605
5.2,0.625
5.4,0.645
5.6,0.664
5.8,0.68
6.0,0.696
6.2,0.713
6.4,0.73
6.6,0.746
6.8,0.764
7.0,0.781
7.2,0.799
7.4,0.817
7.6,0.836
7.8,0.854
8.0,0.869
8.2,0.882
8.4,0.893
8.6,0.902
8.8,0.911
9.0,0.921
9.2,0.932
9.4,0.943
9.6,0.956
9.8,0.968
10.0,0.978
10.2,0.986
10.4,0.999
10.6,1.009
10.8,1.018
11.0,1.023
11.2,1.03
11.4,1.034
11.6,1.042
11.8,1.049
12.0,1.06
12.2,1.068
12.4,1.075
12.6,1.08
12.8,1.085
13.0,1.091
13.2,1.098
13.4,1.106
13.6,1.112
13.8,1.12
14.0,1.126
14.2,1.129
14.4,1.13
14.6,1.133
14.8,1.139
15.0,1.145
15.2,1.152
15.4,1.158
15.6,1.162
15.8,1.163
16.0,1.161
16.2,1.16
16.4,1.159
16.6,1.16
16.8,1.162
17.0,1.166
17.2,1.171
17.4,1.176
17.6,1.18
17.8,1.185
18.0,1.188
18.2,1.193
18.4,1.196
18.6,1.201
18.8,1.204
19.0,1.207
19.2,1.207
19.4,1.207
19.6,1.204
19.8,1.204
20.0,1.207
20.2,1.211
20.4,1.217
20.6,1.221
20.8,1.223
21.0,1.222
21.2,1.221
21.4,1.22
21.6,1.22
21.8,1.222
22.0,1.225
22.2,1.226
22.4,1.226
22.6,1.226
22.8,1.224
23.0,1.225
23.2,1.228
23.4,1.23
23.6,1.232
23.8,1.234
24.0,1.235
24.2,1.235
24.4,1.236
24.6,1.237
24.8,1.24
25.0,1.241
25.2,1.241
25.4,1.242
25.6,1.244
25.8,1.245
26.0,1.245
26.2,1.246
26.4,1.247
26.6,1.246
26.8,1.245
27.0,1.245
27.2,1.247
27.4,1.249
27.6,1.251
27.8,1.253
28.0,1.254
28.2,1.258
28.4,1.26
28.6,1.263
28.8,1.265
29.0,1.266
29.2,1.263
29.4,1.262
29.6,1.261
29.8,1.263
30.0,1.265
30.2,1.267
30.4,1.269
30.6,1.27
30.8,1.27
31.0,1.27
31.2,1.269
31.4,1.267
31.6,1.265
31.8,1.265
32.0,1.265
32.2,1.266
32.4,1.267
32.6,1.269
32.8,1.27
33.0,1.272
33.2,1.272
33.4,1.273
33.6,1.272
33.8,1.273
34.0,1.272
34.2,1.274
34.4,1.274
34.6,1.276
34.8,1.275
35.0,1.278
35.2,1.278
35.4,1.28
35.6,1.281
35.8,1.282
36.0,1.283
36.2,1.284
36.4,1.284
36.6,1.283
36.8,1.283
37.0,1.282
37.2,1.281
37.4,1.283
37.6,1.286
37.8,1.287
38.0,1.286
38.2,1.285
38.4,1.284
38.6,1.283
38.8,1.285
39.0,1.286
39.2,1.29
39.4,1.291
39.6,1.29
39.8,1.286
40.0,1.285
40.2,1.285
40.4,1.288
40.6,1.291
40.8,1.296
41.0,1.296
41.2,1.295
41.4,1.293
41.6,1.291
41.8,1.293
42.0,1.296
42.2,1.299
42.4,1.299
42.6,1.298
42.8,1.293
43.0,1.29
43.2,1.29
43.4,1.292
43.6,1.293
43.8,1.294
44.0,1.294
44.2,1.294
44.4,1.295
44.6,1.295
44.8,1.295
45.0,1.294
45.2,1.294
45.4,1.292
45.6,1.293
45.8,1.294
46.0,1.295
46.2,1.296
46.4,1.299
46.6,1.301
46.8,1.302
47.0,1.304
47.2,1.307
47.4,1.308
47.6,1.309
47.8,1.309
48.0,1.307
48.2,1.304
48.4,1.301
48.6,1.297
48.8,1.297
49.0,1.295
49.2,1.294
49.4,1.293
49.6,1.294
49.8,1.294
50.0,1.295
50.2,1.299
50.4,1.301
50.6,1.302
50.8,1.304
51.0,1.307
51.2,1.308
51.4,1.309
51.6,1.308
51.8,1.307
52.0,1.305
52.2,1.305
52.4,1.303
52.6,1.304
52.8,1.304
53.0,1.305
53.2,1.303
53.4,1.3
53.6,1.297
53.8,1.297
54.0,1.295
54.2,1.295
54.4,1.299
54.6,1.302
54.8,1.302
55.0,1.303
55.2,1.303
55.4,1.303
55.6,1.303
55.8,1.303
56.0,1.305
56.2,1.309
56.4,1.312
56.6,1.314
56.8,1.316
57.0,1.318
57.2,1.318
57.4,1.317
57.6,1.316
57.8,1.314
58.0,1.313
58.2,1.312
58.4,1.313
58.6,1.315
58.8,1.319
59.0,1.32
59.2,1.323
59.4,1.324
59.6,1.325
59.8,1.324
60.0,1.322
60.2,1.32
60.4,1.317
60.6,1.314
60.8,1.311
61.0,1.311
61.2,1.312
61.4,1.313
61.6,1.314
61.8,1.314
62.0,1.316
62.2,1.315
62.4,1.314
62.6,1.313
62.8,1.314
63.0,1.313
63.2,1.314
63.4,1.314
63.6,1.317
63.8,1.317
64.0,1.319
64.2,1.32
64.4,1.325
64.6,1.328
64.8,1.331
65.0,1.33
65.2,1.327
65.4,1.322
65.6,1.318
65.8,1.314
66.0,1.313
66.2,1.314
66.4,1.315
66.6,1.316
66.8,1.318
67.0,1.32
67.2,1.323
67.4,1.324
67.6,1.325
67.8,1.324
68.0,1.319
68.2,1.317
68.4,1.316
68.6,1.316
68.8,1.319
69.0,1.324
69.2,1.325
69.4,1.324
69.6,1.322
69.8,1.321
70.0,1.321
70.2,1.323
70.4,1.326
70.6,1.326
70.8,1.326
71.0,1.324
71.2,1.324
71.4,1.324
71.6,1.324
71.8,1.324
72.0,1.322
72.2,1.321
72.4,1.321
72.6,1.321
72.8,1.323
73.0,1.322
73.2,1.322
73.4,1.32
73.6,1.32
73.8,1.321
74.0,1.322
74.2,1.322
74.4,1.324
74.6,1.325
74.8,1.325
