t,y
0.0,0.0
0.2,0.0
0.4,0.002
0.6,0.004
0.8,0.009
1.0,0.014
1.2,0.021
1.4,0.027
1.6,0.034
1.8,0.039
2.0,0.045
2.2,0.052
2.4,0.061
2.6,0.069
2.8,0.077
3.0,0.086
3.2,0.094
3.4,0.101
3.6,0.108
3.8,0.116
4.0,0.123
4.2,0.13
4.4,0.135
4.6,0.141
4.8,0.146
5.0,0.152
5.2,0.156
5.4,0.161
5.6,0.165
5.8,0.168
6.0,0.17
6.2,0.173
6.4,0.175
6.6,0.18
6.8,0.184
7.0,0.189
7.2,0.191
7.4,0.195
7.6,0.197
7.8,0.199
8.0,0.2
8.2,0.203
8.4,0.206
8.6,0.209
8.8,0.212
9.0,0.215
9.2,0.218
9.4,0.219
9.6,0.221
9.8,0.224
10.0,0.228
10.2,0.232
10.4,0.234
10.6,0.237
10.8,0.236
11.0,0.235
11.2,0.234
11.4,0.234
11.6,0.235
11.8,0.239
12.0,0.243
12.2,0.247
12.4,0.251
12.6,0.255
12.8,0.257
13.0,0.261
13.2,0.262
13.4,0.262
13.6,0.261
13.8,0.261
14.0,0.258
14.2,0.256
14.4,0.255
14.6,0.256
14.8,0.258
15.0,0.261
15.2,0.263
15.4,0.267
15.6,0.271
15.8,0.271
16.0,0.27
16.2,0.271
16.4,0.272
16.6,0.27
16.8,0.269
17.0,0.272
17.2,0.274
17.4,0.275
17.6,0.276
17.8,0.277
18.0,0.278
18.2,0.278
18.4,0.279
18.6,0.282
18.8,0.283
19.0,0.284
19.2,0.284
19.4,0.283
19.6,0.282
19.8,0.282
20.0,0.282
20.2,0.283
20.4,0.284
20.6,0.285
20.8,0.287
21.0,0.288
21.2,0.288
21.4,0.288
21.6,0.287
21.8,0.286
22.0,0.286
22.2,0.288
22.4,0.29
22.6,0.291
22.8,0.292
23.0,0.292
23.2,0.291
23.4,0.29
23.6,0.291
23.8,0.294
24.0,0.295
24.2,0.297
24.4,0.298
24.6,0.298
