t,y
0.0,0.0
0.2,-0.002
0.4,-0.002
0.6,-0.002
0.8,-0.003
1.0,0.002
1.2,0.009
1.4,0.013
1.6,0.018
1.8,0.023
2.0,0.028
2.2,0.031
2.4,0.038
2.6,0.046
2.8,0.054
3.0,0.059
3.2,0.064
3.4,0.066
3.6,0.069
3.8,0.071
4.0,0.074
4.2,0.079
4.4,0.083
4.6,0.088
4.8,0.094
5.0,0.102
5.2,0.11
5.4,0.118
5.6,0.125
5.8,0.133
6.0,0.138
6.2,0.142
6.4,0.146
6.6,0.15
6.8,0.152
7.0,0.155
7.2,0.158
7.4,0.163
7.6,0.166
7.8,0.172
8.0,0.175
8.2,0.178
8.4,0.18
8.6,0.182
8.8,0.185
9.0,0.19
9.2,0.195
9.4,0.2
9.6,0.204
9.8,0.205
10.0,0.204
10.2,0.204
10.4,0.205
10.6,0.206
10.8,0.21
11.0,0.216
11.2,0.222
11.4,0.225
11.6,0.226
11.8,0.226
12.0,0.224
12.2,0.223
12.4,0.226
12.6,0.23
12.8,0.232
13.0,0.235
13.2,0.237
13.4,0.24
13.6,0.244
13.8,0.247
14.0,0.249
14.2,0.25
14.4,0.249
14.6,0.247
14.8,0.246
15.0,0.247
15.2,0.246
15.4,0.248
15.6,0.249
15.8,0.252
16.0,0.255
16.2,0.259
16.4,0.26
16.6,0.263
16.8,0.263
17.0,0.264
17.2,0.266
17.4,0.269
17.6,0.27
17.8,0.272
18.0,0.274
18.2,0.272
18.4,0.27
18.6,0.267
18.8,0.268
19.0,0.268
19.2,0.269
19.4,0.269
19.6,0.271
19.8,0.271
20.0,0.27
20.2,0.271
20.4,0.272
20.6,0.274
20.8,0.274
21.0,0.276
21.2,0.278
21.4,0.279
21.6,0.278
21.8,0.28
22.0,0.278
22.2,0.276
22.4,0.274
22.6,0.276
22.8,0.278
23.0,0.281
23.2,0.285
23.4,0.288
23.6,0.287
23.8,0.286
24.0,0.284
24.2,0.282
24.4,0.282
24.6,0.284
24.8,0.285
25.0,0.286
25.2,0.287
25.4,0.289
25.6,0.29
25.8,0.291
26.0,0.293
26.2,0.294
26.4,0.297
26.6,0.298
26.8,0.297
27.0,0.296
27.2,0.295
27.4,0.295
27.6,0.296
27.8,0.297
28.0,0.3
28.2,0.302
28.4,0.301
28.6,0.3
28.8,0.297
29.0,0.295
29.2,0.293
29.4,0.293
29.6,0.293
29.8,0.296
30.0,0.299
30.2,0.3
30.4,0.302
30.6,0.304
30.8,0.306
31.0,0.308
31.2,0.31
31.4,0.312
31.6,0.312
31.8,0.312
32.0,0.311
32.2,0.313
32.4,0.315
32.6,0.317
32.8,0.317
33.0,0.313
33.2,0.31
33.4,0.306
33.6,0.304
33.8,0.304
34.0,0.306
34.2,0.309
34.4,0.311
34.6,0.311
34.8,0.311
35.0,0.31
35.2,0.306
35.4,0.302
35.6,0.299
35.8,0.296
36.0,0.294
36.2,0.295
36.4,0.298
36.6,0.302
36.8,0.308
37.0,0.313
37.2,0.314
37.4,0.313
37.6,0.312
37.8,0.308
38.0,0.306
38.2,0.306
38.4,0.308
38.6,0.308
38.8,0.308
39.0,0.307
39.2,0.305
39.4,0.302
39.6,0.301
39.8,0.304
40.0,0.307
40.2,0.31
40.4,0.311
40.6,0.311
40.8,0.309
41.0,0.306
41.2,0.302
41.4,0.301
41.6,0.304
41.8,0.307
42.0,0.31
42.2,0.314
42.4,0.316
42.6,0.316
42.8,0.315
43.0,0.312
43.2,0.312
43.4,0.314
43.6,0.314
43.8,0.314
44.0,0.316
44.2,0.315
44.4,0.312
44.6,0.311
44.8,0.313
45.0,0.314
45.2,0.316
45.4,0.318
45.6,0.321
45.8,0.319
46.0,0.319
46.2,0.317
46.4,0.317
46.6,0.318
46.8,0.319
47.0,0.319
47.2,0.321
47.4,0.322
47.6,0.322
47.8,0.321
48.0,0.321
48.2,0.322
48.4,0.323
48.6,0.325
48.8,0.326
49.0,0.328
49.2,0.327
49.4,0.327
49.6,0.326
49.8,0.326
