t,y
0.0,0.0
0.2,-0.001
0.4,0.001
0.6,0.007
0.8,0.021
1.0,0.04
1.2,0.063
1.4,0.086
1.6,0.112
1.8,0.137
2.0,0.163
2.2,0.188
2.4,0.215
2.6,0.236
2.8,0.258
3.0,0.281
3.2,0.305
3.4,0.329
3.6,0.353
3.8,0.377
4.0,0.402
4.2,0.426
4.4,0.45
4.6,0.473
4.8,0.494
5.0,0.514
5.2,0.536
5.4,0.557
5.6,0.579
5.8,0.601
6.0,0.621
6.2,0.64
6.4,0.658
6.6,0.675
6.8,0.692
7.0,0.709
7.2,0.725
7.4,0.744
7.6,0.762
7.8,0.779
8.0,0.795
8.2,0.813
8.4,0.827
8.6,0.841
8.8,0.855
9.0,0.87
9.2,0.884
9.4,0.896
9.6,0.91
9.8,0.924
10.0,0.938
10.2,0.951
10.4,0.963
10.6,0.975
10.8,0.987
11.0,0.996
11.2,1.004
11.4,1.01
11.6,1.016
11.8,1.02
12.0,1.027
12.2,1.035
12.4,1.044
12.6,1.053
12.8,1.06
13.0,1.068
13.2,1.077
13.4,1.083
13.6,1.09
13.8,1.098
14.0,1.103
14.2,1.107
14.4,1.11
14.6,1.116
14.8,1.121
15.0,1.128
15.2,1.133
15.4,1.141
15.6,1.147
15.8,1.153
16.0,1.161
16.2,1.169
16.4,1.175
16.6,1.179
16.8,1.183
17.0,1.187
17.2,1.19
17.4,1.195
17.6,1.2
17.8,1.202
18.0,1.202
18.2,1.203
18.4,1.204
18.6,1.205
18.8,1.208
19.0,1.212
19.2,1.215
19.4,1.217
19.6,1.218
19.8,1.219
20.0,1.222
20.2,1.226
20.4,1.228
20.6,1.23
20.8,1.235
21.0,1.237
21.2,1.237
21.4,1.239
21.6,1.241
21.8,1.241
22.0,1.244
22.2,1.248
22.4,1.252
22.6,1.255
22.8,1.256
23.0,1.258
23.2,1.26
23.4,1.26
23.6,1.261
23.8,1.263
24.0,1.265
24.2,1.268
24.4,1.27
24.6,1.271
24.8,1.272
25.0,1.275
25.2,1.276
25.4,1.279
25.6,1.283
25.8,1.287
26.0,1.288
26.2,1.287
26.4,1.286
26.6,1.284
26.8,1.281
27.0,1.278
27.2,1.282
27.4,1.287
27.6,1.291
27.8,1.295
28.0,1.3
28.2,1.301
28.4,1.303
28.6,1.307
28.8,1.31
29.0,1.312
29.2,1.312
29.4,1.311
29.6,1.31
29.8,1.312
30.0,1.313
30.2,1.314
30.4,1.314
30.6,1.314
30.8,1.312
31.0,1.312
31.2,1.312
31.4,1.312
31.6,1.312
31.8,1.311
32.0,1.312
32.2,1.312
32.4,1.315
32.6,1.316
32.8,1.317
33.0,1.317
33.2,1.316
33.4,1.318
33.6,1.322
33.8,1.326
34.0,1.331
34.2,1.335
34.4,1.334
34.6,1.33
34.8,1.327
35.0,1.327
35.2,1.328
35.4,1.333
35.6,1.336
35.8,1.336
36.0,1.336
36.2,1.335
36.4,1.335
36.6,1.338
36.8,1.341
37.0,1.341
37.2,1.338
37.4,1.335
37.6,1.334
37.8,1.336
38.0,1.338
38.2,1.34
38.4,1.342
38.6,1.343
38.8,1.345
39.0,1.346
39.2,1.349
39.4,1.348
39.6,1.347
39.8,1.344
40.0,1.341
40.2,1.338
40.4,1.342
40.6,1.346
40.8,1.349
41.0,1.35
41.2,1.35
41.4,1.349
41.6,1.348
41.8,1.346
42.0,1.345
42.2,1.345
42.4,1.345
42.6,1.345
42.8,1.347
43.0,1.349
43.2,1.353
43.4,1.354
43.6,1.355
43.8,1.358
44.0,1.358
44.2,1.356
44.4,1.353
44.6,1.351
44.8,1.347
45.0,1.345
45.2,1.345
45.4,1.348
45.6,1.354
45.8,1.359
46.0,1.362
46.2,1.362
46.4,1.361
46.6,1.357
46.8,1.353
47.0,1.352
47.2,1.354
47.4,1.357
47.6,1.361
47.8,1.365
48.0,1.368
48.2,1.369
48.4,1.368
48.6,1.366
48.8,1.363
49.0,1.362
49.2,1.362
49.4,1.361
49.6,1.364
49.8,1.364
50.0,1.364
50.2,1.366
50.4,1.37
50.6,1.372
50.8,1.372
51.0,1.373
51.2,1.371
51.4,1.37
51.6,1.371
51.8,1.374
52.0,1.375
52.2,1.375
52.4,1.374
52.6,1.374
52.8,1.373
53.0,1.374
53.2,1.372
53.4,1.371
53.6,1.371
53.8,1.374
54.0,1.375
54.2,1.378
54.4,1.379
54.6,1.378
54.8,1.375
55.0,1.375
55.2,1.377
55.4,1.376
55.6,1.374
55.8,1.371
56.0,1.371
56.2,1.372
56.4,1.373
56.6,1.375
56.8,1.377
57.0,1.374
57.2,1.37
57.4,1.369
57.6,1.369
57.8,1.37
58.0,1.371
58.2,1.371
58.4,1.372
58.6,1.374
58.8,1.377
59.0,1.381
59.2,1.387
59.4,1.391
59.6,1.39
59.8,1.384
60.0,1.378
60.2,1.372
60.4,1.37
60.6,1.37
60.8,1.373
61.0,1.378
61.2,1.384
61.4,1.387
61.6,1.39
61.8,1.393
62.0,1.395
62.2,1.392
62.4,1.386
62.6,1.382
62.8,1.38
63.0,1.378
63.2,1.379
63.4,1.384
63.6,1.388
63.8,1.39
64.0,1.391
64.2,1.391
64.4,1.388
64.6,1.385
64.8,1.381
65.0,1.379
65.2,1.378
