t,y
0.0,0.0
0.2,-0.002
0.4,-0.002
0.6,-0.002
0.8,-0.004
1.0,-0.004
1.2,-0.004
1.4,-0.004
1.6,-0.002
1.8,0.002
2.0,0.008
2.2,0.012
2.4,0.015
2.6,0.015
2.8,0.015
3.0,0.014
3.2,0.017
3.4,0.022
3.6,0.029
3.8,0.036
4.0,0.043
4.2,0.045
4.4,0.045
4.6,0.043
4.8,0.042
5.0,0.043
5.2,0.044
5.4,0.047
5.6,0.051
5.8,0.054
6.0,0.058
6.2,0.06
6.4,0.064
6.6,0.068
6.8,0.071
7.0,0.072
7.2,0.074
7.4,0.076
7.6,0.079
7.8,0.08
8.0,0.083
8.2,0.083
8.4,0.083
8.6,0.081
8.8,0.081
9.0,0.082
9.2,0.086
9.4,0.091
9.6,0.094
9.8,0.095
10.0,0.091
10.2,0.091
10.4,0.089
10.6,0.088
10.8,0.086
11.0,0.09
11.2,0.09
11.4,0.091
11.6,0.093
11.8,0.096
12.0,0.098
12.2,0.102
12.4,0.105
12.6,0.108
12.8,0.11
13.0,0.109
13.2,0.11
13.4,0.109
13.6,0.11
13.8,0.112
14.0,0.116
14.2,0.117
14.4,0.116
14.6,0.114
14.8,0.112
15.0,0.11
15.2,0.11
15.4,0.111
15.6,0.112
15.8,0.114
16.0,0.116
16.2,0.117
16.4,0.118
16.6,0.117
16.8,0.115
17.0,0.114
17.2,0.115
17.4,0.116
17.6,0.12
17.8,0.124
18.0,0.128
18.2,0.129
18.4,0.131
18.6,0.13
18.8,0.127
19.0,0.126
19.2,0.127
19.4,0.128
19.6,0.128
19.8,0.129
20.0,0.128
20.2,0.126
20.4,0.122
20.6,0.122
20.8,0.122
21.0,0.123
21.2,0.124
21.4,0.125
21.6,0.125
21.8,0.125
22.0,0.125
22.2,0.128
22.4,0.13
22.6,0.133
22.8,0.135
23.0,0.137
23.2,0.136
23.4,0.135
23.6,0.134
23.8,0.131
24.0,0.129
24.2,0.128
24.4,0.13
24.6,0.132
24.8,0.136
25.0,0.138
25.2,0.139
25.4,0.137
25.6,0.136
25.8,0.136
26.0,0.136
26.2,0.137
26.4,0.136
26.6,0.136
26.8,0.132
27.0,0.134
27.2,0.136
27.4,0.14
27.6,0.141
27.8,0.143
28.0,0.141
28.2,0.14
28.4,0.136
28.6,0.134
28.8,0.135
29.0,0.136
29.2,0.137
29.4,0.139
29.6,0.142
29.8,0.142
30.0,0.14
30.2,0.14
30.4,0.138
30.6,0.136
30.8,0.135
31.0,0.139
31.2,0.142
31.4,0.144
31.6,0.147
31.8,0.146
32.0,0.142
32.2,0.139
32.4,0.139
32.6,0.139
32.8,0.14
33.0,0.14
33.2,0.14
33.4,0.14
33.6,0.14
33.8,0.139
34.0,0.137
34.2,0.136
34.4,0.136
34.6,0.138
34.8,0.14
35.0,0.142
35.2,0.144
35.4,0.144
35.6,0.143
35.8,0.141
36.0,0.139
36.2,0.138
36.4,0.137
36.6,0.137
36.8,0.141
37.0,0.146
37.2,0.149
37.4,0.149
37.6,0.147
37.8,0.145
38.0,0.144
38.2,0.145
38.4,0.148
38.6,0.15
38.8,0.149
39.0,0.148
39.2,0.145
39.4,0.143
39.6,0.143
39.8,0.146
40.0,0.148
40.2,0.15
40.4,0.151
40.6,0.15
40.8,0.149
41.0,0.151
41.2,0.152
41.4,0.152
41.6,0.152
41.8,0.151
42.0,0.15
42.2,0.149
42.4,0.152
42.6,0.156
42.8,0.158
43.0,0.158
43.2,0.157
43.4,0.154
43.6,0.149
43.8,0.147
44.0,0.144
44.2,0.143
44.4,0.143
44.6,0.144
44.8,0.145
45.0,0.148
45.2,0.149
45.4,0.149
45.6,0.147
45.8,0.146
46.0,0.145
46.2,0.145
46.4,0.144
46.6,0.144
46.8,0.145
47.0,0.146
47.2,0.148
47.4,0.146
47.6,0.145
47.8,0.143
48.0,0.139
48.2,0.135
48.4,0.134
48.6,0.136
48.8,0.139
49.0,0.144
49.2,0.15
49.4,0.153
49.6,0.154
