t,y
0.0,0.0
0.2,0.002
0.4,0.001
0.6,0.001
0.8,0.001
1.0,0.003
1.2,0.003
1.4,0.006
1.6,0.008
1.8,0.012
2.0,0.019
2.2,0.028
2.4,0.033
2.6,0.04
2.8,0.044
3.0,0.048
3.2,0.051
3.4,0.06
3.6,0.07
3.8,0.08
4.0,0.089
4.2,0.094
4.4,0.096
4.6,0.097
4.8,0.099
5.0,0.1
5.2,0.105
5.4,0.112
5.6,0.119
5.8,0.125
6.0,0.132
6.2,0.137
6.4,0.14
6.6,0.141
6.8,0.142
7.0,0.141
7.2,0.14
7.4,0.14
7.6,0.142
7.8,0.146
8.0,0.15
8.2,0.155
8.4,0.158
8.6,0.162
8.8,0.164
9.0,0.166
9.2,0.169
9.4,0.172
9.6,0.173
9.8,0.174
10.0,0.177
10.2,0.178
10.4,0.178
10.6,0.178
10.8,0.18
11.0,0.181
11.2,0.184
11.4,0.185
11.6,0.186
11.8,0.187
12.0,0.188
12.2,0.189
12.4,0.194
12.6,0.199
12.8,0.204
13.0,0.205
13.2,0.204
13.4,0.202
13.6,0.2
13.8,0.199
14.0,0.201
14.2,0.205
14.4,0.207
14.6,0.207
14.8,0.208
15.0,0.207
15.2,0.207
15.4,0.208
15.6,0.209
15.8,0.207
16.0,0.205
16.2,0.205
16.4,0.205
16.6,0.206
16.8,0.21
17.0,0.215
17.2,0.216
17.4,0.217
17.6,0.221
17.8,0.221
18.0,0.22
18.2,0.22
18.4,0.218
18.6,0.215
18.8,0.213
19.0,0.215
19.2,0.218
19.4,0.22
19.6,0.222
19.8,0.22
20.0,0.216
20.2,0.212
20.4,0.211
20.6,0.211
20.8,0.212
21.0,0.214
21.2,0.214
21.4,0.213
21.6,0.211
21.8,0.211
22.0,0.212
22.2,0.215
22.4,0.217
22.6,0.219
22.8,0.221
23.0,0.222
23.2,0.221
23.4,0.222
23.6,0.223
23.8,0.223
24.0,0.223
24.2,0.224
24.4,0.225
24.6,0.227
24.8,0.228
25.0,0.231
25.2,0.233
25.4,0.235
25.6,0.235
25.8,0.235
26.0,0.233
26.2,0.231
26.4,0.229
26.6,0.229
26.8,0.232
27.0,0.234
27.2,0.236
27.4,0.235
27.6,0.234
27.8,0.231
28.0,0.23
28.2,0.229
28.4,0.23
28.6,0.23
28.8,0.229
29.0,0.229
29.2,0.23
29.4,0.232
29.6,0.234
29.8,0.236
30.0,0.237
30.2,0.237
30.4,0.237
30.6,0.237
30.8,0.237
31.0,0.239
31.2,0.239
31.4,0.24
31.6,0.239
31.8,0.236
32.0,0.234
32.2,0.235
32.4,0.236
32.6,0.236
32.8,0.236
33.0,0.235
33.2,0.233
33.4,0.231
33.6,0.23
33.8,0.228
34.0,0.229
34.2,0.229
34.4,0.229
34.6,0.229
34.8,0.232
35.0,0.233
35.2,0.233
35.4,0.232
35.6,0.233
35.8,0.232
36.0,0.232
36.2,0.234
36.4,0.237
36.6,0.237
36.8,0.238
37.0,0.239
37.2,0.239
37.4,0.238
37.6,0.24
37.8,0.239
38.0,0.239
38.2,0.237
38.4,0.235
38.6,0.235
38.8,0.236
39.0,0.235
39.2,0.235
39.4,0.239
39.6,0.241
39.8,0.24
40.0,0.241
40.2,0.243
40.4,0.242
40.6,0.241
40.8,0.244
41.0,0.243
41.2,0.242
41.4,0.242
41.6,0.241
41.8,0.239
42.0,0.241
42.2,0.243
42.4,0.245
42.6,0.248
42.8,0.251
43.0,0.249
43.2,0.246
43.4,0.243
43.6,0.24
43.8,0.236
44.0,0.236
44.2,0.241
44.4,0.243
44.6,0.245
44.8,0.246
45.0,0.246
45.2,0.243
45.4,0.243
45.6,0.242
45.8,0.243
46.0,0.242
46.2,0.243
46.4,0.244
46.6,0.245
46.8,0.247
47.0,0.251
47.2,0.251
47.4,0.25
47.6,0.247
47.8,0.244
48.0,0.239
48.2,0.24
48.4,0.243
48.6,0.245
48.8,0.246
49.0,0.248
49.2,0.246
49.4,0.245
49.6,0.244
49.8,0.243
