t,y
0.0,0.0
0.2,0.002
0.4,0.004
0.6,0.006
0.8,0.007
1.0,0.006
1.2,0.007
1.4,0.009
1.6,0.01
1.8,0.009
2.0,0.011
2.2,0.011
2.4,0.011
2.6,0.007
2.8,0.004
3.0,0.003
3.2,0.003
3.4,0.005
3.6,0.009
3.8,0.013
4.0,0.014
4.2,0.013
4.4,0.011
4.6,0.01
4.8,0.01
5.0,0.011
5.2,0.01
5.4,0.01
5.6,0.009
5.8,0.009
6.0,0.009
6.2,0.01
6.4,0.011
6.6,0.01
6.8,0.009
7.0,0.009
7.2,0.009
7.4,0.009
7.6,0.008
7.8,0.009
8.0,0.009
8.2,0.01
8.4,0.011
8.6,0.013
8.8,0.012
9.0,0.011
9.2,0.01
9.4,0.008
9.6,0.009
9.8,0.01
10.0,0.01
10.2,0.008
10.4,0.008
10.6,0.009
10.8,0.008
11.0,0.009
11.2,0.012
11.4,0.014
11.6,0.014
11.8,0.015
12.0,0.014
12.2,0.014
12.4,0.012
12.6,0.01
12.8,0.009
13.0,0.008
13.2,0.007
13.4,0.008
13.6,0.007
13.8,0.006
14.0,0.005
14.2,0.004
14.4,0.003
14.6,0.005
14.8,0.008
15.0,0.009
15.2,0.01
15.4,0.01
15.6,0.01
15.8,0.009
16.0,0.009
16.2,0.007
16.4,0.005
16.6,0.005
16.8,0.004
17.0,0.006
17.2,0.006
17.4,0.006
17.6,0.002
17.8,0.002
18.0,0.003
18.2,0.005
18.4,0.007
18.6,0.01
18.8,0.012
19.0,0.01
19.2,0.009
19.4,0.01
19.6,0.01
19.8,0.011
20.0,0.011
20.2,0.012
20.4,0.01
20.6,0.011
20.8,0.009
21.0,0.008
21.2,0.006
21.4,0.006
21.6,0.005
21.8,0.005
22.0,0.006
22.2,0.009
22.4,0.01
22.6,0.01
22.8,0.01
23.0,0.009
23.2,0.009
23.4,0.008
23.6,0.01
23.8,0.012
24.0,0.013
24.2,0.013
24.4,0.014
24.6,0.011
24.8,0.008
25.0,0.005
25.2,0.004
25.4,0.004
25.6,0.006
25.8,0.008
26.0,0.01
26.2,0.011
26.4,0.012
26.6,0.013
26.8,0.013
27.0,0.013
27.2,0.011
27.4,0.008
27.6,0.005
27.8,0.005
28.0,0.005
28.2,0.007
28.4,0.009
28.6,0.011
28.8,0.01
29.0,0.011
29.2,0.01
29.4,0.009
29.6,0.01
29.8,0.01
30.0,0.008
30.2,0.007
30.4,0.006
30.6,0.005
30.8,0.006
31.0,0.007
31.2,0.008
31.4,0.011
31.6,0.011
31.8,0.01
32.0,0.009
32.2,0.009
32.4,0.008
32.6,0.01
32.8,0.012
33.0,0.014
33.2,0.014
33.4,0.012
33.6,0.01
33.8,0.008
34.0,0.005
34.2,0.004
34.4,0.002
34.6,0.001
34.8,0.002
35.0,0.001
35.2,0.002
35.4,0.004
35.6,0.007
35.8,0.008
36.0,0.012
36.2,0.011
36.4,0.012
36.6,0.01
36.8,0.008
37.0,0.005
37.2,0.006
37.4,0.007
37.6,0.009
37.8,0.011
38.0,0.013
38.2,0.011
38.4,0.009
38.6,0.007
38.8,0.007
39.0,0.007
39.2,0.01
39.4,0.012
39.6,0.012
39.8,0.012
40.0,0.014
40.2,0.014
40.4,0.015
40.6,0.014
40.8,0.011
41.0,0.008
41.2,0.005
41.4,0.005
41.6,0.006
41.8,0.007
42.0,0.007
42.2,0.008
42.4,0.006
42.6,0.007
42.8,0.006
43.0,0.007
43.2,0.009
43.4,0.009
43.6,0.008
43.8,0.008
44.0,0.007
44.2,0.005
44.4,0.006
44.6,0.007
44.8,0.009
45.0,0.01
45.2,0.011
45.4,0.013
45.6,0.013
45.8,0.013
46.0,0.013
46.2,0.014
46.4,0.013
46.6,0.012
46.8,0.012
47.0,0.012
47.2,0.011
47.4,0.012
47.6,0.012
47.8,0.011
48.0,0.011
48.2,0.011
48.4,0.012
48.6,0.014
48.8,0.014
49.0,0.015
49.2,0.014
49.4,0.013
49.6,0.013
49.8,0.013
