t,y
0.0,0.0
0.2,0.036
0.4,0.073
0.6,0.143
0.8,0.222
1.0,0.304
1.2,0.383
1.4,0.459
1.6,0.534
1.8,0.603
2.0,0.668
2.2,0.728
2.4,0.785
2.6,0.838
2.8,0.885
3.0,0.929
3.2,0.972
3.4,1.012
3.6,1.046
3.8,1.077
4.0,1.104
4.2,1.126
4.4,1.149
4.6,1.168
4.8,1.185
5.0,1.198
5.2,1.209
5.4,1.218
5.6,1.229
5.8,1.241
6.0,1.255
6.2,1.266
6.4,1.277
6.6,1.286
6.8,1.293
7.0,1.297
7.2,1.304
7.4,1.312
7.6,1.32
7.8,1.326
8.0,1.335
8.2,1.342
8.4,1.347
8.6,1.349
8.8,1.352
9.0,1.356
9.2,1.357
9.4,1.357
9.6,1.359
9.8,1.362
10.0,1.365
10.2,1.368
10.4,1.37
10.6,1.373
10.8,1.374
11.0,1.375
11.2,1.376
11.4,1.379
11.6,1.38
11.8,1.381
12.0,1.384
12.2,1.388
12.4,1.389
12.6,1.391
12.8,1.393
13.0,1.395
13.2,1.396
13.4,1.397
13.6,1.399
13.8,1.4
14.0,1.399
14.2,1.398
14.4,1.399
14.6,1.397
14.8,1.398
15.0,1.4
15.2,1.402
15.4,1.403
15.6,1.406
15.8,1.406
16.0,1.404
16.2,1.401
16.4,1.401
16.6,1.402
16.8,1.405
17.0,1.409
17.2,1.412
17.4,1.414
17.6,1.414
17.8,1.415
18.0,1.417
18.2,1.422
18.4,1.426
18.6,1.426
18.8,1.425
19.0,1.423
19.2,1.417
19.4,1.414
19.6,1.415
19.8,1.417
20.0,1.418
20.2,1.42
20.4,1.423
20.6,1.422
20.8,1.424
21.0,1.424
21.2,1.425
21.4,1.425
21.6,1.426
21.8,1.426
22.0,1.427
22.2,1.425
22.4,1.427
22.6,1.428
22.8,1.43
23.0,1.43
23.2,1.431
23.4,1.43
23.6,1.428
23.8,1.427
24.0,1.427
24.2,1.428
24.4,1.429
24.6,1.43
24.8,1.43
25.0,1.428
25.2,1.427
25.4,1.426
25.6,1.426
25.8,1.426
26.0,1.429
26.2,1.429
26.4,1.429
26.6,1.428
26.8,1.427
27.0,1.424
27.2,1.422
27.4,1.421
27.6,1.422
27.8,1.424
28.0,1.425
28.2,1.428
28.4,1.429
28.6,1.429
28.8,1.429
29.0,1.43
29.2,1.429
29.4,1.429
29.6,1.427
29.8,1.428
30.0,1.43
30.2,1.433
30.4,1.435
30.6,1.437
30.8,1.437
31.0,1.435
31.2,1.433
31.4,1.431
31.6,1.43
31.8,1.428
32.0,1.429
32.2,1.431
32.4,1.435
32.6,1.435
32.8,1.437
33.0,1.436
33.2,1.433
33.4,1.432
33.6,1.435
33.8,1.437
34.0,1.437
34.2,1.438
34.4,1.439
34.6,1.437
34.8,1.435
35.0,1.432
35.2,1.429
35.4,1.429
35.6,1.43
35.8,1.432
36.0,1.436
36.2,1.44
36.4,1.441
36.6,1.44
36.8,1.44
37.0,1.439
37.2,1.44
37.4,1.441
37.6,1.442
37.8,1.442
38.0,1.442
38.2,1.441
38.4,1.44
38.6,1.441
38.8,1.442
39.0,1.443
39.2,1.443
39.4,1.442
39.6,1.442
39.8,1.442
40.0,1.443
40.2,1.445
40.4,1.446
40.6,1.445
40.8,1.445
41.0,1.445
41.2,1.445
41.4,1.446
41.6,1.447
41.8,1.447
42.0,1.445
42.2,1.444
42.4,1.442
42.6,1.441
