t,y
0.0,0.0
0.2,0.0
0.4,0.0
0.6,0.001
0.8,0.001
1.0,0.002
1.2,0.002
1.4,0.001
1.6,0.0
1.8,-0.002
2.0,-0.003
2.2,-0.003
2.4,-0.001
2.6,0.002
2.8,0.005
3.0,0.007
3.2,0.007
3.4,0.009
3.6,0.009
3.8,0.009
4.0,0.006
4.2,0.005
4.4,0.001
4.6,-0.002
4.8,-0.004
5.0,-0.002
5.2,-0.002
5.4,0.0
5.6,0.001
5.8,0.002
6.0,0.002
6.2,0.004
6.4,0.006
6.6,0.009
6.8,0.01
7.0,0.01
7.2,0.009
7.4,0.007
7.6,0.004
7.8,-0.001
8.0,-0.004
8.2,-0.004
8.4,-0.002
8.6,0.001
8.8,0.003
9.0,0.006
9.2,0.006
9.4,0.005
9.6,0.002
9.8,0.003
10.0,0.002
10.2,0.003
10.4,0.003
10.6,0.003
10.8,0.003
11.0,0.002
11.2,-0.001
11.4,-0.002
11.6,-0.0
11.8,0.004
12.0,0.006
12.2,0.008
12.4,0.009
12.6,0.009
12.8,0.005
13.0,0.002
13.2,0.002
13.4,0.002
13.6,0.002
13.8,0.002
14.0,0.004
14.2,0.003
14.4,0.004
14.6,0.004
14.8,0.004
15.0,0.002
15.2,0.002
15.4,-0.001
15.6,-0.002
15.8,-0.003
16.0,-0.002
16.2,-0.003
16.4,-0.002
16.6,-0.002
16.8,-0.002
17.0,-0.002
17.2,-0.002
17.4,-0.001
17.6,-0.001
17.8,0.0
18.0,0.002
18.2,0.003
18.4,0.003
18.6,0.004
18.8,0.003
19.0,-0.0
19.2,-0.004
19.4,-0.005
19.6,-0.007
19.8,-0.006
20.0,-0.005
20.2,-0.002
20.4,-0.0
20.6,0.003
20.8,0.004
21.0,0.004
21.2,0.005
21.4,0.007
21.6,0.007
21.8,0.006
22.0,0.005
22.2,0.003
22.4,0.002
22.6,0.002
22.8,0.005
23.0,0.005
23.2,0.005
23.4,0.003
23.6,0.002
23.8,-0.0
