,count_A,count_B,ratio_A,ratio_B,log2_fold
C,6839,9963,0.3069706898873276,0.4471924233582841,-0.542794834197809
D,3740,1630,0.1678710893666829,0.07316306836037108,1.1981663056560599
E,2890,3649,0.12971856905608334,0.16378652542754812,-0.33643165819633664
H,8810,7037,0.3954396516899061,0.3158579828537967,0.32418150612994445
