t,y
0.0,0.0
0.2,0.0
0.4,-0.001
0.6,-0.003
0.8,-0.001
1.0,0.0
1.2,0.0
1.4,0.002
1.6,0.003
1.8,0.004
2.0,0.004
2.2,0.004
2.4,0.003
2.6,0.003
2.8,0.002
3.0,0.002
3.2,0.001
3.4,-0.0
3.6,-0.002
3.8,-0.004
4.0,-0.005
4.2,-0.006
4.4,-0.006
4.6,-0.006
4.8,-0.006
5.0,-0.007
5.2,-0.007
5.4,-0.007
5.6,-0.006
5.8,-0.007
6.0,-0.008
6.2,-0.007
6.4,-0.007
6.6,-0.007
6.8,-0.004
7.0,-0.004
7.2,-0.005
7.4,-0.007
7.6,-0.005
7.8,-0.007
8.0,-0.008
8.2,-0.007
8.4,-0.005
8.6,-0.006
8.8,-0.004
9.0,-0.003
9.2,-0.003
9.4,-0.003
9.6,-0.003
9.8,-0.005
10.0,-0.006
10.2,-0.006
10.4,-0.007
10.6,-0.007
10.8,-0.007
11.0,-0.008
11.2,-0.009
11.4,-0.01
11.6,-0.01
11.8,-0.008
12.0,-0.006
12.2,-0.004
12.4,-0.003
12.6,-0.004
12.8,-0.005
13.0,-0.003
13.2,-0.003
13.4,-0.006
13.6,-0.007
13.8,-0.006
14.0,-0.007
14.2,-0.007
14.4,-0.005
14.6,-0.004
14.8,-0.004
15.0,-0.004
15.2,-0.006
15.4,-0.008
15.6,-0.009
15.8,-0.012
16.0,-0.013
16.2,-0.013
16.4,-0.01
16.6,-0.008
16.8,-0.006
17.0,-0.003
17.2,-0.001
17.4,-0.001
17.6,-0.001
17.8,-0.002
18.0,-0.004
18.2,-0.004
18.4,-0.005
18.6,-0.005
18.8,-0.006
19.0,-0.006
19.2,-0.006
19.4,-0.007
19.6,-0.007
19.8,-0.006
20.0,-0.005
20.2,-0.005
20.4,-0.004
20.6,-0.003
20.8,-0.001
21.0,-0.0
21.2,-0.0
21.4,-0.002
21.6,-0.004
21.8,-0.006
22.0,-0.007
22.2,-0.007
