t,y
0.0,0.0
0.2,0.012
0.4,0.025
0.6,0.052
0.8,0.084
1.0,0.119
1.2,0.153
1.4,0.185
1.6,0.217
1.8,0.247
2.0,0.276
2.2,0.304
2.4,0.331
2.6,0.354
2.8,0.377
3.0,0.397
3.2,0.415
3.4,0.432
3.6,0.446
3.8,0.456
4.0,0.469
4.2,0.482
4.4,0.494
4.6,0.506
4.8,0.519
5.0,0.529
5.2,0.538
5.4,0.544
5.6,0.55
5.8,0.553
6.0,0.556
6.2,0.56
6.4,0.566
6.6,0.573
6.8,0.579
7.0,0.584
7.2,0.589
7.4,0.593
7.6,0.596
7.8,0.6
8.0,0.603
8.2,0.607
8.4,0.609
8.6,0.611
8.8,0.614
9.0,0.618
9.2,0.622
9.4,0.626
9.6,0.629
9.8,0.629
10.0,0.626
10.2,0.623
10.4,0.624
10.6,0.624
10.8,0.623
11.0,0.621
11.2,0.621
11.4,0.62
11.6,0.621
11.8,0.626
12.0,0.63
12.2,0.634
12.4,0.634
12.6,0.632
12.8,0.628
13.0,0.626
13.2,0.625
13.4,0.625
13.6,0.626
13.8,0.626
14.0,0.623
14.2,0.62
14.4,0.617
14.6,0.615
14.8,0.615
15.0,0.617
15.2,0.616
15.4,0.616
15.6,0.616
15.8,0.612
16.0,0.609
16.2,0.609
16.4,0.609
16.6,0.608
16.8,0.609
17.0,0.61
17.2,0.609
17.4,0.608
17.6,0.607
17.8,0.606
18.0,0.606
18.2,0.603
18.4,0.603
18.6,0.605
18.8,0.605
19.0,0.604
19.2,0.603
19.4,0.599
19.6,0.596
19.8,0.595
20.0,0.595
20.2,0.596
20.4,0.596
20.6,0.594
20.8,0.593
21.0,0.591
21.2,0.588
21.4,0.586
21.6,0.587
21.8,0.586
22.0,0.585
22.2,0.585
22.4,0.583
22.6,0.579
22.8,0.574
23.0,0.568
23.2,0.566
23.4,0.565
23.6,0.566
23.8,0.569
24.0,0.572
24.2,0.573
24.4,0.573
24.6,0.57
24.8,0.567
25.0,0.564
25.2,0.563
25.4,0.563
25.6,0.562
25.8,0.562
26.0,0.561
26.2,0.56
26.4,0.56
26.6,0.559
26.8,0.558
27.0,0.559
27.2,0.559
27.4,0.558
27.6,0.559
27.8,0.56
28.0,0.559
28.2,0.558
28.4,0.557
28.6,0.556
28.8,0.552
29.0,0.55
29.2,0.549
29.4,0.549
29.6,0.549
29.8,0.552
30.0,0.554
30.2,0.555
30.4,0.556
30.6,0.557
30.8,0.557
31.0,0.558
31.2,0.56
31.4,0.559
31.6,0.557
31.8,0.554
32.0,0.552
32.2,0.549
32.4,0.548
32.6,0.548
32.8,0.547
33.0,0.545
33.2,0.544
33.4,0.543
33.6,0.54
33.8,0.539
34.0,0.538
34.2,0.538
34.4,0.538
34.6,0.54
34.8,0.54
35.0,0.539
35.2,0.54
35.4,0.539
35.6,0.538
35.8,0.536
36.0,0.533
36.2,0.531
36.4,0.53
36.6,0.529
36.8,0.529
37.0,0.53
37.2,0.531
37.4,0.531
37.6,0.531
37.8,0.53
38.0,0.529
38.2,0.526
38.4,0.521
38.6,0.519
38.8,0.519
39.0,0.518
39.2,0.52
39.4,0.521
39.6,0.521
39.8,0.52
40.0,0.521
40.2,0.521
40.4,0.522
40.6,0.524
40.8,0.524
41.0,0.522
41.2,0.521
41.4,0.52
41.6,0.519
41.8,0.521
42.0,0.523
42.2,0.524
42.4,0.522
42.6,0.52
42.8,0.518
43.0,0.517
43.2,0.514
43.4,0.514
43.6,0.513
43.8,0.513
44.0,0.513
44.2,0.514
44.4,0.515
44.6,0.516
44.8,0.513
45.0,0.509
45.2,0.505
45.4,0.502
45.6,0.5
45.8,0.502
46.0,0.505
46.2,0.509
46.4,0.511
46.6,0.512
46.8,0.512
47.0,0.511
47.2,0.508
47.4,0.506
47.6,0.503
47.8,0.502
48.0,0.502
48.2,0.503
48.4,0.503
48.6,0.505
48.8,0.506
49.0,0.505
49.2,0.503
49.4,0.504
49.6,0.504
49.8,0.504
50.0,0.504
50.2,0.503
50.4,0.502
50.6,0.499
50.8,0.497
51.0,0.495
51.2,0.494
51.4,0.495
51.6,0.498
51.8,0.5
52.0,0.501
52.2,0.5
52.4,0.499
52.6,0.497
52.8,0.495
53.0,0.496
53.2,0.497
53.4,0.496
53.6,0.496
53.8,0.496
54.0,0.495
54.2,0.493
54.4,0.492
54.6,0.491
54.8,0.492
55.0,0.493
55.2,0.495
55.4,0.496
55.6,0.497
55.8,0.496
56.0,0.496
56.2,0.495
56.4,0.493
56.6,0.492
56.8,0.492
57.0,0.49
57.2,0.488
57.4,0.488
57.6,0.489
57.8,0.489
58.0,0.49
58.2,0.49
58.4,0.491
58.6,0.491
58.8,0.492
59.0,0.494
59.2,0.496
59.4,0.496
59.6,0.495
59.8,0.492
60.0,0.486
60.2,0.483
60.4,0.479
60.6,0.478
60.8,0.478
61.0,0.481
61.2,0.483
61.4,0.486
61.6,0.489
61.8,0.491
62.0,0.491
62.2,0.492
62.4,0.491
62.6,0.488
62.8,0.486
63.0,0.486
63.2,0.485
63.4,0.485
63.6,0.486
63.8,0.486
64.0,0.485
64.2,0.484
64.4,0.483
64.6,0.481
64.8,0.481
65.0,0.48
65.2,0.479
65.4,0.477
65.6,0.477
65.8,0.477
66.0,0.478
66.2,0.477
66.4,0.477
66.6,0.478
66.8,0.477
67.0,0.476
67.2,0.476
67.4,0.476
67.6,0.475
67.8,0.474
68.0,0.474
68.2,0.473
68.4,0.473
68.6,0.475
68.8,0.478
69.0,0.479
69.2,0.479
69.4,0.478
69.6,0.475
69.8,0.474
70.0,0.475
70.2,0.477
70.4,0.477
70.6,0.478
70.8,0.478
71.0,0.477
71.2,0.475
71.4,0.478
71.6,0.48
71.8,0.482
72.0,0.482
72.2,0.482
72.4,0.479
72.6,0.476
72.8,0.475
73.0,0.476
73.2,0.477
73.4,0.478
73.6,0.477
73.8,0.476
74.0,0.476
74.2,0.476
74.4,0.477
74.6,0.479
74.8,0.48
