t,y
0.0,0.0
0.2,0.001
0.4,0.001
0.6,0.003
0.8,0.008
1.0,0.012
1.2,0.014
1.4,0.017
1.6,0.02
1.8,0.02
2.0,0.019
2.2,0.02
2.4,0.022
2.6,0.026
2.8,0.029
3.0,0.033
3.2,0.034
3.4,0.034
3.6,0.032
3.8,0.033
4.0,0.036
4.2,0.04
4.4,0.044
4.6,0.047
4.8,0.049
5.0,0.051
5.2,0.052
5.4,0.053
5.6,0.055
5.8,0.057
6.0,0.058
6.2,0.058
6.4,0.058
6.6,0.06
6.8,0.06
7.0,0.06
7.2,0.061
7.4,0.063
7.6,0.063
7.8,0.065
8.0,0.065
8.2,0.066
8.4,0.066
8.6,0.069
8.8,0.072
9.0,0.075
9.2,0.078
9.4,0.08
9.6,0.08
9.8,0.08
10.0,0.08
10.2,0.08
10.4,0.08
10.6,0.082
10.8,0.085
11.0,0.089
11.2,0.091
11.4,0.092
11.6,0.092
11.8,0.09
12.0,0.091
12.2,0.094
12.4,0.098
12.6,0.1
12.8,0.099
13.0,0.097
13.2,0.096
13.4,0.096
13.6,0.097
13.8,0.1
14.0,0.103
14.2,0.107
14.4,0.109
14.6,0.112
14.8,0.113
15.0,0.115
15.2,0.116
15.4,0.118
15.6,0.116
15.8,0.116
16.0,0.116
16.2,0.116
16.4,0.115
16.6,0.115
16.8,0.115
17.0,0.114
17.2,0.116
17.4,0.117
17.6,0.12
17.8,0.123
18.0,0.126
18.2,0.126
18.4,0.128
18.6,0.128
18.8,0.128
19.0,0.127
19.2,0.126
19.4,0.125
19.6,0.125
19.8,0.125
20.0,0.127
20.2,0.128
20.4,0.13
20.6,0.132
20.8,0.134
21.0,0.135
21.2,0.136
21.4,0.136
21.6,0.137
21.8,0.138
22.0,0.138
22.2,0.138
22.4,0.137
22.6,0.135
22.8,0.134
23.0,0.135
23.2,0.138
23.4,0.141
23.6,0.144
23.8,0.147
24.0,0.148
24.2,0.147
24.4,0.148
24.6,0.146
24.8,0.142
25.0,0.139
25.2,0.139
25.4,0.139
25.6,0.141
25.8,0.146
26.0,0.151
26.2,0.154
26.4,0.157
26.6,0.158
26.8,0.157
27.0,0.157
27.2,0.153
27.4,0.151
27.6,0.148
27.8,0.149
28.0,0.15
28.2,0.152
28.4,0.153
28.6,0.154
28.8,0.154
29.0,0.153
29.2,0.152
29.4,0.153
29.6,0.154
29.8,0.155
30.0,0.156
30.2,0.157
30.4,0.158
30.6,0.158
30.8,0.158
31.0,0.159
31.2,0.161
31.4,0.161
31.6,0.16
31.8,0.161
32.0,0.163
32.2,0.163
32.4,0.166
32.6,0.17
32.8,0.172
33.0,0.172
33.2,0.173
33.4,0.172
33.6,0.169
33.8,0.168
34.0,0.167
34.2,0.166
34.4,0.166
34.6,0.167
34.8,0.167
35.0,0.167
35.2,0.167
35.4,0.169
35.6,0.171
35.8,0.172
36.0,0.173
36.2,0.174
36.4,0.171
36.6,0.168
36.8,0.168
37.0,0.168
37.2,0.169
37.4,0.171
37.6,0.173
37.8,0.175
38.0,0.179
38.2,0.18
38.4,0.182
38.6,0.185
38.8,0.186
39.0,0.186
39.2,0.185
39.4,0.186
39.6,0.185
39.8,0.183
40.0,0.181
40.2,0.181
40.4,0.182
40.6,0.182
40.8,0.183
41.0,0.183
41.2,0.182
41.4,0.182
41.6,0.183
41.8,0.184
42.0,0.186
42.2,0.188
42.4,0.191
42.6,0.193
42.8,0.194
43.0,0.193
43.2,0.192
43.4,0.19
43.6,0.19
43.8,0.188
44.0,0.187
44.2,0.189
44.4,0.19
44.6,0.191
44.8,0.193
45.0,0.194
45.2,0.193
45.4,0.191
45.6,0.19
45.8,0.189
46.0,0.189
46.2,0.189
46.4,0.191
46.6,0.192
46.8,0.191
47.0,0.191
47.2,0.191
47.4,0.192
47.6,0.193
47.8,0.194
48.0,0.194
48.2,0.194
48.4,0.194
48.6,0.194
48.8,0.195
49.0,0.197
49.2,0.199
49.4,0.2
49.6,0.199
49.8,0.198
50.0,0.194
50.2,0.192
50.4,0.19
50.6,0.192
50.8,0.192
51.0,0.194
51.2,0.195
51.4,0.196
51.6,0.195
51.8,0.195
52.0,0.198
52.2,0.201
52.4,0.204
52.6,0.206
52.8,0.209
53.0,0.21
53.2,0.21
53.4,0.208
53.6,0.208
53.8,0.207
54.0,0.208
54.2,0.209
54.4,0.21
54.6,0.209
54.8,0.209
55.0,0.208
55.2,0.207
55.4,0.208
55.6,0.21
55.8,0.211
56.0,0.212
56.2,0.214
56.4,0.215
56.6,0.214
56.8,0.213
57.0,0.212
57.2,0.212
57.4,0.211
57.6,0.211
57.8,0.212
58.0,0.214
58.2,0.213
58.4,0.213
58.6,0.213
58.8,0.214
59.0,0.213
59.2,0.214
59.4,0.215
59.6,0.214
59.8,0.213
60.0,0.213
60.2,0.213
60.4,0.215
60.6,0.217
60.8,0.218
61.0,0.218
61.2,0.22
61.4,0.219
61.6,0.219
61.8,0.22
62.0,0.222
62.2,0.222
62.4,0.222
62.6,0.223
62.8,0.225
63.0,0.226
63.2,0.23
63.4,0.233
63.6,0.235
63.8,0.237
64.0,0.236
64.2,0.236
64.4,0.234
64.6,0.233
64.8,0.231
65.0,0.233
65.2,0.235
