t,y
0.0,0.0
0.2,0.002
0.4,0.004
0.6,0.008
0.8,0.011
1.0,0.014
1.2,0.015
1.4,0.016
1.6,0.014
1.8,0.013
2.0,0.013
2.2,0.014
2.4,0.015
2.6,0.018
2.8,0.021
3.0,0.023
3.2,0.022
3.4,0.021
3.6,0.019
3.8,0.018
4.0,0.016
4.2,0.017
4.4,0.02
4.6,0.022
4.8,0.021
5.0,0.021
5.2,0.02
5.4,0.018
5.6,0.017
5.8,0.017
6.0,0.018
6.2,0.02
6.4,0.022
6.6,0.023
6.8,0.023
7.0,0.022
7.2,0.02
7.4,0.02
7.6,0.019
7.8,0.019
8.0,0.02
8.2,0.022
8.4,0.023
8.6,0.023
8.8,0.022
9.0,0.022
9.2,0.02
9.4,0.019
9.6,0.017
9.8,0.017
10.0,0.015
10.2,0.014
10.4,0.012
10.6,0.013
10.8,0.014
11.0,0.016
11.2,0.019
11.4,0.02
11.6,0.02
11.8,0.017
12.0,0.014
12.2,0.012
12.4,0.01
12.6,0.01
12.8,0.013
13.0,0.015
13.2,0.018
13.4,0.02
13.6,0.021
13.8,0.02
14.0,0.018
14.2,0.017
14.4,0.015
14.6,0.014
14.8,0.015
15.0,0.017
15.2,0.019
15.4,0.02
15.6,0.02
15.8,0.019
16.0,0.018
16.2,0.016
16.4,0.013
16.6,0.011
16.8,0.012
17.0,0.014
17.2,0.014
17.4,0.016
17.6,0.019
17.8,0.019
18.0,0.018
18.2,0.017
18.4,0.016
18.6,0.016
18.8,0.016
19.0,0.017
19.2,0.017
19.4,0.019
19.6,0.02
19.8,0.02
20.0,0.019
20.2,0.021
20.4,0.02
20.6,0.018
20.8,0.017
21.0,0.018
21.2,0.017
21.4,0.017
21.6,0.017
21.8,0.018
22.0,0.018
22.2,0.019
22.4,0.017
22.6,0.016
22.8,0.014
23.0,0.013
23.2,0.014
23.4,0.015
23.6,0.017
23.8,0.019
24.0,0.019
24.2,0.017
24.4,0.016
24.6,0.014
24.8,0.014
25.0,0.013
25.2,0.016
25.4,0.017
25.6,0.017
25.8,0.018
26.0,0.018
26.2,0.018
26.4,0.019
26.6,0.019
26.8,0.018
27.0,0.017
27.2,0.016
27.4,0.016
27.6,0.016
27.8,0.016
28.0,0.016
28.2,0.016
28.4,0.015
28.6,0.016
28.8,0.017
29.0,0.015
29.2,0.013
29.4,0.011
29.6,0.009
29.8,0.009
30.0,0.01
30.2,0.011
30.4,0.011
30.6,0.011
30.8,0.01
31.0,0.011
31.2,0.013
31.4,0.015
31.6,0.018
31.8,0.018
32.0,0.018
32.2,0.017
32.4,0.014
32.6,0.01
32.8,0.008
33.0,0.007
33.2,0.008
33.4,0.01
33.6,0.013
33.8,0.013
34.0,0.012
34.2,0.01
34.4,0.01
34.6,0.011
34.8,0.013
35.0,0.015
35.2,0.016
35.4,0.014
35.6,0.01
35.8,0.007
36.0,0.005
36.2,0.005
36.4,0.007
36.6,0.01
36.8,0.011
37.0,0.012
37.2,0.013
37.4,0.014
37.6,0.015
37.8,0.015
38.0,0.014
38.2,0.014
38.4,0.013
38.6,0.012
38.8,0.012
39.0,0.014
39.2,0.015
39.4,0.015
39.6,0.016
39.8,0.015
40.0,0.016
40.2,0.015
40.4,0.016
40.6,0.015
40.8,0.014
41.0,0.012
41.2,0.011
41.4,0.009
41.6,0.007
41.8,0.006
42.0,0.008
42.2,0.012
42.4,0.015
42.6,0.016
42.8,0.018
43.0,0.017
43.2,0.015
43.4,0.013
43.6,0.013
43.8,0.013
44.0,0.013
44.2,0.015
44.4,0.015
44.6,0.016
44.8,0.015
45.0,0.015
45.2,0.013
45.4,0.013
45.6,0.013
45.8,0.014
46.0,0.016
46.2,0.018
46.4,0.019
46.6,0.02
46.8,0.019
47.0,0.018
47.2,0.016
47.4,0.013
47.6,0.01
47.8,0.009
48.0,0.008
48.2,0.009
48.4,0.011
48.6,0.012
48.8,0.013
49.0,0.014
49.2,0.014
49.4,0.015
49.6,0.016
49.8,0.017
