t,y
0.0,0.0
0.2,-0.001
0.4,-0.006
0.6,-0.008
0.8,-0.009
1.0,-0.006
1.2,-0.003
1.4,0.001
1.6,0.002
1.8,0.0
2.0,-0.006
2.2,-0.012
2.4,-0.013
2.6,-0.011
2.8,-0.008
3.0,-0.005
3.2,-0.003
3.4,-0.003
3.6,-0.004
3.8,-0.005
4.0,-0.006
4.2,-0.005
4.4,-0.004
4.6,-0.003
4.8,-0.003
5.0,-0.003
5.2,-0.004
5.4,-0.006
5.6,-0.009
5.8,-0.009
6.0,-0.008
6.2,-0.006
6.4,-0.005
6.6,-0.002
6.8,0.0
7.0,0.002
7.2,0.002
7.4,0.004
7.6,0.002
7.8,0.001
8.0,-0.002
8.2,-0.003
8.4,-0.005
8.6,-0.005
8.8,-0.005
9.0,-0.005
9.2,-0.006
9.4,-0.006
9.6,-0.005
9.8,-0.005
10.0,-0.004
10.2,-0.004
10.4,-0.004
10.6,-0.004
10.8,-0.004
11.0,-0.004
11.2,-0.004
11.4,-0.004
11.6,-0.002
11.8,0.001
12.0,0.003
12.2,0.003
12.4,0.001
12.6,-0.001
12.8,-0.004
13.0,-0.006
13.2,-0.005
13.4,-0.004
13.6,-0.005
13.8,-0.004
14.0,-0.003
14.2,-0.002
14.4,-0.001
14.6,0.001
14.8,0.002
15.0,0.003
15.2,0.002
15.4,0.001
15.6,-0.001
15.8,-0.003
16.0,-0.005
16.2,-0.006
16.4,-0.008
16.6,-0.007
16.8,-0.006
17.0,-0.003
17.2,-0.0
17.4,0.002
17.6,0.003
17.8,0.003
18.0,0.003
18.2,0.003
18.4,0.005
18.6,0.006
18.8,0.008
19.0,0.005
19.2,0.0
19.4,-0.003
19.6,-0.006
19.8,-0.007
20.0,-0.006
20.2,-0.003
20.4,-0.002
20.6,-0.002
20.8,-0.001
21.0,-0.0
21.2,0.001
21.4,0.001
21.6,0.0
21.8,-0.003
22.0,-0.004
22.2,-0.007
22.4,-0.008
22.6,-0.008
22.8,-0.007
23.0,-0.006
23.2,-0.005
23.4,-0.006
23.6,-0.007
23.8,-0.007
24.0,-0.007
24.2,-0.007
24.4,-0.003
24.6,0.001
24.8,0.003
25.0,0.002
25.2,0.002
25.4,-0.001
25.6,-0.003
25.8,-0.003
26.0,0.001
26.2,0.002
26.4,0.002
26.6,0.003
26.8,0.003
27.0,-0.001
27.2,-0.004
27.4,-0.004
27.6,-0.004
27.8,-0.005
28.0,-0.005
28.2,-0.004
28.4,-0.003
28.6,-0.002
28.8,-0.002
29.0,-0.0
29.2,-0.001
29.4,-0.002
29.6,-0.002
29.8,-0.001
30.0,0.0
30.2,0.001
30.4,0.001
30.6,-0.0
30.8,-0.001
31.0,-0.0
31.2,0.0
31.4,0.0
31.6,0.0
31.8,0.001
32.0,-0.0
32.2,-0.001
32.4,0.0
32.6,0.001
32.8,0.001
33.0,0.002
33.2,0.001
33.4,-0.002
33.6,-0.004
33.8,-0.006
34.0,-0.008
34.2,-0.009
34.4,-0.009
34.6,-0.007
34.8,-0.006
35.0,-0.004
35.2,-0.001
35.4,0.001
35.6,0.002
35.8,0.001
36.0,-0.002
36.2,-0.006
36.4,-0.008
36.6,-0.01
36.8,-0.011
37.0,-0.009
37.2,-0.007
37.4,-0.006
37.6,-0.005
37.8,-0.005
38.0,-0.005
38.2,-0.005
38.4,-0.007
38.6,-0.009
38.8,-0.009
39.0,-0.008
39.2,-0.008
39.4,-0.008
39.6,-0.009
39.8,-0.009
40.0,-0.008
40.2,-0.006
40.4,-0.002
40.6,0.001
40.8,0.003
41.0,0.004
41.2,0.003
41.4,0.001
41.6,-0.0
41.8,-0.002
42.0,-0.005
42.2,-0.008
42.4,-0.008
42.6,-0.007
42.8,-0.008
43.0,-0.008
43.2,-0.007
43.4,-0.005
43.6,-0.004
43.8,-0.002
44.0,-0.001
44.2,-0.001
44.4,-0.003
44.6,-0.004
44.8,-0.002
45.0,0.001
45.2,0.004
45.4,0.006
45.6,0.006
45.8,0.004
46.0,0.002
46.2,0.001
46.4,0.001
46.6,0.002
46.8,0.002
47.0,-0.0
47.2,-0.002
47.4,-0.004
47.6,-0.004
47.8,-0.003
48.0,-0.0
48.2,0.002
48.4,0.003
48.6,0.003
48.8,0.004
49.0,0.002
49.2,0.0
49.4,-0.002
49.6,-0.002
49.8,-0.002
50.0,-0.002
50.2,0.0
50.4,0.002
50.6,0.003
50.8,0.003
51.0,0.003
51.2,0.002
51.4,0.002
51.6,0.001
51.8,-0.001
52.0,-0.001
52.2,-0.002
52.4,-0.002
52.6,-0.001
52.8,0.0
53.0,0.003
53.2,0.005
53.4,0.006
53.6,0.003
53.8,0.001
54.0,-0.003
54.2,-0.005
54.4,-0.009
54.6,-0.008
54.8,-0.007
55.0,-0.006
55.2,-0.005
55.4,-0.003
55.6,-0.001
55.8,-0.002
56.0,-0.003
56.2,-0.005
56.4,-0.006
56.6,-0.007
56.8,-0.006
57.0,-0.007
57.2,-0.005
57.4,-0.004
57.6,-0.001
57.8,-0.001
58.0,0.001
58.2,0.001
58.4,0.002
58.6,0.002
58.8,0.003
59.0,0.002
59.2,0.003
59.4,-0.0
59.6,-0.002
59.8,-0.004
60.0,-0.004
60.2,-0.004
