t,y
0.0,0.0
0.2,0.002
0.4,0.005
0.6,0.013
0.8,0.02
1.0,0.027
1.2,0.035
1.4,0.043
1.6,0.051
1.8,0.061
2.0,0.069
2.2,0.077
2.4,0.083
2.6,0.089
2.8,0.095
3.0,0.101
3.2,0.108
3.4,0.116
3.6,0.126
3.8,0.134
4.0,0.142
4.2,0.151
4.4,0.158
4.6,0.162
4.8,0.166
5.0,0.169
5.2,0.174
5.4,0.178
5.6,0.185
5.8,0.192
6.0,0.2
6.2,0.206
6.4,0.213
6.6,0.219
6.8,0.223
7.0,0.227
7.2,0.23
7.4,0.232
7.6,0.234
7.8,0.237
8.0,0.241
8.2,0.246
8.4,0.254
8.6,0.262
8.8,0.27
9.0,0.274
9.2,0.278
9.4,0.28
9.6,0.282
9.8,0.282
10.0,0.285
10.2,0.288
10.4,0.294
10.6,0.299
10.8,0.304
11.0,0.309
11.2,0.315
11.4,0.318
11.6,0.321
11.8,0.324
12.0,0.326
12.2,0.329
12.4,0.333
12.6,0.337
12.8,0.341
13.0,0.343
13.2,0.344
13.4,0.344
13.6,0.346
13.8,0.349
14.0,0.353
14.2,0.358
14.4,0.36
14.6,0.361
14.8,0.361
15.0,0.362
15.2,0.364
15.4,0.368
15.6,0.373
15.8,0.378
16.0,0.382
16.2,0.384
16.4,0.388
16.6,0.391
16.8,0.393
17.0,0.394
17.2,0.396
17.4,0.398
17.6,0.398
17.8,0.399
18.0,0.4
18.2,0.4
18.4,0.4
18.6,0.401
18.8,0.405
19.0,0.407
19.2,0.408
19.4,0.41
19.6,0.41
19.8,0.41
20.0,0.412
20.2,0.414
20.4,0.418
20.6,0.42
20.8,0.423
21.0,0.425
21.2,0.428
21.4,0.429
21.6,0.432
21.8,0.432
22.0,0.434
22.2,0.435
22.4,0.437
22.6,0.438
22.8,0.44
23.0,0.441
23.2,0.441
23.4,0.441
23.6,0.44
23.8,0.441
24.0,0.442
24.2,0.446
24.4,0.449
24.6,0.452
24.8,0.453
25.0,0.454
25.2,0.451
25.4,0.449
25.6,0.448
25.8,0.45
26.0,0.452
26.2,0.455
26.4,0.456
26.6,0.46
26.8,0.462
27.0,0.465
27.2,0.467
27.4,0.469
27.6,0.47
27.8,0.472
28.0,0.472
28.2,0.471
28.4,0.472
28.6,0.473
28.8,0.473
29.0,0.474
29.2,0.474
29.4,0.472
29.6,0.469
29.8,0.467
30.0,0.466
30.2,0.467
30.4,0.468
30.6,0.468
30.8,0.468
31.0,0.469
31.2,0.472
31.4,0.474
31.6,0.476
31.8,0.477
32.0,0.476
32.2,0.474
32.4,0.472
32.6,0.471
32.8,0.472
33.0,0.473
33.2,0.475
33.4,0.479
33.6,0.483
33.8,0.483
34.0,0.483
34.2,0.484
34.4,0.484
34.6,0.483
34.8,0.482
35.0,0.484
35.2,0.486
35.4,0.485
35.6,0.483
35.8,0.484
36.0,0.483
36.2,0.48
36.4,0.483
36.6,0.486
36.8,0.489
37.0,0.493
37.2,0.496
37.4,0.495
37.6,0.494
37.8,0.492
38.0,0.489
38.2,0.487
38.4,0.486
38.6,0.487
38.8,0.488
39.0,0.487
39.2,0.488
39.4,0.486
39.6,0.487
39.8,0.488
40.0,0.488
40.2,0.485
40.4,0.485
40.6,0.483
40.8,0.482
41.0,0.482
41.2,0.484
41.4,0.486
41.6,0.486
41.8,0.488
42.0,0.492
42.2,0.496
42.4,0.498
42.6,0.499
42.8,0.499
43.0,0.498
43.2,0.496
43.4,0.495
43.6,0.495
43.8,0.496
44.0,0.497
44.2,0.496
44.4,0.495
44.6,0.495
44.8,0.496
45.0,0.497
45.2,0.5
45.4,0.502
45.6,0.503
45.8,0.501
46.0,0.498
46.2,0.495
46.4,0.495
46.6,0.496
46.8,0.498
47.0,0.5
47.2,0.501
47.4,0.501
47.6,0.499
47.8,0.495
48.0,0.492
48.2,0.491
48.4,0.49
48.6,0.489
48.8,0.49
49.0,0.491
49.2,0.492
49.4,0.491
49.6,0.491
49.8,0.493
