t,y
0.0,0.0
0.2,0.004
0.4,0.007
0.6,0.016
0.8,0.026
1.0,0.039
1.2,0.053
1.4,0.066
1.6,0.079
1.8,0.091
2.0,0.101
2.2,0.11
2.4,0.121
2.6,0.132
2.8,0.143
3.0,0.156
3.2,0.169
3.4,0.179
3.6,0.19
3.8,0.2
4.0,0.208
4.2,0.216
4.4,0.226
4.6,0.235
4.8,0.246
5.0,0.256
5.2,0.264
5.4,0.269
5.6,0.275
5.8,0.28
6.0,0.287
6.2,0.295
6.4,0.305
6.6,0.315
6.8,0.323
7.0,0.33
7.2,0.338
7.4,0.343
7.6,0.351
7.8,0.358
8.0,0.365
8.2,0.373
8.4,0.382
8.6,0.386
8.8,0.389
9.0,0.391
9.2,0.396
9.4,0.401
9.6,0.408
9.8,0.416
10.0,0.424
10.2,0.429
10.4,0.434
10.6,0.439
10.8,0.445
11.0,0.45
11.2,0.456
11.4,0.462
11.6,0.469
11.8,0.474
12.0,0.479
12.2,0.485
12.4,0.488
12.6,0.492
12.8,0.496
13.0,0.5
13.2,0.504
13.4,0.511
13.6,0.518
13.8,0.526
14.0,0.533
14.2,0.538
14.4,0.542
14.6,0.545
14.8,0.548
15.0,0.551
15.2,0.555
15.4,0.56
15.6,0.566
15.8,0.571
16.0,0.577
16.2,0.583
16.4,0.59
16.6,0.596
16.8,0.602
17.0,0.61
17.2,0.617
17.4,0.624
17.6,0.632
17.8,0.64
18.0,0.644
18.2,0.648
18.4,0.654
18.6,0.658
18.8,0.662
19.0,0.667
19.2,0.673
19.4,0.675
19.6,0.676
19.8,0.68
20.0,0.685
20.2,0.69
20.4,0.696
20.6,0.704
20.8,0.712
21.0,0.718
21.2,0.723
21.4,0.729
21.6,0.734
21.8,0.739
22.0,0.746
22.2,0.752
22.4,0.758
22.6,0.765
22.8,0.773
23.0,0.778
23.2,0.78
23.4,0.782
23.6,0.785
23.8,0.786
24.0,0.79
24.2,0.796
24.4,0.802
24.6,0.808
24.8,0.816
25.0,0.822
25.2,0.828
25.4,0.833
25.6,0.836
25.8,0.836
26.0,0.838
26.2,0.84
26.4,0.843
26.6,0.847
26.8,0.852
27.0,0.857
27.2,0.864
27.4,0.872
27.6,0.877
27.8,0.882
28.0,0.886
28.2,0.888
28.4,0.89
28.6,0.892
28.8,0.897
29.0,0.903
29.2,0.911
29.4,0.918
29.6,0.926
29.8,0.93
30.0,0.933
30.2,0.932
30.4,0.932
30.6,0.931
30.8,0.931
31.0,0.934
31.2,0.938
31.4,0.943
31.6,0.951
31.8,0.959
32.0,0.966
32.2,0.97
32.4,0.974
32.6,0.978
32.8,0.983
33.0,0.988
33.2,0.993
33.4,0.999
33.6,1.003
33.8,1.007
34.0,1.01
34.2,1.015
34.4,1.019
34.6,1.023
34.8,1.026
35.0,1.029
35.2,1.031
35.4,1.032
35.6,1.033
35.8,1.036
36.0,1.04
36.2,1.044
36.4,1.051
36.6,1.057
36.8,1.059
37.0,1.062
37.2,1.066
37.4,1.071
37.6,1.075
37.8,1.081
38.0,1.086
38.2,1.091
38.4,1.093
38.6,1.099
38.8,1.101
39.0,1.102
39.2,1.101
39.4,1.101
39.6,1.102
39.8,1.106
40.0,1.11
40.2,1.114
40.4,1.117
40.6,1.121
40.8,1.125
41.0,1.129
41.2,1.133
41.4,1.138
41.6,1.143
41.8,1.145
42.0,1.148
42.2,1.151
42.4,1.152
42.6,1.153
42.8,1.153
43.0,1.153
43.2,1.157
43.4,1.161
43.6,1.168
43.8,1.176
44.0,1.184
44.2,1.189
44.4,1.192
44.6,1.194
44.8,1.197
45.0,1.198
45.2,1.198
45.4,1.199
