t,y
0.0,0.0
0.2,0.023
0.4,0.049
0.6,0.101
0.8,0.159
1.0,0.219
1.2,0.278
1.4,0.338
1.6,0.397
1.8,0.456
2.0,0.515
2.2,0.574
2.4,0.63
2.6,0.685
2.8,0.742
3.0,0.797
3.2,0.855
3.4,0.914
3.6,0.973
3.8,1.029
4.0,1.087
4.2,1.145
4.4,1.202
4.6,1.259
4.8,1.316
5.0,1.37
5.2,1.422
5.4,1.474
5.6,1.528
5.8,1.582
6.0,1.636
6.2,1.688
6.4,1.739
6.6,1.787
6.8,1.832
7.0,1.879
7.2,1.924
7.4,1.968
7.6,2.012
7.8,2.057
8.0,2.1
8.2,2.143
8.4,2.186
8.6,2.226
8.8,2.264
9.0,2.3
9.2,2.337
9.4,2.373
9.6,2.41
9.8,2.447
10.0,2.482
10.2,2.516
10.4,2.548
10.6,2.579
10.8,2.61
11.0,2.64
11.2,2.67
11.4,2.7
11.6,2.728
11.8,2.754
12.0,2.779
12.2,2.803
12.4,2.825
12.6,2.849
12.8,2.873
13.0,2.9
13.2,2.925
13.4,2.948
13.6,2.97
13.8,2.992
14.0,3.011
14.2,3.03
14.4,3.047
14.6,3.065
14.8,3.082
15.0,3.101
15.2,3.121
15.4,3.141
15.6,3.158
15.8,3.173
16.0,3.186
16.2,3.2
16.4,3.213
16.6,3.229
16.8,3.246
17.0,3.261
17.2,3.275
17.4,3.289
17.6,3.3
17.8,3.311
18.0,3.324
18.2,3.338
18.4,3.351
18.6,3.363
18.8,3.373
19.0,3.383
19.2,3.393
19.4,3.404
19.6,3.416
19.8,3.429
20.0,3.44
20.2,3.448
20.4,3.456
20.6,3.466
20.8,3.475
21.0,3.485
21.2,3.496
21.4,3.507
21.6,3.514
21.8,3.523
22.0,3.53
22.2,3.535
22.4,3.541
22.6,3.548
22.8,3.556
23.0,3.565
23.2,3.576
23.4,3.585
23.6,3.593
23.8,3.6
24.0,3.607
24.2,3.61
24.4,3.612
24.6,3.615
24.8,3.618
25.0,3.624
25.2,3.633
25.4,3.641
25.6,3.65
25.8,3.657
26.0,3.662
26.2,3.667
26.4,3.673
26.6,3.678
26.8,3.681
27.0,3.684
27.2,3.687
27.4,3.69
27.6,3.695
27.8,3.701
28.0,3.708
28.2,3.713
28.4,3.718
28.6,3.723
28.8,3.731
29.0,3.736
29.2,3.742
29.4,3.748
29.6,3.752
29.8,3.753
30.0,3.755
30.2,3.761
30.4,3.765
30.6,3.768
30.8,3.77
31.0,3.774
31.2,3.778
31.4,3.781
31.6,3.785
31.8,3.79
32.0,3.793
32.2,3.796
32.4,3.8
32.6,3.804
32.8,3.807
33.0,3.81
33.2,3.814
33.4,3.818
33.6,3.822
33.8,3.826
34.0,3.827
34.2,3.829
34.4,3.828
34.6,3.829
34.8,3.83
35.0,3.834
35.2,3.835
35.4,3.838
35.6,3.84
35.8,3.844
36.0,3.845
36.2,3.848
36.4,3.848
36.6,3.848
36.8,3.847
37.0,3.85
37.2,3.853
37.4,3.858
37.6,3.862
37.8,3.865
38.0,3.868
38.2,3.868
38.4,3.869
38.6,3.87
38.8,3.871
39.0,3.872
39.2,3.874
39.4,3.877
39.6,3.881
39.8,3.885
40.0,3.888
40.2,3.891
40.4,3.893
40.6,3.893
40.8,3.894
41.0,3.897
41.2,3.898
41.4,3.899
41.6,3.9
41.8,3.9
42.0,3.899
42.2,3.9
42.4,3.901
42.6,3.903
42.8,3.905
43.0,3.906
43.2,3.906
43.4,3.909
43.6,3.913
43.8,3.917
44.0,3.922
44.2,3.925
44.4,3.925
44.6,3.923
44.8,3.923
45.0,3.924
45.2,3.927
45.4,3.931
45.6,3.934
45.8,3.935
46.0,3.935
46.2,3.933
46.4,3.931
46.6,3.932
46.8,3.933
47.0,3.931
47.2,3.93
47.4,3.932
47.6,3.934
47.8,3.937
48.0,3.94
48.2,3.944
48.4,3.945
48.6,3.944
48.8,3.943
49.0,3.945
49.2,3.946
49.4,3.948
49.6,3.95
49.8,3.954
50.0,3.957
50.2,3.96
50.4,3.961
50.6,3.959
50.8,3.955
51.0,3.952
51.2,3.949
51.4,3.948
51.6,3.948
51.8,3.95
52.0,3.952
52.2,3.954
52.4,3.958
52.6,3.961
52.8,3.963
53.0,3.963
53.2,3.962
53.4,3.961
53.6,3.963
53.8,3.965
54.0,3.969
54.2,3.972
54.4,3.975
54.6,3.974
54.8,3.973
55.0,3.973
55.2,3.972
55.4,3.971
55.6,3.971
55.8,3.971
56.0,3.971
56.2,3.97
56.4,3.968
56.6,3.968
56.8,3.971
57.0,3.973
57.2,3.976
57.4,3.979
57.6,3.98
57.8,3.978
58.0,3.978
58.2,3.978
58.4,3.979
58.6,3.98
58.8,3.982
59.0,3.984
59.2,3.984
59.4,3.984
59.6,3.983
59.8,3.982
60.0,3.979
60.2,3.979
60.4,3.978
60.6,3.977
60.8,3.979
61.0,3.982
61.2,3.983
61.4,3.986
61.6,3.988
61.8,3.986
62.0,3.984
62.2,3.985
62.4,3.984
62.6,3.985
62.8,3.986
63.0,3.988
63.2,3.988
63.4,3.991
63.6,3.993
63.8,3.996
64.0,3.996
64.2,3.995
64.4,3.993
64.6,3.992
64.8,3.992
65.0,3.993
65.2,3.995
65.4,3.996
65.6,3.997
65.8,3.996
66.0,3.997
66.2,3.996
66.4,3.997
66.6,3.998
66.8,3.998
67.0,3.998
67.2,3.998
67.4,3.998
67.6,3.997
67.8,3.997
68.0,3.998
68.2,3.997
68.4,3.996
68.6,3.997
68.8,4.0
69.0,4.002
69.2,4.003
69.4,4.005
69.6,4.006
69.8,4.006
70.0,4.007
70.2,4.009
70.4,4.01
70.6,4.008
70.8,4.005
71.0,4.003
71.2,4.002
71.4,4.002
71.6,4.003
71.8,4.003
72.0,4.003
72.2,4.001
72.4,4.001
72.6,4.003
72.8,4.007
73.0,4.01
73.2,4.01
73.4,4.01
73.6,4.008
73.8,4.004
74.0,4.002
74.2,4.002
74.4,4.0
74.6,4.0
74.8,4.001
75.0,4.003
75.2,4.004
75.4,4.007
75.6,4.008
75.8,4.01
76.0,4.011
76.2,4.013
76.4,4.013
76.6,4.013
76.8,4.012
77.0,4.009
77.2,4.007
77.4,4.009
77.6,4.01
77.8,4.01
78.0,4.012
78.2,4.013
78.4,4.011
