t,y
0.0,0.0
0.2,0.001
0.4,0.0
0.6,0.001
0.8,0.005
1.0,0.008
1.2,0.013
1.4,0.018
1.6,0.022
1.8,0.024
2.0,0.027
2.2,0.03
2.4,0.032
2.6,0.033
2.8,0.035
3.0,0.036
3.2,0.036
3.4,0.038
3.6,0.042
3.8,0.047
4.0,0.05
4.2,0.055
4.4,0.057
4.6,0.06
4.8,0.062
5.0,0.065
5.2,0.066
5.4,0.068
5.6,0.07
5.8,0.073
6.0,0.078
6.2,0.082
6.4,0.087
6.6,0.092
6.8,0.094
7.0,0.094
7.2,0.093
7.4,0.091
7.6,0.09
7.8,0.089
8.0,0.089
8.2,0.091
8.4,0.094
8.6,0.097
8.8,0.1
9.0,0.103
9.2,0.106
9.4,0.109
9.6,0.11
9.8,0.114
10.0,0.115
10.2,0.116
10.4,0.118
10.6,0.122
10.8,0.124
11.0,0.126
11.2,0.129
11.4,0.13
11.6,0.129
11.8,0.127
12.0,0.127
12.2,0.128
12.4,0.13
12.6,0.132
12.8,0.133
13.0,0.134
13.2,0.135
13.4,0.136
13.6,0.138
13.8,0.138
14.0,0.14
14.2,0.14
14.4,0.139
14.6,0.139
14.8,0.141
15.0,0.145
15.2,0.148
15.4,0.15
15.6,0.15
15.8,0.149
16.0,0.148
16.2,0.146
16.4,0.145
16.6,0.148
16.8,0.149
17.0,0.149
17.2,0.15
17.4,0.152
17.6,0.152
17.8,0.155
18.0,0.157
18.2,0.158
18.4,0.157
18.6,0.156
18.8,0.156
19.0,0.16
19.2,0.162
19.4,0.165
19.6,0.169
19.8,0.17
20.0,0.166
20.2,0.165
20.4,0.165
20.6,0.163
20.8,0.162
21.0,0.163
21.2,0.164
21.4,0.165
21.6,0.166
21.8,0.167
22.0,0.168
22.2,0.168
22.4,0.169
22.6,0.171
22.8,0.173
23.0,0.174
23.2,0.173
23.4,0.172
23.6,0.17
23.8,0.169
24.0,0.168
24.2,0.17
24.4,0.172
24.6,0.173
24.8,0.172
25.0,0.173
25.2,0.173
25.4,0.173
25.6,0.175
25.8,0.176
26.0,0.177
26.2,0.178
26.4,0.179
26.6,0.18
26.8,0.18
27.0,0.18
27.2,0.181
27.4,0.182
27.6,0.181
27.8,0.182
28.0,0.181
28.2,0.182
28.4,0.182
28.6,0.184
28.8,0.186
29.0,0.186
29.2,0.184
29.4,0.183
29.6,0.183
29.8,0.18
30.0,0.179
30.2,0.18
30.4,0.181
30.6,0.181
30.8,0.182
31.0,0.184
31.2,0.184
31.4,0.183
31.6,0.182
31.8,0.183
32.0,0.184
32.2,0.187
32.4,0.189
32.6,0.192
32.8,0.194
33.0,0.195
33.2,0.194
33.4,0.193
33.6,0.192
33.8,0.191
34.0,0.191
34.2,0.19
34.4,0.189
34.6,0.187
34.8,0.186
35.0,0.182
35.2,0.18
35.4,0.181
35.6,0.184
35.8,0.185
36.0,0.188
36.2,0.191
36.4,0.193
36.6,0.192
36.8,0.191
37.0,0.19
37.2,0.19
37.4,0.187
37.6,0.185
37.8,0.187
38.0,0.189
38.2,0.188
38.4,0.19
38.6,0.192
38.8,0.19
39.0,0.187
39.2,0.187
39.4,0.188
39.6,0.187
39.8,0.187
40.0,0.186
40.2,0.185
40.4,0.183
40.6,0.183
40.8,0.185
41.0,0.185
41.2,0.187
41.4,0.19
41.6,0.191
41.8,0.193
42.0,0.196
42.2,0.195
42.4,0.193
42.6,0.19
42.8,0.187
43.0,0.186
43.2,0.186
43.4,0.188
43.6,0.191
43.8,0.193
44.0,0.193
44.2,0.194
44.4,0.196
44.6,0.198
44.8,0.199
45.0,0.199
45.2,0.198
45.4,0.193
45.6,0.189
45.8,0.187
46.0,0.187
46.2,0.188
46.4,0.191
46.6,0.19
46.8,0.189
47.0,0.188
47.2,0.187
47.4,0.188
47.6,0.19
47.8,0.192
48.0,0.193
48.2,0.192
48.4,0.19
48.6,0.191
48.8,0.194
49.0,0.196
49.2,0.198
49.4,0.199
49.6,0.199
49.8,0.198
50.0,0.198
50.2,0.201
50.4,0.203
50.6,0.204
50.8,0.207
51.0,0.208
51.2,0.205
51.4,0.201
51.6,0.195
51.8,0.191
52.0,0.186
52.2,0.185
52.4,0.186
52.6,0.189
52.8,0.193
53.0,0.195
53.2,0.197
53.4,0.196
53.6,0.193
53.8,0.189
54.0,0.185
54.2,0.181
54.4,0.18
54.6,0.179
54.8,0.181
55.0,0.184
55.2,0.185
55.4,0.185
55.6,0.186
55.8,0.187
56.0,0.186
56.2,0.186
56.4,0.186
56.6,0.187
56.8,0.187
57.0,0.187
57.2,0.188
57.4,0.187
57.6,0.187
57.8,0.188
58.0,0.187
58.2,0.187
58.4,0.187
58.6,0.187
58.8,0.185
59.0,0.183
59.2,0.184
59.4,0.187
59.6,0.19
59.8,0.193
60.0,0.194
60.2,0.193
60.4,0.189
60.6,0.185
60.8,0.183
61.0,0.182
61.2,0.182
61.4,0.184
61.6,0.188
61.8,0.19
62.0,0.192
62.2,0.193
62.4,0.191
62.6,0.189
62.8,0.186
63.0,0.185
63.2,0.183
63.4,0.184
63.6,0.185
63.8,0.186
64.0,0.186
64.2,0.187
64.4,0.186
64.6,0.184
64.8,0.182
65.0,0.181
65.2,0.18
