t,y
0.0,0.0
0.2,0.001
0.4,0.001
0.6,0.0
0.8,-0.001
1.0,-0.001
1.2,-0.003
1.4,-0.006
1.6,-0.007
1.8,-0.008
2.0,-0.01
2.2,-0.01
2.4,-0.011
2.6,-0.012
2.8,-0.011
3.0,-0.009
3.2,-0.008
3.4,-0.008
3.6,-0.008
3.8,-0.012
4.0,-0.016
4.2,-0.018
4.4,-0.02
4.6,-0.02
4.8,-0.019
5.0,-0.017
5.2,-0.016
5.4,-0.015
5.6,-0.017
5.8,-0.02
6.0,-0.022
6.2,-0.025
6.4,-0.026
6.6,-0.026
6.8,-0.024
7.0,-0.024
7.2,-0.023
7.4,-0.023
7.6,-0.021
7.8,-0.02
8.0,-0.021
8.2,-0.022
8.4,-0.022
8.6,-0.022
8.8,-0.022
9.0,-0.022
9.2,-0.021
9.4,-0.023
9.6,-0.025
9.8,-0.027
10.0,-0.028
10.2,-0.027
10.4,-0.024
10.6,-0.022
10.8,-0.019
11.0,-0.02
11.2,-0.019
11.4,-0.019
11.6,-0.02
11.8,-0.019
12.0,-0.018
12.2,-0.019
12.4,-0.019
12.6,-0.017
12.8,-0.015
13.0,-0.016
13.2,-0.018
13.4,-0.02
13.6,-0.023
13.8,-0.026
14.0,-0.025
14.2,-0.025
14.4,-0.025
14.6,-0.025
14.8,-0.024
15.0,-0.023
15.2,-0.021
15.4,-0.019
15.6,-0.019
15.8,-0.018
16.0,-0.017
16.2,-0.018
16.4,-0.02
16.6,-0.023
16.8,-0.024
17.0,-0.029
17.2,-0.028
17.4,-0.026
17.6,-0.022
17.8,-0.02
18.0,-0.018
18.2,-0.018
18.4,-0.016
18.6,-0.015
18.8,-0.013
19.0,-0.01
19.2,-0.009
19.4,-0.009
19.6,-0.014
19.8,-0.019
20.0,-0.022
20.2,-0.023
20.4,-0.024
20.6,-0.023
20.8,-0.022
21.0,-0.021
21.2,-0.024
21.4,-0.024
21.6,-0.022
21.8,-0.02
22.0,-0.019
22.2,-0.016
22.4,-0.015
22.6,-0.017
22.8,-0.019
23.0,-0.02
23.2,-0.02
23.4,-0.019
23.6,-0.017
23.8,-0.017
24.0,-0.019
24.2,-0.02
24.4,-0.022
24.6,-0.024
24.8,-0.023
25.0,-0.021
25.2,-0.019
25.4,-0.019
25.6,-0.02
25.8,-0.02
26.0,-0.02
26.2,-0.019
26.4,-0.019
26.6,-0.018
26.8,-0.019
27.0,-0.021
27.2,-0.024
27.4,-0.025
27.6,-0.024
27.8,-0.02
28.0,-0.018
28.2,-0.016
28.4,-0.017
28.6,-0.019
28.8,-0.022
29.0,-0.022
29.2,-0.021
29.4,-0.019
29.6,-0.018
29.8,-0.016
30.0,-0.017
30.2,-0.019
30.4,-0.018
30.6,-0.017
30.8,-0.018
31.0,-0.017
31.2,-0.015
31.4,-0.016
31.6,-0.018
31.8,-0.02
32.0,-0.021
32.2,-0.022
32.4,-0.023
32.6,-0.023
32.8,-0.022
33.0,-0.021
33.2,-0.022
33.4,-0.022
33.6,-0.02
33.8,-0.02
34.0,-0.02
34.2,-0.021
34.4,-0.021
34.6,-0.023
34.8,-0.025
35.0,-0.025
35.2,-0.024
35.4,-0.024
35.6,-0.023
35.8,-0.021
36.0,-0.02
36.2,-0.019
36.4,-0.021
36.6,-0.024
36.8,-0.026
37.0,-0.027
37.2,-0.026
37.4,-0.024
37.6,-0.022
37.8,-0.022
38.0,-0.024
38.2,-0.026
38.4,-0.026
38.6,-0.026
38.8,-0.023
39.0,-0.018
39.2,-0.016
39.4,-0.015
39.6,-0.014
39.8,-0.014
40.0,-0.015
40.2,-0.017
40.4,-0.019
40.6,-0.021
40.8,-0.023
41.0,-0.023
41.2,-0.023
41.4,-0.022
41.6,-0.023
41.8,-0.022
42.0,-0.021
42.2,-0.019
42.4,-0.018
42.6,-0.017
42.8,-0.018
43.0,-0.018
43.2,-0.02
43.4,-0.021
43.6,-0.021
43.8,-0.02
44.0,-0.021
44.2,-0.022
44.4,-0.024
44.6,-0.026
44.8,-0.027
45.0,-0.026
45.2,-0.024
45.4,-0.021
45.6,-0.018
45.8,-0.016
46.0,-0.017
46.2,-0.017
46.4,-0.018
46.6,-0.019
46.8,-0.021
47.0,-0.02
47.2,-0.021
47.4,-0.022
47.6,-0.023
47.8,-0.023
48.0,-0.024
48.2,-0.024
48.4,-0.021
48.6,-0.019
48.8,-0.018
49.0,-0.016
49.2,-0.016
49.4,-0.018
49.6,-0.021
49.8,-0.024
50.0,-0.025
50.2,-0.024
50.4,-0.021
50.6,-0.017
50.8,-0.014
51.0,-0.013
51.2,-0.014
51.4,-0.016
51.6,-0.019
51.8,-0.023
52.0,-0.025
52.2,-0.025
52.4,-0.025
52.6,-0.024
52.8,-0.021
53.0,-0.018
53.2,-0.017
53.4,-0.016
53.6,-0.014
53.8,-0.015
54.0,-0.018
54.2,-0.018
54.4,-0.018
54.6,-0.019
54.8,-0.018
55.0,-0.017
55.2,-0.017
55.4,-0.02
55.6,-0.022
55.8,-0.024
56.0,-0.027
56.2,-0.026
56.4,-0.024
56.6,-0.022
56.8,-0.02
57.0,-0.018
57.2,-0.017
57.4,-0.016
57.6,-0.015
57.8,-0.014
58.0,-0.015
