t,y
0.0,0.0
0.2,0.004
0.4,0.007
0.6,0.016
0.8,0.027
1.0,0.037
1.2,0.048
1.4,0.06
1.6,0.07
1.8,0.076
2.0,0.081
2.2,0.09
2.4,0.101
2.6,0.112
2.8,0.124
3.0,0.135
3.2,0.142
3.4,0.149
3.6,0.158
3.8,0.169
4.0,0.179
4.2,0.19
4.4,0.198
4.6,0.205
4.8,0.212
5.0,0.219
5.2,0.229
5.4,0.237
5.6,0.245
5.8,0.252
6.0,0.258
6.2,0.264
6.4,0.269
6.6,0.276
6.8,0.285
7.0,0.295
7.2,0.304
7.4,0.312
7.6,0.32
7.8,0.326
8.0,0.332
8.2,0.338
8.4,0.344
8.6,0.349
8.8,0.354
9.0,0.361
9.2,0.369
9.4,0.376
9.6,0.381
9.8,0.386
10.0,0.39
10.2,0.394
10.4,0.401
10.6,0.411
10.8,0.421
11.0,0.429
11.2,0.433
11.4,0.437
11.6,0.439
11.8,0.442
12.0,0.445
12.2,0.451
12.4,0.457
12.6,0.463
12.8,0.47
13.0,0.476
13.2,0.48
13.4,0.484
13.6,0.487
13.8,0.489
14.0,0.493
14.2,0.497
14.4,0.501
14.6,0.505
14.8,0.509
15.0,0.514
15.2,0.518
15.4,0.525
15.6,0.531
15.8,0.538
16.0,0.542
16.2,0.547
16.4,0.551
16.6,0.556
16.8,0.56
17.0,0.567
17.2,0.571
17.4,0.576
17.6,0.579
17.8,0.583
18.0,0.586
18.2,0.589
18.4,0.591
18.6,0.595
18.8,0.599
19.0,0.604
19.2,0.608
19.4,0.611
19.6,0.613
19.8,0.615
20.0,0.618
20.2,0.622
20.4,0.627
20.6,0.632
20.8,0.636
21.0,0.64
21.2,0.642
21.4,0.645
21.6,0.646
21.8,0.65
22.0,0.655
22.2,0.661
22.4,0.667
22.6,0.672
22.8,0.675
23.0,0.676
23.2,0.679
23.4,0.682
23.6,0.685
23.8,0.687
24.0,0.69
24.2,0.691
24.4,0.693
24.6,0.698
24.8,0.703
25.0,0.707
25.2,0.711
25.4,0.716
25.6,0.719
25.8,0.721
26.0,0.724
26.2,0.726
26.4,0.728
26.6,0.731
26.8,0.735
27.0,0.739
27.2,0.745
27.4,0.749
27.6,0.752
27.8,0.754
28.0,0.757
28.2,0.756
28.4,0.758
28.6,0.762
28.8,0.767
29.0,0.769
29.2,0.775
29.4,0.781
29.6,0.787
29.8,0.792
30.0,0.796
30.2,0.798
30.4,0.799
30.6,0.799
30.8,0.8
31.0,0.803
31.2,0.808
31.4,0.812
31.6,0.816
31.8,0.818
32.0,0.82
32.2,0.823
32.4,0.826
32.6,0.83
32.8,0.836
33.0,0.843
33.2,0.847
33.4,0.849
33.6,0.85
33.8,0.851
34.0,0.851
34.2,0.854
34.4,0.859
34.6,0.864
34.8,0.87
35.0,0.875
35.2,0.879
35.4,0.881
35.6,0.883
35.8,0.884
36.0,0.886
36.2,0.888
36.4,0.892
36.6,0.895
36.8,0.898
37.0,0.902
37.2,0.904
37.4,0.906
37.6,0.912
37.8,0.917
38.0,0.922
38.2,0.929
38.4,0.933
38.6,0.934
38.8,0.936
39.0,0.936
39.2,0.936
39.4,0.937
39.6,0.94
39.8,0.942
40.0,0.946
40.2,0.949
40.4,0.954
40.6,0.959
40.8,0.966
41.0,0.971
41.2,0.976
41.4,0.981
41.6,0.983
41.8,0.984
42.0,0.985
42.2,0.985
42.4,0.986
42.6,0.986
42.8,0.988
43.0,0.99
43.2,0.994
43.4,0.999
43.6,1.001
43.8,1.003
44.0,1.004
44.2,1.006
44.4,1.007
44.6,1.011
44.8,1.018
45.0,1.024
45.2,1.027
45.4,1.031
