t,y
0.0,0.0
0.2,0.007
0.4,0.016
0.6,0.027
0.8,0.042
1.0,0.06
1.2,0.074
1.4,0.085
1.6,0.093
1.8,0.1
2.0,0.104
2.2,0.109
2.4,0.111
2.6,0.112
2.8,0.114
3.0,0.117
3.2,0.118
3.4,0.121
3.6,0.125
3.8,0.126
4.0,0.126
4.2,0.128
4.4,0.13
4.6,0.13
4.8,0.131
5.0,0.132
5.2,0.133
5.4,0.134
5.6,0.134
5.8,0.134
6.0,0.135
6.2,0.137
6.4,0.139
6.6,0.14
6.8,0.142
7.0,0.143
7.2,0.143
7.4,0.141
7.6,0.137
7.8,0.135
8.0,0.133
8.2,0.133
8.4,0.13
8.6,0.13
8.8,0.128
9.0,0.126
9.2,0.124
9.4,0.126
9.6,0.129
9.8,0.132
10.0,0.133
10.2,0.131
10.4,0.132
10.6,0.133
10.8,0.134
11.0,0.137
11.2,0.14
11.4,0.141
11.6,0.139
11.8,0.139
12.0,0.139
12.2,0.14
12.4,0.141
12.6,0.144
12.8,0.146
13.0,0.145
13.2,0.142
13.4,0.14
13.6,0.139
13.8,0.14
14.0,0.143
14.2,0.147
14.4,0.149
14.6,0.148
14.8,0.147
15.0,0.146
15.2,0.145
15.4,0.145
15.6,0.147
15.8,0.147
16.0,0.147
16.2,0.146
16.4,0.147
16.6,0.146
16.8,0.147
17.0,0.149
17.2,0.152
17.4,0.153
17.6,0.155
17.8,0.155
18.0,0.156
18.2,0.157
18.4,0.159
18.6,0.158
18.8,0.158
19.0,0.157
19.2,0.154
19.4,0.153
19.6,0.152
19.8,0.152
20.0,0.153
20.2,0.153
20.4,0.154
20.6,0.155
20.8,0.155
21.0,0.154
21.2,0.155
21.4,0.155
21.6,0.156
21.8,0.157
22.0,0.159
22.2,0.16
22.4,0.16
22.6,0.16
22.8,0.158
23.0,0.156
23.2,0.154
23.4,0.152
23.6,0.152
23.8,0.153
24.0,0.154
24.2,0.153
24.4,0.152
24.6,0.151
24.8,0.149
25.0,0.148
25.2,0.148
25.4,0.149
25.6,0.15
25.8,0.153
26.0,0.155
26.2,0.159
26.4,0.16
26.6,0.161
26.8,0.16
27.0,0.159
27.2,0.158
27.4,0.157
27.6,0.158
27.8,0.157
28.0,0.158
28.2,0.159
28.4,0.16
28.6,0.161
28.8,0.162
29.0,0.161
29.2,0.158
29.4,0.155
29.6,0.151
29.8,0.149
30.0,0.148
30.2,0.147
30.4,0.148
30.6,0.148
30.8,0.148
31.0,0.148
31.2,0.151
31.4,0.153
31.6,0.154
31.8,0.155
32.0,0.158
32.2,0.158
32.4,0.157
32.6,0.157
32.8,0.157
33.0,0.155
33.2,0.154
33.4,0.154
33.6,0.156
33.8,0.156
34.0,0.157
34.2,0.155
34.4,0.155
34.6,0.154
34.8,0.154
35.0,0.154
35.2,0.155
35.4,0.154
35.6,0.153
35.8,0.153
36.0,0.151
36.2,0.151
36.4,0.152
36.6,0.154
36.8,0.155
37.0,0.156
37.2,0.157
37.4,0.155
37.6,0.153
37.8,0.151
38.0,0.15
38.2,0.148
38.4,0.149
38.6,0.149
38.8,0.151
39.0,0.153
39.2,0.156
39.4,0.156
39.6,0.156
39.8,0.158
40.0,0.159
40.2,0.159
40.4,0.159
40.6,0.161
40.8,0.161
41.0,0.161
41.2,0.162
41.4,0.164
41.6,0.166
41.8,0.168
42.0,0.169
42.2,0.169
42.4,0.168
42.6,0.165
42.8,0.163
43.0,0.16
43.2,0.158
43.4,0.158
43.6,0.159
43.8,0.158
44.0,0.16
44.2,0.162
44.4,0.164
44.6,0.165
44.8,0.167
45.0,0.168
45.2,0.167
45.4,0.164
45.6,0.162
45.8,0.162
46.0,0.161
46.2,0.16
46.4,0.162
46.6,0.162
46.8,0.162
47.0,0.163
47.2,0.164
47.4,0.164
47.6,0.162
47.8,0.16
48.0,0.158
48.2,0.157
48.4,0.157
48.6,0.156
48.8,0.155
49.0,0.157
49.2,0.16
49.4,0.163
49.6,0.166
49.8,0.169
50.0,0.168
50.2,0.165
50.4,0.162
50.6,0.159
50.8,0.157
51.0,0.157
51.2,0.157
51.4,0.16
51.6,0.162
51.8,0.164
52.0,0.162
52.2,0.159
52.4,0.157
52.6,0.155
52.8,0.156
53.0,0.158
53.2,0.16
53.4,0.161
53.6,0.162
53.8,0.16
54.0,0.157
54.2,0.155
54.4,0.153
54.6,0.155
54.8,0.158
55.0,0.162
55.2,0.165
55.4,0.166
55.6,0.164
55.8,0.16
56.0,0.157
56.2,0.155
56.4,0.156
56.6,0.158
56.8,0.161
57.0,0.164
57.2,0.165
57.4,0.163
57.6,0.161
57.8,0.16
58.0,0.16
58.2,0.161
58.4,0.162
58.6,0.163
58.8,0.164
59.0,0.164
59.2,0.164
59.4,0.163
59.6,0.162
59.8,0.16
60.0,0.157
60.2,0.155
60.4,0.156
60.6,0.158
60.8,0.161
61.0,0.164
61.2,0.166
61.4,0.166
61.6,0.165
61.8,0.165
62.0,0.163
62.2,0.162
62.4,0.162
62.6,0.161
62.8,0.16
63.0,0.158
63.2,0.159
63.4,0.157
63.6,0.156
63.8,0.156
64.0,0.159
64.2,0.162
64.4,0.166
64.6,0.167
64.8,0.169
65.0,0.166
65.2,0.162
65.4,0.158
65.6,0.157
65.8,0.158
66.0,0.161
66.2,0.165
66.4,0.169
66.6,0.172
66.8,0.171
67.0,0.169
67.2,0.166
67.4,0.163
67.6,0.161
67.8,0.162
68.0,0.164
68.2,0.168
68.4,0.169
68.6,0.169
68.8,0.17
69.0,0.169
69.2,0.169
69.4,0.171
69.6,0.171
69.8,0.169
70.0,0.166
70.2,0.163
70.4,0.159
70.6,0.156
70.8,0.154
71.0,0.156
71.2,0.157
71.4,0.159
71.6,0.16
71.8,0.162
72.0,0.163
72.2,0.164
72.4,0.167
72.6,0.169
72.8,0.17
73.0,0.172
73.2,0.172
73.4,0.171
73.6,0.17
73.8,0.169
74.0,0.169
74.2,0.169
74.4,0.17
74.6,0.171
74.8,0.17
75.0,0.167
75.2,0.164
75.4,0.161
75.6,0.158
75.8,0.157
76.0,0.159
76.2,0.16
76.4,0.161
76.6,0.161
76.8,0.162
77.0,0.162
77.2,0.162
77.4,0.164
77.6,0.166
77.8,0.166
78.0,0.164
78.2,0.162
78.4,0.159
78.6,0.156
78.8,0.154
79.0,0.155
79.2,0.157
79.4,0.159
79.6,0.163
79.8,0.166
80.0,0.166
80.2,0.165
80.4,0.165
80.6,0.164
80.8,0.163
81.0,0.163
81.2,0.162
81.4,0.16
81.6,0.16
81.8,0.161
82.0,0.161
82.2,0.163
82.4,0.163
82.6,0.162
82.8,0.161
83.0,0.159
83.2,0.159
83.4,0.16
83.6,0.161
83.8,0.161
84.0,0.161
84.2,0.163
84.4,0.164
84.6,0.165
84.8,0.167
85.0,0.169
85.2,0.168
85.4,0.168
85.6,0.168
85.8,0.166
86.0,0.164
86.2,0.164
86.4,0.164
86.6,0.163
86.8,0.164
87.0,0.165
87.2,0.167
87.4,0.165
87.6,0.165
87.8,0.165
88.0,0.164
88.2,0.16
88.4,0.16
88.6,0.161
88.8,0.161
89.0,0.161
89.2,0.164
89.4,0.164
89.6,0.161
89.8,0.16
90.0,0.163
90.2,0.166
90.4,0.167
90.6,0.168
90.8,0.168
91.0,0.166
91.2,0.165
91.4,0.165
91.6,0.165
91.8,0.165
92.0,0.166
92.2,0.165
92.4,0.165
92.6,0.166
92.8,0.165
93.0,0.163
93.2,0.161
93.4,0.16
93.6,0.157
93.8,0.154
94.0,0.154
94.2,0.155
94.4,0.155
94.6,0.156
94.8,0.158
95.0,0.157
95.2,0.158
95.4,0.159
95.6,0.16
95.8,0.163
96.0,0.166
96.2,0.167
96.4,0.168
96.6,0.165
96.8,0.163
97.0,0.162
97.2,0.161
97.4,0.161
97.6,0.162
97.8,0.163
98.0,0.163
98.2,0.161
98.4,0.161
98.6,0.163
98.8,0.163
99.0,0.163
99.2,0.164
99.4,0.162
99.6,0.162
99.8,0.161
100.0,0.164
100.2,0.167
100.4,0.167
100.6,0.167
100.8,0.167
101.0,0.164
101.2,0.162
101.4,0.161
101.6,0.162
101.8,0.161
102.0,0.161
102.2,0.162
102.4,0.162
102.6,0.163
102.8,0.164
103.0,0.166
103.2,0.168
103.4,0.168
103.6,0.167
103.8,0.167
104.0,0.166
104.2,0.163
104.4,0.162
104.6,0.162
104.8,0.162
105.0,0.164
105.2,0.165
105.4,0.166
105.6,0.166
105.8,0.164
106.0,0.162
106.2,0.161
106.4,0.16
106.6,0.16
106.8,0.161
107.0,0.163
107.2,0.164
107.4,0.165
107.6,0.163
107.8,0.163
108.0,0.162
108.2,0.164
108.4,0.166
108.6,0.168
108.8,0.168
109.0,0.165
109.2,0.161
109.4,0.156
109.6,0.153
109.8,0.153
110.0,0.155
110.2,0.158
110.4,0.161
110.6,0.165
110.8,0.167
111.0,0.168
111.2,0.168
111.4,0.169
111.6,0.168
111.8,0.166
112.0,0.164
112.2,0.164
112.4,0.163
112.6,0.163
112.8,0.164
113.0,0.167
113.2,0.166
113.4,0.166
113.6,0.165
113.8,0.163
114.0,0.161
114.2,0.159
114.4,0.159
114.6,0.159
114.8,0.161
115.0,0.163
115.2,0.166
115.4,0.167
115.6,0.167
115.8,0.167
116.0,0.166
116.2,0.164
116.4,0.161
116.6,0.159
116.8,0.158
117.0,0.157
117.2,0.158
117.4,0.161
117.6,0.166
117.8,0.169
118.0,0.171
118.2,0.173
118.4,0.174
118.6,0.171
118.8,0.168
119.0,0.165
119.2,0.161
119.4,0.158
119.6,0.157
119.8,0.159
120.0,0.162
120.2,0.163
120.4,0.165
120.6,0.166
120.8,0.166
121.0,0.164
121.2,0.164
121.4,0.163
121.6,0.161
121.8,0.159
122.0,0.158
122.2,0.159
122.4,0.158
122.6,0.158
122.8,0.16
123.0,0.162
123.2,0.163
123.4,0.164
123.6,0.165
123.8,0.165
124.0,0.165
124.2,0.165
124.4,0.163
124.6,0.161
124.8,0.16
125.0,0.16
125.2,0.159
125.4,0.161
125.6,0.163
125.8,0.164
126.0,0.164
126.2,0.165
126.4,0.164
126.6,0.162
126.8,0.159
127.0,0.157
127.2,0.157
127.4,0.16
127.6,0.161
127.8,0.164
128.0,0.167
128.2,0.169
128.4,0.167
128.6,0.164
128.8,0.164
129.0,0.163
129.2,0.159
129.4,0.158
129.6,0.158
129.8,0.159
130.0,0.158
130.2,0.157
130.4,0.158
130.6,0.158
130.8,0.159
131.0,0.16
131.2,0.162
131.4,0.162
131.6,0.162
131.8,0.163
132.0,0.162
132.2,0.162
132.4,0.162
132.6,0.165
132.8,0.165
133.0,0.167
133.2,0.168
133.4,0.169
133.6,0.167
133.8,0.166
134.0,0.164
134.2,0.164
134.4,0.165
134.6,0.164
134.8,0.164
135.0,0.165
135.2,0.165
135.4,0.165
135.6,0.166
135.8,0.167
136.0,0.166
136.2,0.166
136.4,0.167
136.6,0.167
136.8,0.167
137.0,0.166
137.2,0.166
137.4,0.164
137.6,0.164
137.8,0.163
138.0,0.164
138.2,0.164
138.4,0.165
138.6,0.166
138.8,0.167
139.0,0.167
139.2,0.165
139.4,0.166
139.6,0.166
139.8,0.165
140.0,0.165
140.2,0.165
140.4,0.161
140.6,0.158
140.8,0.155
141.0,0.152
141.2,0.15
141.4,0.15
141.6,0.15
141.8,0.153
142.0,0.155
142.2,0.159
142.4,0.162
142.6,0.165
142.8,0.167
143.0,0.169
143.2,0.17
143.4,0.17
143.6,0.169
143.8,0.168
144.0,0.169
144.2,0.171
144.4,0.17
144.6,0.168
144.8,0.166
145.0,0.164
145.2,0.16
145.4,0.16
145.6,0.161
145.8,0.164
146.0,0.166
146.2,0.169
146.4,0.171
146.6,0.173
146.8,0.172
147.0,0.17
147.2,0.168
147.4,0.167
147.6,0.167
147.8,0.168
148.0,0.169
148.2,0.169
148.4,0.17
148.6,0.169
148.8,0.169
149.0,0.168
149.2,0.166
149.4,0.162
149.6,0.16
149.8,0.159
150.0,0.16
150.2,0.162
150.4,0.165
150.6,0.166
150.8,0.166
151.0,0.165
151.2,0.164
151.4,0.163
151.6,0.163
151.8,0.163
152.0,0.164
152.2,0.164
152.4,0.165
152.6,0.164
152.8,0.164
153.0,0.164
153.2,0.165
153.4,0.166
153.6,0.168
153.8,0.167
154.0,0.166
154.2,0.165
154.4,0.163
154.6,0.16
154.8,0.159
155.0,0.159
155.2,0.16
155.4,0.16
155.6,0.16
155.8,0.162
156.0,0.163
156.2,0.165
156.4,0.167
156.6,0.169
156.8,0.169
157.0,0.168
157.2,0.168
157.4,0.168
157.6,0.168
157.8,0.168
158.0,0.168
158.2,0.168
158.4,0.168
158.6,0.168
158.8,0.168
159.0,0.169
159.2,0.171
159.4,0.172
159.6,0.172
159.8,0.172
160.0,0.171
160.2,0.169
160.4,0.169
160.6,0.17
160.8,0.171
161.0,0.171
161.2,0.171
161.4,0.171
161.6,0.17
161.8,0.167
162.0,0.165
162.2,0.165
162.4,0.163
162.6,0.162
162.8,0.167
163.0,0.17
163.2,0.169
163.4,0.17
163.6,0.172
163.8,0.171
164.0,0.17
164.2,0.17
164.4,0.172
164.6,0.17
164.8,0.168
165.0,0.169
165.2,0.169
165.4,0.168
165.6,0.169
165.8,0.171
166.0,0.171
166.2,0.17
166.4,0.168
166.6,0.166
166.8,0.162
167.0,0.161
167.2,0.163
167.4,0.165
167.6,0.167
167.8,0.169
168.0,0.17
168.2,0.168
168.4,0.166
168.6,0.163
168.8,0.162
169.0,0.161
169.2,0.161
169.4,0.161
169.6,0.164
169.8,0.165
170.0,0.166
170.2,0.166
170.4,0.168
170.6,0.166
170.8,0.165
171.0,0.166
171.2,0.166
171.4,0.165
171.6,0.164
171.8,0.162
172.0,0.159
172.2,0.158
172.4,0.159
172.6,0.16
172.8,0.161
173.0,0.162
173.2,0.163
173.4,0.162
173.6,0.162
173.8,0.161
174.0,0.163
174.2,0.163
174.4,0.162
174.6,0.161
174.8,0.163
175.0,0.164
175.2,0.164
175.4,0.167
175.6,0.169
175.8,0.171
176.0,0.172
176.2,0.173
176.4,0.172
176.6,0.17
176.8,0.169
177.0,0.168
177.2,0.167
177.4,0.167
177.6,0.168
177.8,0.168
178.0,0.167
178.2,0.167
178.4,0.167
178.6,0.165
178.8,0.163
179.0,0.164
179.2,0.163
179.4,0.163
179.6,0.164
179.8,0.166
180.0,0.165
180.2,0.166
180.4,0.165
180.6,0.167
180.8,0.167
181.0,0.168
181.2,0.167
181.4,0.166
181.6,0.163
181.8,0.16
182.0,0.159
182.2,0.159
182.4,0.161
182.6,0.165
182.8,0.168
183.0,0.17
183.2,0.169
183.4,0.168
183.6,0.164
183.8,0.163
184.0,0.162
184.2,0.163
184.4,0.165
184.6,0.167
184.8,0.167
185.0,0.167
185.2,0.166
185.4,0.166
185.6,0.167
185.8,0.168
186.0,0.169
186.2,0.169
186.4,0.169
186.6,0.168
186.8,0.168
187.0,0.167
187.2,0.168
187.4,0.167
187.6,0.168
187.8,0.168
188.0,0.17
188.2,0.171
188.4,0.171
188.6,0.171
188.8,0.172
189.0,0.171
189.2,0.169
189.4,0.169
189.6,0.166
189.8,0.162
190.0,0.16
190.2,0.16
190.4,0.159
190.6,0.163
190.8,0.167
191.0,0.168
191.2,0.17
191.4,0.172
191.6,0.172
191.8,0.169
192.0,0.169
192.2,0.167
192.4,0.166
192.6,0.164
192.8,0.164
193.0,0.163
193.2,0.165
193.4,0.165
193.6,0.165
193.8,0.166
194.0,0.167
194.2,0.166
194.4,0.165
194.6,0.165
194.8,0.164
195.0,0.163
195.2,0.163
195.4,0.164
195.6,0.164
195.8,0.164
196.0,0.163
196.2,0.162
196.4,0.161
196.6,0.16
196.8,0.161
197.0,0.163
197.2,0.166
197.4,0.167
197.6,0.168
197.8,0.168
198.0,0.172
198.2,0.172
198.4,0.173
198.6,0.173
198.8,0.172
199.0,0.17
199.2,0.17
199.4,0.17
199.6,0.17
199.8,0.17
200.0,0.169
200.2,0.169
200.4,0.167
200.6,0.167
200.8,0.168
201.0,0.166
201.2,0.165
201.4,0.164
201.6,0.163
201.8,0.162
202.0,0.162
202.2,0.162
202.4,0.162
202.6,0.163
202.8,0.165
203.0,0.165
203.2,0.165
203.4,0.163
203.6,0.163
203.8,0.163
204.0,0.162
204.2,0.164
204.4,0.167
204.6,0.168
204.8,0.168
205.0,0.169
205.2,0.168
205.4,0.168
205.6,0.168
205.8,0.168
206.0,0.168
206.2,0.17
206.4,0.171
206.6,0.17
206.8,0.17
207.0,0.169
207.2,0.167
207.4,0.164
207.6,0.164
207.8,0.164
208.0,0.165
208.2,0.165
208.4,0.164
208.6,0.162
208.8,0.162
209.0,0.163
209.2,0.163
209.4,0.166
209.6,0.169
209.8,0.171
210.0,0.172
210.2,0.173
210.4,0.174
210.6,0.174
210.8,0.173
211.0,0.172
211.2,0.17
211.4,0.168
211.6,0.166
211.8,0.165
212.0,0.165
212.2,0.165
212.4,0.166
212.6,0.169
212.8,0.172
213.0,0.171
213.2,0.17
213.4,0.169
213.6,0.169
213.8,0.169
214.0,0.169
214.2,0.171
214.4,0.174
214.6,0.173
214.8,0.171
215.0,0.171
215.2,0.172
215.4,0.169
215.6,0.169
215.8,0.17
216.0,0.169
216.2,0.165
216.4,0.164
216.6,0.162
216.8,0.162
217.0,0.161
217.2,0.163
217.4,0.163
217.6,0.163
217.8,0.162
218.0,0.162
218.2,0.162
218.4,0.164
218.6,0.164
218.8,0.163
219.0,0.163
219.2,0.163
219.4,0.164
219.6,0.164
219.8,0.165
220.0,0.167
220.2,0.168
220.4,0.17
220.6,0.172
220.8,0.174
221.0,0.176
221.2,0.176
221.4,0.174
221.6,0.172
221.8,0.172
222.0,0.168
222.2,0.169
222.4,0.17
222.6,0.171
222.8,0.171
223.0,0.174
223.2,0.172
223.4,0.172
223.6,0.17
223.8,0.17
224.0,0.168
224.2,0.166
224.4,0.163
224.6,0.161
224.8,0.16
225.0,0.162
225.2,0.164
225.4,0.165
225.6,0.167
225.8,0.167
226.0,0.166
226.2,0.164
226.4,0.164
226.6,0.166
226.8,0.167
227.0,0.17
227.2,0.173
227.4,0.174
227.6,0.171
227.8,0.168
228.0,0.167
228.2,0.166
228.4,0.166
228.6,0.168
228.8,0.169
229.0,0.168
229.2,0.166
229.4,0.166
229.6,0.166
229.8,0.167
230.0,0.169
230.2,0.171
230.4,0.173
230.6,0.174
230.8,0.175
231.0,0.174
231.2,0.173
231.4,0.171
231.6,0.17
231.8,0.167
232.0,0.167
232.2,0.166
232.4,0.166
232.6,0.167
232.8,0.168
233.0,0.168
233.2,0.168
233.4,0.167
233.6,0.165
233.8,0.164
234.0,0.162
234.2,0.164
234.4,0.167
234.6,0.17
234.8,0.172
235.0,0.174
235.2,0.174
235.4,0.172
235.6,0.17
235.8,0.17
236.0,0.17
236.2,0.17
236.4,0.17
236.6,0.171
236.8,0.171
237.0,0.171
237.2,0.17
237.4,0.169
237.6,0.169
237.8,0.169
238.0,0.169
238.2,0.169
238.4,0.17
238.6,0.168
238.8,0.168
239.0,0.169
239.2,0.17
239.4,0.172
239.6,0.175
239.8,0.174
240.0,0.173
240.2,0.172
240.4,0.17
240.6,0.168
240.8,0.169
241.0,0.169
241.2,0.168
241.4,0.168
241.6,0.169
241.8,0.17
242.0,0.169
242.2,0.169
242.4,0.166
242.6,0.164
242.8,0.163
243.0,0.164
243.2,0.166
243.4,0.168
243.6,0.168
243.8,0.168
244.0,0.167
244.2,0.165
244.4,0.165
244.6,0.165
244.8,0.166
245.0,0.168
245.2,0.17
245.4,0.172
245.6,0.174
245.8,0.175
246.0,0.173
246.2,0.169
246.4,0.167
246.6,0.165
246.8,0.165
247.0,0.168
247.2,0.171
247.4,0.172
247.6,0.174
247.8,0.174
248.0,0.173
248.2,0.173
248.4,0.173
248.6,0.172
248.8,0.172
249.0,0.171
249.2,0.17
249.4,0.17
249.6,0.168
249.8,0.168
250.0,0.168
250.2,0.17
250.4,0.168
250.6,0.169
250.8,0.168
251.0,0.168
251.2,0.168
251.4,0.169
251.6,0.17
251.8,0.172
252.0,0.172
252.2,0.17
252.4,0.169
252.6,0.168
252.8,0.167
253.0,0.169
253.2,0.169
253.4,0.171
253.6,0.173
253.8,0.174
254.0,0.174
254.2,0.174
254.4,0.174
254.6,0.174
254.8,0.174
255.0,0.173
255.2,0.174
255.4,0.173
255.6,0.171
255.8,0.169
256.0,0.167
256.2,0.166
256.4,0.166
256.6,0.166
256.8,0.165
257.0,0.165
257.2,0.165
257.4,0.165
257.6,0.165
257.8,0.169
258.0,0.171
258.2,0.171
258.4,0.172
258.6,0.173
258.8,0.173
259.0,0.175
259.2,0.177
259.4,0.177
259.6,0.175
259.8,0.172
260.0,0.171
260.2,0.17
260.4,0.172
260.6,0.173
260.8,0.173
261.0,0.172
261.2,0.17
261.4,0.168
261.6,0.169
261.8,0.171
262.0,0.173
262.2,0.174
262.4,0.174
262.6,0.173
262.8,0.17
263.0,0.168
263.2,0.167
263.4,0.168
263.6,0.168
263.8,0.169
264.0,0.171
264.2,0.173
264.4,0.175
264.6,0.176
264.8,0.177
265.0,0.176
265.2,0.173
265.4,0.17
265.6,0.168
265.8,0.168
266.0,0.169
266.2,0.172
266.4,0.174
266.6,0.176
266.8,0.176
267.0,0.175
267.2,0.173
267.4,0.173
267.6,0.172
267.8,0.171
268.0,0.172
268.2,0.172
268.4,0.173
268.6,0.174
268.8,0.173
269.0,0.172
269.2,0.17
269.4,0.168
269.6,0.167
269.8,0.168
270.0,0.17
270.2,0.171
270.4,0.172
270.6,0.171
270.8,0.169
271.0,0.169
271.2,0.167
271.4,0.168
271.6,0.17
271.8,0.169
272.0,0.167
272.2,0.168
272.4,0.167
272.6,0.166
272.8,0.165
273.0,0.164
273.2,0.162
273.4,0.161
273.6,0.159
273.8,0.158
274.0,0.159
274.2,0.161
274.4,0.162
274.6,0.166
274.8,0.168
275.0,0.168
275.2,0.169
275.4,0.17
275.6,0.171
275.8,0.171
276.0,0.171
276.2,0.17
276.4,0.168
276.6,0.165
276.8,0.166
277.0,0.167
277.2,0.167
277.4,0.166
277.6,0.167
277.8,0.168
278.0,0.167
278.2,0.166
278.4,0.166
278.6,0.167
278.8,0.166
279.0,0.165
279.2,0.164
279.4,0.165
279.6,0.165
279.8,0.165
280.0,0.169
280.2,0.173
280.4,0.174
280.6,0.173
280.8,0.171
281.0,0.168
281.2,0.165
281.4,0.165
281.6,0.165
281.8,0.168
282.0,0.172
282.2,0.174
282.4,0.173
282.6,0.173
282.8,0.172
283.0,0.17
283.2,0.169
283.4,0.169
283.6,0.169
283.8,0.169
284.0,0.171
284.2,0.172
284.4,0.173
284.6,0.171
284.8,0.169
285.0,0.165
285.2,0.164
285.4,0.165
285.6,0.167
285.8,0.167
286.0,0.167
286.2,0.166
286.4,0.165
286.6,0.165
286.8,0.166
287.0,0.167
287.2,0.169
287.4,0.17
287.6,0.171
287.8,0.171
288.0,0.172
288.2,0.171
288.4,0.168
288.6,0.167
288.8,0.165
289.0,0.162
289.2,0.16
289.4,0.159
289.6,0.156
289.8,0.155
290.0,0.155
290.2,0.155
290.4,0.158
290.6,0.163
290.8,0.165
291.0,0.166
291.2,0.168
291.4,0.17
291.6,0.17
291.8,0.171
292.0,0.173
292.2,0.173
292.4,0.172
292.6,0.171
292.8,0.172
293.0,0.172
293.2,0.171
293.4,0.171
293.6,0.171
293.8,0.171
294.0,0.163
294.2,0.157
294.4,0.146
294.6,0.135
294.8,0.128
295.0,0.122
295.2,0.117
295.4,0.114
295.6,0.112
295.8,0.109
296.0,0.108
296.2,0.107
296.4,0.107
296.6,0.108
296.8,0.11
297.0,0.111
297.2,0.112
297.4,0.111
297.6,0.109
297.8,0.107
298.0,0.106
298.2,0.104
298.4,0.103
298.6,0.101
298.8,0.1
299.0,0.101
299.2,0.103
299.4,0.102
299.6,0.102
299.8,0.101
300.0,0.096
300.2,0.092
300.4,0.089
300.6,0.087
300.8,0.087
301.0,0.087
301.2,0.087
301.4,0.087
301.6,0.087
301.8,0.087
302.0,0.089
302.2,0.091
302.4,0.093
302.6,0.093
302.8,0.091
303.0,0.09
303.2,0.087
303.4,0.086
303.6,0.084
303.8,0.085
304.0,0.086
304.2,0.089
304.4,0.09
304.6,0.092
304.8,0.093
305.0,0.093
305.2,0.09
305.4,0.089
305.6,0.087
305.8,0.086
306.0,0.086
306.2,0.087
306.4,0.088
306.6,0.086
306.8,0.084
307.0,0.082
307.2,0.079
307.4,0.076
307.6,0.075
307.8,0.074
308.0,0.074
308.2,0.074
308.4,0.074
308.6,0.076
308.8,0.077
309.0,0.078
309.2,0.079
309.4,0.081
309.6,0.082
309.8,0.084
310.0,0.085
310.2,0.085
310.4,0.085
310.6,0.085
