t,y
0.0,0.0
0.2,0.001
0.4,0.0
0.6,-0.001
0.8,0.0
1.0,0.002
1.2,0.002
1.4,0.003
1.6,0.003
1.8,0.001
2.0,-0.001
2.2,-0.002
2.4,-0.002
2.6,-0.001
2.8,0.001
3.0,0.003
3.2,0.004
3.4,0.004
3.6,0.005
3.8,0.005
4.0,0.008
4.2,0.011
4.4,0.013
4.6,0.013
4.8,0.014
5.0,0.01
5.2,0.007
5.4,0.006
5.6,0.007
5.8,0.006
6.0,0.008
6.2,0.009
6.4,0.009
6.6,0.008
6.8,0.009
7.0,0.009
7.2,0.011
7.4,0.011
7.6,0.01
7.8,0.01
8.0,0.01
8.2,0.01
8.4,0.012
8.6,0.016
8.8,0.018
9.0,0.017
9.2,0.016
9.4,0.013
9.6,0.011
9.8,0.009
10.0,0.009
10.2,0.009
10.4,0.008
10.6,0.008
10.8,0.006
11.0,0.004
11.2,0.005
11.4,0.007
11.6,0.01
11.8,0.012
12.0,0.012
12.2,0.01
12.4,0.007
12.6,0.005
12.8,0.005
13.0,0.006
13.2,0.008
13.4,0.01
13.6,0.01
13.8,0.009
14.0,0.009
14.2,0.009
14.4,0.009
14.6,0.011
14.8,0.012
15.0,0.013
15.2,0.013
15.4,0.013
15.6,0.013
15.8,0.012
16.0,0.011
16.2,0.011
16.4,0.01
16.6,0.009
16.8,0.009
17.0,0.009
17.2,0.008
17.4,0.008
17.6,0.007
17.8,0.007
18.0,0.008
18.2,0.007
18.4,0.008
18.6,0.006
18.8,0.005
19.0,0.004
19.2,0.004
19.4,0.005
19.6,0.007
19.8,0.008
20.0,0.009
20.2,0.008
20.4,0.007
20.6,0.007
20.8,0.008
21.0,0.008
21.2,0.009
21.4,0.012
21.6,0.012
21.8,0.012
22.0,0.013
22.2,0.012
22.4,0.011
22.6,0.011
22.8,0.013
23.0,0.013
23.2,0.012
23.4,0.011
23.6,0.01
23.8,0.008
24.0,0.007
24.2,0.008
24.4,0.009
24.6,0.009
24.8,0.011
25.0,0.011
25.2,0.011
25.4,0.011
25.6,0.012
25.8,0.013
26.0,0.013
26.2,0.013
26.4,0.014
26.6,0.014
26.8,0.011
27.0,0.009
27.2,0.007
27.4,0.005
27.6,0.002
27.8,0.001
28.0,0.002
28.2,0.003
28.4,0.002
28.6,0.003
28.8,0.005
29.0,0.006
29.2,0.007
29.4,0.009
29.6,0.01
29.8,0.009
30.0,0.01
30.2,0.009
30.4,0.006
30.6,0.005
30.8,0.006
31.0,0.005
31.2,0.005
31.4,0.007
31.6,0.008
31.8,0.009
32.0,0.011
32.2,0.012
32.4,0.013
32.6,0.012
32.8,0.011
33.0,0.01
33.2,0.009
33.4,0.007
33.6,0.007
33.8,0.006
34.0,0.006
34.2,0.005
34.4,0.007
34.6,0.008
34.8,0.007
35.0,0.006
35.2,0.005
35.4,0.004
35.6,0.003
35.8,0.003
36.0,0.005
36.2,0.008
36.4,0.009
36.6,0.008
36.8,0.008
37.0,0.008
37.2,0.008
37.4,0.004
37.6,0.003
37.8,0.001
38.0,0.001
38.2,0.002
38.4,0.006
38.6,0.008
38.8,0.008
39.0,0.007
39.2,0.006
39.4,0.005
39.6,0.005
39.8,0.006
40.0,0.007
40.2,0.008
40.4,0.007
40.6,0.007
40.8,0.006
41.0,0.005
41.2,0.004
41.4,0.004
41.6,0.004
41.8,0.003
42.0,0.001
42.2,0.001
42.4,-0.0
42.6,-0.001
42.8,-0.002
43.0,-0.002
43.2,-0.003
43.4,-0.004
43.6,-0.004
43.8,-0.004
44.0,-0.002
44.2,0.001
44.4,0.002
44.6,0.005
44.8,0.008
45.0,0.009
45.2,0.008
45.4,0.009
45.6,0.006
45.8,0.004
46.0,0.002
46.2,0.001
46.4,0.002
46.6,0.005
46.8,0.009
47.0,0.01
47.2,0.01
47.4,0.01
47.6,0.009
47.8,0.008
48.0,0.009
48.2,0.009
48.4,0.009
48.6,0.009
48.8,0.008
49.0,0.007
49.2,0.008
49.4,0.008
49.6,0.008
49.8,0.007
50.0,0.005
50.2,0.006
50.4,0.008
50.6,0.01
50.8,0.013
51.0,0.017
51.2,0.017
51.4,0.015
51.6,0.013
51.8,0.011
52.0,0.008
52.2,0.007
52.4,0.007
52.6,0.006
52.8,0.004
53.0,0.002
53.2,0.002
53.4,0.002
53.6,0.004
53.8,0.007
54.0,0.01
54.2,0.01
54.4,0.01
54.6,0.009
54.8,0.008
55.0,0.005
55.2,0.004
55.4,0.004
55.6,0.005
55.8,0.007
56.0,0.01
56.2,0.012
56.4,0.012
56.6,0.011
56.8,0.009
57.0,0.008
57.2,0.008
57.4,0.007
57.6,0.005
57.8,0.004
58.0,0.001
58.2,0.001
58.4,0.002
58.6,0.003
58.8,0.004
59.0,0.004
59.2,0.004
59.4,0.004
59.6,0.004
59.8,0.004
60.0,0.003
60.2,0.004
60.4,0.003
60.6,0.003
60.8,0.003
61.0,0.004
61.2,0.003
61.4,0.005
61.6,0.006
61.8,0.006
62.0,0.006
62.2,0.005
62.4,0.006
62.6,0.007
62.8,0.009
63.0,0.007
63.2,0.008
63.4,0.007
63.6,0.007
63.8,0.007
64.0,0.011
64.2,0.014
64.4,0.015
64.6,0.015
64.8,0.015
