t,y
0.0,0.0
0.2,-0.001
0.4,0.001
0.6,0.004
0.8,0.008
1.0,0.013
1.2,0.02
1.4,0.024
1.6,0.027
1.8,0.03
2.0,0.032
2.2,0.031
2.4,0.029
2.6,0.028
2.8,0.032
3.0,0.035
3.2,0.039
3.4,0.044
3.6,0.046
3.8,0.046
4.0,0.045
4.2,0.045
4.4,0.046
4.6,0.05
4.8,0.054
5.0,0.056
5.2,0.054
5.4,0.052
5.6,0.051
5.8,0.051
6.0,0.053
6.2,0.057
6.4,0.062
6.6,0.065
6.8,0.066
7.0,0.065
7.2,0.063
7.4,0.061
7.6,0.059
7.8,0.058
8.0,0.059
8.2,0.06
8.4,0.06
8.6,0.062
8.8,0.064
9.0,0.066
9.2,0.069
9.4,0.07
9.6,0.07
9.8,0.071
10.0,0.069
10.2,0.069
10.4,0.071
10.6,0.074
10.8,0.075
11.0,0.076
11.2,0.076
11.4,0.075
11.6,0.076
11.8,0.077
12.0,0.08
12.2,0.083
12.4,0.085
12.6,0.084
12.8,0.085
13.0,0.083
13.2,0.08
13.4,0.079
13.6,0.078
13.8,0.077
14.0,0.077
14.2,0.078
14.4,0.08
14.6,0.081
14.8,0.084
15.0,0.086
15.2,0.089
15.4,0.09
15.6,0.09
15.8,0.09
16.0,0.087
16.2,0.084
16.4,0.084
16.6,0.084
16.8,0.084
17.0,0.086
17.2,0.088
17.4,0.089
17.6,0.088
17.8,0.088
18.0,0.089
18.2,0.091
18.4,0.091
18.6,0.092
18.8,0.093
19.0,0.091
19.2,0.091
19.4,0.092
19.6,0.092
19.8,0.092
20.0,0.091
20.2,0.088
20.4,0.087
20.6,0.088
20.8,0.088
21.0,0.089
21.2,0.09
21.4,0.088
21.6,0.087
21.8,0.088
22.0,0.088
22.2,0.089
22.4,0.09
22.6,0.09
22.8,0.089
23.0,0.086
23.2,0.086
23.4,0.088
23.6,0.088
23.8,0.088
24.0,0.09
24.2,0.09
24.4,0.09
24.6,0.09
24.8,0.09
25.0,0.089
25.2,0.088
25.4,0.086
25.6,0.083
25.8,0.081
26.0,0.081
26.2,0.081
26.4,0.082
26.6,0.086
26.8,0.09
27.0,0.091
27.2,0.092
27.4,0.092
27.6,0.094
27.8,0.095
28.0,0.096
28.2,0.097
28.4,0.097
28.6,0.094
28.8,0.091
29.0,0.088
29.2,0.087
29.4,0.087
29.6,0.086
29.8,0.086
30.0,0.084
30.2,0.083
30.4,0.081
30.6,0.082
30.8,0.083
31.0,0.085
31.2,0.087
31.4,0.087
31.6,0.087
31.8,0.088
32.0,0.089
32.2,0.089
32.4,0.091
32.6,0.092
32.8,0.091
33.0,0.088
33.2,0.086
33.4,0.085
33.6,0.085
33.8,0.085
34.0,0.087
34.2,0.089
34.4,0.092
34.6,0.092
34.8,0.092
35.0,0.091
35.2,0.09
35.4,0.087
35.6,0.086
35.8,0.087
36.0,0.09
36.2,0.093
36.4,0.095
36.6,0.095
36.8,0.095
37.0,0.094
37.2,0.091
37.4,0.089
37.6,0.086
37.8,0.085
38.0,0.082
38.2,0.081
38.4,0.082
38.6,0.082
38.8,0.082
39.0,0.083
39.2,0.084
39.4,0.086
39.6,0.086
39.8,0.085
40.0,0.084
40.2,0.083
40.4,0.082
40.6,0.084
40.8,0.086
41.0,0.086
41.2,0.087
41.4,0.086
41.6,0.085
41.8,0.085
42.0,0.088
42.2,0.09
42.4,0.089
42.6,0.089
42.8,0.089
43.0,0.088
43.2,0.089
43.4,0.091
43.6,0.092
43.8,0.092
44.0,0.09
44.2,0.089
44.4,0.088
44.6,0.087
44.8,0.087
45.0,0.089
45.2,0.089
45.4,0.088
45.6,0.09
45.8,0.091
46.0,0.091
46.2,0.091
46.4,0.093
46.6,0.091
46.8,0.089
47.0,0.087
47.2,0.086
47.4,0.083
47.6,0.081
47.8,0.081
48.0,0.08
48.2,0.08
48.4,0.079
48.6,0.08
48.8,0.08
49.0,0.08
49.2,0.079
49.4,0.078
49.6,0.079
49.8,0.079
50.0,0.08
50.2,0.081
50.4,0.083
50.6,0.081
50.8,0.08
51.0,0.08
51.2,0.08
51.4,0.084
51.6,0.086
51.8,0.088
52.0,0.087
52.2,0.087
52.4,0.086
52.6,0.086
52.8,0.087
53.0,0.089
53.2,0.089
53.4,0.089
53.6,0.088
53.8,0.086
54.0,0.084
54.2,0.083
54.4,0.083
54.6,0.086
54.8,0.09
55.0,0.093
55.2,0.094
55.4,0.092
55.6,0.087
55.8,0.082
56.0,0.081
56.2,0.079
56.4,0.08
56.6,0.083
56.8,0.085
57.0,0.084
57.2,0.083
57.4,0.083
57.6,0.083
57.8,0.084
58.0,0.085
58.2,0.085
58.4,0.084
58.6,0.082
58.8,0.081
59.0,0.08
59.2,0.081
59.4,0.084
59.6,0.087
59.8,0.088
60.0,0.089
60.2,0.089
60.4,0.088
60.6,0.085
60.8,0.084
61.0,0.083
61.2,0.081
61.4,0.082
61.6,0.084
61.8,0.084
62.0,0.083
62.2,0.08
62.4,0.078
62.6,0.077
62.8,0.076
63.0,0.077
63.2,0.081
63.4,0.082
63.6,0.082
63.8,0.08
64.0,0.08
64.2,0.079
64.4,0.077
64.6,0.077
64.8,0.076
65.0,0.076
65.2,0.076
