t,y
0.0,0.0
0.2,0.006
0.4,0.013
0.6,0.024
0.8,0.039
1.0,0.056
1.2,0.073
1.4,0.089
1.6,0.106
1.8,0.121
2.0,0.134
2.2,0.146
2.4,0.158
2.6,0.172
2.8,0.187
3.0,0.202
3.2,0.216
3.4,0.229
3.6,0.241
3.8,0.252
4.0,0.262
4.2,0.274
4.4,0.285
4.6,0.293
4.8,0.301
5.0,0.31
5.2,0.32
5.4,0.33
5.6,0.346
5.8,0.363
6.0,0.379
6.2,0.395
6.4,0.409
6.6,0.42
6.8,0.432
7.0,0.444
7.2,0.459
7.4,0.474
7.6,0.489
7.8,0.503
8.0,0.515
8.2,0.526
8.4,0.54
8.6,0.554
8.8,0.569
9.0,0.584
9.2,0.598
9.4,0.61
9.6,0.624
9.8,0.638
10.0,0.653
10.2,0.669
10.4,0.685
10.6,0.698
10.8,0.711
11.0,0.723
11.2,0.734
11.4,0.746
11.6,0.762
11.8,0.777
12.0,0.793
12.2,0.81
12.4,0.826
12.6,0.84
12.8,0.852
13.0,0.867
13.2,0.88
13.4,0.895
13.6,0.909
13.8,0.922
14.0,0.935
14.2,0.948
14.4,0.962
14.6,0.978
14.8,0.994
15.0,1.011
15.2,1.024
15.4,1.037
15.6,1.049
15.8,1.061
16.0,1.077
16.2,1.092
16.4,1.107
16.6,1.12
16.8,1.135
17.0,1.148
17.2,1.161
17.4,1.173
17.6,1.186
17.8,1.197
18.0,1.207
18.2,1.22
18.4,1.233
18.6,1.244
18.8,1.258
19.0,1.27
19.2,1.283
19.4,1.296
19.6,1.311
19.8,1.326
20.0,1.34
20.2,1.353
20.4,1.366
20.6,1.378
20.8,1.389
21.0,1.4
21.2,1.413
21.4,1.426
21.6,1.438
21.8,1.451
22.0,1.463
22.2,1.475
22.4,1.486
22.6,1.498
22.8,1.508
23.0,1.519
23.2,1.529
23.4,1.539
23.6,1.548
23.8,1.557
24.0,1.567
24.2,1.579
24.4,1.592
24.6,1.605
24.8,1.618
25.0,1.63
25.2,1.64
25.4,1.652
25.6,1.665
25.8,1.676
26.0,1.686
26.2,1.695
26.4,1.704
26.6,1.712
26.8,1.722
27.0,1.732
27.2,1.743
27.4,1.751
27.6,1.76
27.8,1.769
28.0,1.78
28.2,1.791
28.4,1.802
28.6,1.813
28.8,1.821
29.0,1.829
29.2,1.836
29.4,1.844
29.6,1.855
29.8,1.866
30.0,1.876
30.2,1.885
30.4,1.893
30.6,1.9
30.8,1.906
31.0,1.915
31.2,1.925
31.4,1.934
31.6,1.945
31.8,1.956
32.0,1.964
32.2,1.973
32.4,1.982
32.6,1.99
32.8,1.997
33.0,2.005
33.2,2.012
33.4,2.018
33.6,2.027
33.8,2.035
34.0,2.043
34.2,2.052
34.4,2.061
34.6,2.069
34.8,2.077
35.0,2.085
35.2,2.094
35.4,2.099
35.6,2.106
35.8,2.113
36.0,2.121
36.2,2.129
36.4,2.138
36.6,2.144
36.8,2.151
37.0,2.159
37.2,2.167
37.4,2.175
37.6,2.181
37.8,2.186
38.0,2.19
38.2,2.193
38.4,2.197
38.6,2.203
38.8,2.211
39.0,2.218
39.2,2.225
39.4,2.23
39.6,2.238
39.8,2.244
40.0,2.25
40.2,2.253
