t,y
0.0,0.0
0.2,-0.001
0.4,0.0
0.6,0.001
0.8,0.001
1.0,0.001
1.2,0.001
1.4,-0.001
1.6,-0.003
1.8,-0.001
2.0,0.001
2.2,0.003
2.4,0.005
2.6,0.009
2.8,0.008
3.0,0.006
3.2,0.006
3.4,0.004
3.6,0.003
3.8,0.003
4.0,0.004
4.2,0.004
4.4,0.007
4.6,0.01
4.8,0.014
5.0,0.017
5.2,0.019
5.4,0.02
5.6,0.019
5.8,0.016
6.0,0.015
6.2,0.016
6.4,0.018
6.6,0.021
6.8,0.023
7.0,0.025
7.2,0.026
7.4,0.024
7.6,0.021
7.8,0.021
8.0,0.021
8.2,0.019
8.4,0.02
8.6,0.021
8.8,0.02
9.0,0.019
9.2,0.019
9.4,0.019
9.6,0.02
9.8,0.021
10.0,0.022
10.2,0.023
10.4,0.025
10.6,0.024
10.8,0.024
11.0,0.022
11.2,0.021
11.4,0.019
11.6,0.018
11.8,0.02
12.0,0.021
12.2,0.022
12.4,0.023
12.6,0.023
12.8,0.023
13.0,0.023
13.2,0.023
13.4,0.023
13.6,0.023
13.8,0.024
14.0,0.025
14.2,0.026
14.4,0.028
14.6,0.028
14.8,0.029
15.0,0.028
15.2,0.028
15.4,0.028
15.6,0.029
15.8,0.028
16.0,0.028
16.2,0.026
16.4,0.027
16.6,0.028
16.8,0.029
17.0,0.029
17.2,0.029
17.4,0.029
17.6,0.027
17.8,0.026
18.0,0.025
18.2,0.024
18.4,0.025
18.6,0.027
18.8,0.03
19.0,0.032
19.2,0.033
19.4,0.033
19.6,0.03
19.8,0.027
20.0,0.026
20.2,0.026
20.4,0.025
20.6,0.026
20.8,0.027
21.0,0.029
21.2,0.031
21.4,0.033
21.6,0.033
21.8,0.032
22.0,0.03
22.2,0.029
22.4,0.028
22.6,0.029
22.8,0.032
23.0,0.036
23.2,0.037
23.4,0.038
23.6,0.038
23.8,0.038
24.0,0.035
24.2,0.034
24.4,0.034
24.6,0.035
24.8,0.038
25.0,0.04
25.2,0.041
25.4,0.042
25.6,0.042
25.8,0.04
26.0,0.04
26.2,0.041
26.4,0.039
26.6,0.039
26.8,0.039
27.0,0.037
27.2,0.035
27.4,0.035
27.6,0.033
27.8,0.034
28.0,0.036
28.2,0.038
28.4,0.038
28.6,0.04
28.8,0.04
29.0,0.04
29.2,0.04
29.4,0.04
29.6,0.039
29.8,0.036
30.0,0.036
30.2,0.036
30.4,0.035
30.6,0.036
30.8,0.038
31.0,0.04
31.2,0.041
31.4,0.044
31.6,0.046
31.8,0.048
32.0,0.047
32.2,0.047
32.4,0.045
32.6,0.044
32.8,0.044
33.0,0.044
33.2,0.046
33.4,0.046
33.6,0.044
33.8,0.042
34.0,0.04
34.2,0.039
34.4,0.039
34.6,0.041
34.8,0.044
35.0,0.047
35.2,0.049
35.4,0.05
35.6,0.049
35.8,0.048
36.0,0.047
36.2,0.045
36.4,0.043
36.6,0.043
36.8,0.042
37.0,0.042
37.2,0.044
37.4,0.044
37.6,0.043
37.8,0.043
38.0,0.043
38.2,0.041
38.4,0.037
38.6,0.038
38.8,0.039
39.0,0.041
39.2,0.045
39.4,0.05
39.6,0.052
39.8,0.052
40.0,0.05
40.2,0.047
40.4,0.047
40.6,0.046
40.8,0.046
41.0,0.046
41.2,0.046
41.4,0.045
41.6,0.044
41.8,0.044
42.0,0.044
42.2,0.044
42.4,0.045
42.6,0.045
42.8,0.047
43.0,0.048
43.2,0.049
43.4,0.049
43.6,0.05
43.8,0.049
44.0,0.047
44.2,0.048
44.4,0.049
44.6,0.049
44.8,0.049
45.0,0.049
45.2,0.05
45.4,0.05
45.6,0.051
45.8,0.052
46.0,0.055
46.2,0.055
46.4,0.054
46.6,0.052
46.8,0.051
47.0,0.048
47.2,0.047
47.4,0.046
47.6,0.047
47.8,0.048
48.0,0.049
48.2,0.05
48.4,0.052
48.6,0.054
48.8,0.055
49.0,0.056
49.2,0.057
49.4,0.059
49.6,0.059
49.8,0.058
50.0,0.054
50.2,0.051
50.4,0.048
50.6,0.047
50.8,0.046
51.0,0.047
51.2,0.047
51.4,0.046
51.6,0.046
51.8,0.044
52.0,0.045
52.2,0.046
52.4,0.049
52.6,0.049
52.8,0.05
53.0,0.051
53.2,0.051
53.4,0.05
53.6,0.051
53.8,0.054
54.0,0.057
54.2,0.057
54.4,0.057
54.6,0.056
54.8,0.055
55.0,0.054
55.2,0.054
55.4,0.052
55.6,0.052
55.8,0.051
56.0,0.051
56.2,0.051
56.4,0.053
56.6,0.055
56.8,0.056
57.0,0.056
57.2,0.056
57.4,0.056
57.6,0.056
57.8,0.055
58.0,0.056
58.2,0.058
58.4,0.058
58.6,0.056
58.8,0.056
59.0,0.055
59.2,0.053
59.4,0.054
59.6,0.058
59.8,0.061
60.0,0.065
60.2,0.066
60.4,0.065
60.6,0.061
60.8,0.058
61.0,0.056
61.2,0.055
61.4,0.058
61.6,0.06
61.8,0.061
62.0,0.06
62.2,0.058
62.4,0.056
62.6,0.053
62.8,0.052
63.0,0.052
63.2,0.05
63.4,0.05
63.6,0.051
63.8,0.053
64.0,0.055
64.2,0.059
64.4,0.061
64.6,0.064
64.8,0.066
65.0,0.068
65.2,0.068
