t,y
0.0,0.0
0.2,0.003
0.4,0.006
0.6,0.009
0.8,0.013
1.0,0.016
1.2,0.017
1.4,0.016
1.6,0.018
1.8,0.018
2.0,0.021
2.2,0.024
2.4,0.026
2.6,0.026
2.8,0.025
3.0,0.024
3.2,0.023
3.4,0.025
3.6,0.027
3.8,0.029
4.0,0.029
4.2,0.025
4.4,0.02
4.6,0.016
4.8,0.014
5.0,0.015
5.2,0.016
5.4,0.016
5.6,0.017
5.8,0.016
6.0,0.016
6.2,0.018
6.4,0.02
6.6,0.021
6.8,0.022
7.0,0.023
7.2,0.021
7.4,0.021
7.6,0.02
7.8,0.019
8.0,0.018
8.2,0.019
8.4,0.02
8.6,0.019
8.8,0.021
9.0,0.023
9.2,0.023
9.4,0.024
9.6,0.024
9.8,0.022
10.0,0.02
10.2,0.019
10.4,0.019
10.6,0.019
10.8,0.018
11.0,0.017
11.2,0.017
11.4,0.016
11.6,0.015
11.8,0.014
12.0,0.013
12.2,0.012
12.4,0.01
12.6,0.011
12.8,0.013
13.0,0.016
13.2,0.018
13.4,0.02
13.6,0.02
13.8,0.02
14.0,0.019
14.2,0.019
14.4,0.02
14.6,0.022
14.8,0.024
15.0,0.024
15.2,0.025
15.4,0.025
15.6,0.026
15.8,0.026
16.0,0.027
16.2,0.028
16.4,0.028
16.6,0.025
16.8,0.024
17.0,0.023
17.2,0.022
17.4,0.024
17.6,0.026
17.8,0.026
18.0,0.026
18.2,0.025
18.4,0.023
18.6,0.02
18.8,0.019
19.0,0.021
19.2,0.023
19.4,0.024
19.6,0.027
19.8,0.028
20.0,0.028
20.2,0.03
20.4,0.033
20.6,0.034
20.8,0.034
21.0,0.034
21.2,0.031
21.4,0.029
21.6,0.027
21.8,0.027
22.0,0.028
22.2,0.028
22.4,0.027
22.6,0.027
22.8,0.025
23.0,0.021
23.2,0.018
23.4,0.018
23.6,0.018
23.8,0.019
24.0,0.022
24.2,0.025
24.4,0.026
24.6,0.026
24.8,0.025
25.0,0.024
25.2,0.022
25.4,0.021
25.6,0.021
25.8,0.022
26.0,0.022
26.2,0.022
26.4,0.021
26.6,0.021
26.8,0.019
27.0,0.02
27.2,0.023
27.4,0.025
27.6,0.025
27.8,0.026
28.0,0.026
28.2,0.025
28.4,0.026
28.6,0.028
28.8,0.028
29.0,0.026
29.2,0.024
29.4,0.021
29.6,0.019
29.8,0.019
30.0,0.02
30.2,0.02
30.4,0.021
30.6,0.023
30.8,0.023
31.0,0.023
31.2,0.023
31.4,0.024
31.6,0.023
31.8,0.023
32.0,0.027
32.2,0.028
32.4,0.026
32.6,0.025
32.8,0.023
33.0,0.021
33.2,0.019
33.4,0.018
33.6,0.018
33.8,0.021
34.0,0.023
34.2,0.024
34.4,0.024
34.6,0.025
34.8,0.026
35.0,0.025
35.2,0.026
35.4,0.027
35.6,0.026
35.8,0.024
36.0,0.025
36.2,0.026
36.4,0.028
36.6,0.029
36.8,0.032
37.0,0.031
37.2,0.028
37.4,0.028
37.6,0.027
37.8,0.025
38.0,0.023
38.2,0.023
38.4,0.022
38.6,0.022
38.8,0.023
39.0,0.022
39.2,0.021
39.4,0.018
39.6,0.016
39.8,0.014
40.0,0.016
40.2,0.019
40.4,0.021
40.6,0.022
40.8,0.023
41.0,0.024
41.2,0.023
41.4,0.023
41.6,0.024
41.8,0.024
42.0,0.023
42.2,0.022
42.4,0.021
42.6,0.02
42.8,0.019
43.0,0.018
43.2,0.017
43.4,0.018
43.6,0.019
43.8,0.021
44.0,0.023
44.2,0.025
44.4,0.026
44.6,0.027
44.8,0.025
45.0,0.023
45.2,0.023
45.4,0.023
45.6,0.023
45.8,0.026
46.0,0.028
46.2,0.029
46.4,0.028
46.6,0.026
46.8,0.026
47.0,0.025
47.2,0.026
47.4,0.028
47.6,0.031
47.8,0.031
48.0,0.029
48.2,0.027
48.4,0.025
48.6,0.025
48.8,0.024
49.0,0.026
49.2,0.028
49.4,0.028
49.6,0.026
49.8,0.026
50.0,0.025
50.2,0.025
50.4,0.026
50.6,0.026
50.8,0.024
51.0,0.021
51.2,0.02
51.4,0.021
51.6,0.02
51.8,0.019
52.0,0.021
52.2,0.021
52.4,0.021
52.6,0.021
52.8,0.024
53.0,0.028
53.2,0.029
53.4,0.029
53.6,0.029
53.8,0.029
54.0,0.026
54.2,0.026
54.4,0.027
54.6,0.028
54.8,0.027
55.0,0.026
55.2,0.024
55.4,0.022
55.6,0.021
55.8,0.021
56.0,0.019
56.2,0.019
56.4,0.02
56.6,0.021
56.8,0.024
57.0,0.028
57.2,0.029
57.4,0.028
57.6,0.029
57.8,0.028
58.0,0.028
58.2,0.029
58.4,0.028
58.6,0.027
58.8,0.026
59.0,0.025
59.2,0.025
59.4,0.027
59.6,0.029
59.8,0.028
60.0,0.029
60.2,0.03
60.4,0.028
60.6,0.025
60.8,0.022
61.0,0.021
61.2,0.02
61.4,0.022
61.6,0.024
61.8,0.027
62.0,0.027
62.2,0.027
62.4,0.026
62.6,0.026
62.8,0.026
63.0,0.028
63.2,0.029
63.4,0.029
63.6,0.029
63.8,0.031
64.0,0.03
64.2,0.029
64.4,0.028
64.6,0.025
64.8,0.021
65.0,0.018
65.2,0.015
65.4,0.014
65.6,0.015
65.8,0.018
66.0,0.019
66.2,0.02
66.4,0.021
66.6,0.022
66.8,0.024
67.0,0.027
67.2,0.031
67.4,0.034
67.6,0.034
67.8,0.033
68.0,0.034
68.2,0.032
68.4,0.029
68.6,0.027
68.8,0.027
69.0,0.028
69.2,0.028
69.4,0.028
69.6,0.028
69.8,0.028
70.0,0.025
70.2,0.025
70.4,0.024
70.6,0.025
70.8,0.023
71.0,0.024
71.2,0.025
71.4,0.026
71.6,0.025
71.8,0.027
72.0,0.027
72.2,0.026
72.4,0.024
72.6,0.023
72.8,0.022
73.0,0.022
73.2,0.023
73.4,0.026
73.6,0.028
73.8,0.027
74.0,0.027
74.2,0.027
74.4,0.025
74.6,0.024
74.8,0.025
75.0,0.026
75.2,0.025
75.4,0.024
75.6,0.026
75.8,0.026
76.0,0.024
76.2,0.021
76.4,0.023
76.6,0.023
76.8,0.023
77.0,0.022
77.2,0.021
77.4,0.02
77.6,0.019
77.8,0.018
78.0,0.021
78.2,0.025
78.4,0.029
78.6,0.031
78.8,0.034
79.0,0.035
79.2,0.036
79.4,0.036
79.6,0.037
79.8,0.035
80.0,0.033
80.2,0.031
80.4,0.028
80.6,0.027
80.8,0.028
81.0,0.028
81.2,0.029
81.4,0.027
81.6,0.027
81.8,0.027
82.0,0.026
82.2,0.026
82.4,0.027
82.6,0.025
82.8,0.025
83.0,0.025
83.2,0.027
83.4,0.028
83.6,0.028
83.8,0.028
