t,y
0.0,0.0
0.2,0.0
0.4,0.001
0.6,0.002
0.8,0.003
1.0,0.004
1.2,0.004
1.4,0.004
1.6,0.003
1.8,0.004
2.0,0.004
2.2,0.006
2.4,0.006
2.6,0.008
2.8,0.011
3.0,0.013
3.2,0.013
3.4,0.015
3.6,0.016
3.8,0.016
4.0,0.018
4.2,0.019
4.4,0.02
4.6,0.019
4.8,0.018
5.0,0.017
5.2,0.019
5.4,0.02
5.6,0.027
5.8,0.033
6.0,0.037
6.2,0.039
6.4,0.041
6.6,0.04
6.8,0.039
7.0,0.04
7.2,0.042
7.4,0.042
7.6,0.043
7.8,0.045
8.0,0.049
8.2,0.051
8.4,0.053
8.6,0.052
8.8,0.052
9.0,0.052
9.2,0.053
9.4,0.054
9.6,0.056
9.8,0.059
10.0,0.062
10.2,0.064
10.4,0.065
10.6,0.067
10.8,0.066
11.0,0.066
11.2,0.065
11.4,0.067
11.6,0.07
11.8,0.075
12.0,0.079
12.2,0.083
12.4,0.084
12.6,0.083
12.8,0.08
13.0,0.076
13.2,0.072
13.4,0.072
13.6,0.072
13.8,0.074
14.0,0.075
14.2,0.076
14.4,0.077
14.6,0.08
14.8,0.082
15.0,0.085
15.2,0.088
15.4,0.089
15.6,0.087
15.8,0.084
16.0,0.082
16.2,0.08
16.4,0.08
16.6,0.082
16.8,0.086
17.0,0.088
17.2,0.088
17.4,0.089
17.6,0.091
17.8,0.094
18.0,0.097
18.2,0.099
18.4,0.099
18.6,0.098
18.8,0.097
19.0,0.097
19.2,0.099
19.4,0.101
19.6,0.103
19.8,0.103
20.0,0.102
20.2,0.099
20.4,0.097
20.6,0.096
20.8,0.098
21.0,0.1
21.2,0.104
21.4,0.108
21.6,0.111
21.8,0.114
22.0,0.114
22.2,0.111
22.4,0.107
22.6,0.105
22.8,0.104
23.0,0.104
23.2,0.105
23.4,0.107
23.6,0.107
23.8,0.106
24.0,0.106
24.2,0.108
24.4,0.11
24.6,0.114
