t,y
0.0,0.0
0.2,0.013
0.4,0.028
0.6,0.057
0.8,0.091
1.0,0.125
1.2,0.158
1.4,0.189
1.6,0.218
1.8,0.245
2.0,0.271
2.2,0.296
2.4,0.319
2.6,0.341
2.8,0.361
3.0,0.379
3.2,0.395
3.4,0.41
3.6,0.425
3.8,0.439
4.0,0.452
4.2,0.465
4.4,0.478
4.6,0.488
4.8,0.499
5.0,0.509
5.2,0.518
5.4,0.524
5.6,0.533
5.8,0.538
6.0,0.544
6.2,0.55
6.4,0.557
6.6,0.561
6.8,0.565
7.0,0.569
7.2,0.572
7.4,0.574
7.6,0.577
7.8,0.579
8.0,0.581
8.2,0.586
8.4,0.592
8.6,0.595
8.8,0.598
9.0,0.601
9.2,0.603
9.4,0.605
9.6,0.606
9.8,0.609
10.0,0.609
10.2,0.607
10.4,0.603
10.6,0.601
10.8,0.6
11.0,0.6
11.2,0.601
11.4,0.603
11.6,0.605
11.8,0.606
12.0,0.607
12.2,0.606
12.4,0.604
12.6,0.603
12.8,0.602
13.0,0.603
13.2,0.602
13.4,0.604
13.6,0.604
13.8,0.605
14.0,0.605
14.2,0.605
14.4,0.604
14.6,0.602
14.8,0.601
15.0,0.6
15.2,0.601
15.4,0.6
15.6,0.599
15.8,0.596
16.0,0.593
16.2,0.589
16.4,0.586
16.6,0.582
16.8,0.581
17.0,0.581
17.2,0.582
17.4,0.582
17.6,0.584
17.8,0.585
18.0,0.585
18.2,0.586
18.4,0.587
18.6,0.586
18.8,0.584
19.0,0.581
19.2,0.577
19.4,0.574
19.6,0.573
19.8,0.573
20.0,0.571
20.2,0.571
20.4,0.57
20.6,0.57
20.8,0.569
21.0,0.568
21.2,0.567
21.4,0.566
21.6,0.567
21.8,0.567
22.0,0.567
22.2,0.565
22.4,0.563
22.6,0.56
22.8,0.558
23.0,0.558
23.2,0.557
23.4,0.556
23.6,0.555
23.8,0.553
24.0,0.55
24.2,0.548
24.4,0.548
24.6,0.547
24.8,0.548
25.0,0.551
25.2,0.554
25.4,0.557
25.6,0.558
25.8,0.558
26.0,0.558
26.2,0.557
26.4,0.556
26.6,0.555
26.8,0.554
27.0,0.552
27.2,0.552
27.4,0.551
27.6,0.55
27.8,0.55
28.0,0.549
28.2,0.547
28.4,0.546
28.6,0.545
28.8,0.546
29.0,0.547
29.2,0.546
29.4,0.544
29.6,0.543
29.8,0.541
30.0,0.54
30.2,0.538
30.4,0.537
30.6,0.534
30.8,0.534
31.0,0.534
31.2,0.535
31.4,0.536
31.6,0.537
31.8,0.536
32.0,0.532
32.2,0.528
32.4,0.525
32.6,0.524
32.8,0.523
33.0,0.524
33.2,0.524
33.4,0.524
33.6,0.524
33.8,0.525
34.0,0.527
34.2,0.528
34.4,0.527
34.6,0.527
34.8,0.527
35.0,0.525
35.2,0.525
35.4,0.524
35.6,0.521
35.8,0.518
36.0,0.517
36.2,0.517
36.4,0.517
36.6,0.519
36.8,0.519
37.0,0.519
37.2,0.517
37.4,0.516
37.6,0.514
37.8,0.514
38.0,0.515
38.2,0.518
38.4,0.519
38.6,0.519
38.8,0.517
39.0,0.515
39.2,0.513
39.4,0.511
39.6,0.51
39.8,0.512
40.0,0.512
40.2,0.513
40.4,0.514
40.6,0.515
40.8,0.513
41.0,0.513
41.2,0.512
41.4,0.511
41.6,0.51
41.8,0.511
42.0,0.511
42.2,0.508
42.4,0.506
42.6,0.506
42.8,0.505
43.0,0.504
43.2,0.505
43.4,0.505
43.6,0.503
43.8,0.501
44.0,0.499
44.2,0.499
44.4,0.5
44.6,0.502
44.8,0.503
45.0,0.503
45.2,0.501
45.4,0.499
45.6,0.497
45.8,0.496
46.0,0.495
46.2,0.496
46.4,0.498
46.6,0.499
46.8,0.5
47.0,0.501
47.2,0.502
47.4,0.501
47.6,0.5
47.8,0.498
48.0,0.496
48.2,0.492
48.4,0.491
48.6,0.492
48.8,0.491
49.0,0.49
49.2,0.489
49.4,0.488
49.6,0.486
49.8,0.485
50.0,0.488
50.2,0.491
50.4,0.494
50.6,0.496
50.8,0.495
51.0,0.492
51.2,0.491
51.4,0.49
51.6,0.49
51.8,0.491
52.0,0.491
52.2,0.489
52.4,0.487
52.6,0.486
52.8,0.486
53.0,0.486
53.2,0.486
53.4,0.486
53.6,0.484
53.8,0.481
54.0,0.478
54.2,0.476
54.4,0.475
54.6,0.476
54.8,0.476
55.0,0.477
55.2,0.478
55.4,0.479
55.6,0.481
55.8,0.482
56.0,0.485
56.2,0.487
56.4,0.487
56.6,0.485
56.8,0.482
57.0,0.479
57.2,0.477
57.4,0.474
57.6,0.472
57.8,0.471
58.0,0.472
58.2,0.472
58.4,0.473
58.6,0.475
58.8,0.473
59.0,0.472
59.2,0.471
59.4,0.47
59.6,0.47
59.8,0.472
60.0,0.473
60.2,0.472
60.4,0.471
60.6,0.47
60.8,0.468
61.0,0.466
61.2,0.468
61.4,0.469
61.6,0.472
61.8,0.474
62.0,0.475
62.2,0.475
62.4,0.473
62.6,0.47
62.8,0.47
63.0,0.471
63.2,0.469
63.4,0.47
63.6,0.471
63.8,0.472
64.0,0.472
64.2,0.473
64.4,0.473
64.6,0.472
64.8,0.468
65.0,0.465
65.2,0.462
65.4,0.46
65.6,0.46
65.8,0.463
66.0,0.465
66.2,0.468
66.4,0.469
66.6,0.469
66.8,0.469
67.0,0.47
67.2,0.47
67.4,0.472
67.6,0.473
67.8,0.473
68.0,0.472
68.2,0.473
68.4,0.472
68.6,0.47
68.8,0.467
69.0,0.467
69.2,0.467
69.4,0.468
69.6,0.47
69.8,0.472
70.0,0.47
70.2,0.468
70.4,0.465
70.6,0.464
70.8,0.463
71.0,0.464
71.2,0.465
71.4,0.466
71.6,0.465
71.8,0.465
72.0,0.463
72.2,0.464
72.4,0.466
72.6,0.467
72.8,0.468
73.0,0.466
73.2,0.462
73.4,0.459
73.6,0.458
73.8,0.457
74.0,0.459
74.2,0.461
74.4,0.461
74.6,0.46
74.8,0.46
75.0,0.46
75.2,0.461
75.4,0.462
75.6,0.463
75.8,0.462
76.0,0.462
76.2,0.462
76.4,0.462
76.6,0.462
76.8,0.462
77.0,0.461
77.2,0.461
77.4,0.459
77.6,0.461
77.8,0.463
78.0,0.465
78.2,0.464
78.4,0.464
78.6,0.464
78.8,0.462
79.0,0.461
79.2,0.459
79.4,0.459
79.6,0.461
79.8,0.464
80.0,0.465
80.2,0.465
80.4,0.464
80.6,0.461
80.8,0.458
81.0,0.459
81.2,0.462
81.4,0.463
81.6,0.463
81.8,0.463
82.0,0.461
82.2,0.459
82.4,0.458
82.6,0.46
82.8,0.46
83.0,0.459
83.2,0.458
83.4,0.459
83.6,0.459
83.8,0.459
84.0,0.462
84.2,0.462
84.4,0.461
84.6,0.46
84.8,0.46
85.0,0.459
85.2,0.46
85.4,0.461
85.6,0.461
85.8,0.459
86.0,0.458
86.2,0.456
86.4,0.453
86.6,0.452
86.8,0.453
87.0,0.454
87.2,0.457
87.4,0.459
87.6,0.46
87.8,0.459
88.0,0.458
88.2,0.456
88.4,0.456
88.6,0.454
88.8,0.455
89.0,0.454
89.2,0.455
89.4,0.455
89.6,0.455
89.8,0.452
90.0,0.452
90.2,0.452
90.4,0.451
90.6,0.452
90.8,0.454
91.0,0.454
91.2,0.452
91.4,0.453
91.6,0.454
91.8,0.456
92.0,0.457
92.2,0.457
92.4,0.457
92.6,0.455
92.8,0.452
93.0,0.451
93.2,0.45
93.4,0.449
93.6,0.449
93.8,0.45
94.0,0.452
94.2,0.452
94.4,0.454
94.6,0.456
94.8,0.455
95.0,0.454
95.2,0.454
95.4,0.454
95.6,0.454
95.8,0.456
96.0,0.456
96.2,0.457
96.4,0.455
96.6,0.454
96.8,0.452
97.0,0.452
97.2,0.453
97.4,0.455
97.6,0.458
97.8,0.461
98.0,0.463
98.2,0.462
98.4,0.461
98.6,0.459
98.8,0.458
99.0,0.458
99.2,0.458
99.4,0.457
99.6,0.456
99.8,0.455
100.0,0.453
100.2,0.451
100.4,0.451
100.6,0.453
100.8,0.456
101.0,0.457
101.2,0.458
101.4,0.457
101.6,0.454
101.8,0.449
102.0,0.448
102.2,0.45
102.4,0.451
102.6,0.451
102.8,0.452
103.0,0.452
103.2,0.448
