t,y
0.0,0.0
0.2,-0.002
0.4,-0.001
0.6,-0.001
0.8,0.001
1.0,0.001
1.2,0.003
1.4,0.005
1.6,0.006
1.8,0.006
2.0,0.006
2.2,0.008
2.4,0.009
2.6,0.009
2.8,0.01
3.0,0.011
3.2,0.011
3.4,0.011
3.6,0.013
3.8,0.015
4.0,0.015
4.2,0.017
4.4,0.019
4.6,0.02
4.8,0.022
5.0,0.025
5.2,0.027
5.4,0.028
5.6,0.027
5.8,0.025
6.0,0.025
6.2,0.025
6.4,0.025
6.6,0.024
6.8,0.024
7.0,0.023
7.2,0.025
7.4,0.025
7.6,0.028
7.8,0.031
8.0,0.031
8.2,0.029
8.4,0.028
8.6,0.027
8.8,0.028
9.0,0.029
9.2,0.029
9.4,0.029
9.6,0.026
9.8,0.024
10.0,0.022
10.2,0.022
10.4,0.023
10.6,0.026
10.8,0.027
11.0,0.028
11.2,0.029
11.4,0.03
11.6,0.03
11.8,0.03
12.0,0.03
12.2,0.031
12.4,0.031
12.6,0.032
12.8,0.032
13.0,0.029
13.2,0.025
13.4,0.021
13.6,0.019
13.8,0.018
14.0,0.02
14.2,0.024
14.4,0.027
14.6,0.03
14.8,0.031
15.0,0.032
15.2,0.032
15.4,0.03
15.6,0.029
15.8,0.029
16.0,0.031
16.2,0.031
16.4,0.033
16.6,0.034
16.8,0.034
17.0,0.034
17.2,0.034
17.4,0.033
17.6,0.033
17.8,0.034
18.0,0.034
18.2,0.034
18.4,0.035
18.6,0.034
18.8,0.034
19.0,0.036
19.2,0.039
19.4,0.041
19.6,0.043
19.8,0.043
20.0,0.041
20.2,0.04
20.4,0.041
20.6,0.044
20.8,0.046
21.0,0.045
21.2,0.045
21.4,0.043
21.6,0.042
21.8,0.042
22.0,0.043
22.2,0.042
22.4,0.041
22.6,0.04
22.8,0.039
23.0,0.041
23.2,0.044
23.4,0.047
23.6,0.046
23.8,0.046
24.0,0.043
24.2,0.041
24.4,0.039
24.6,0.041
24.8,0.043
25.0,0.045
25.2,0.046
25.4,0.047
25.6,0.048
25.8,0.047
26.0,0.047
26.2,0.048
26.4,0.05
26.6,0.048
26.8,0.048
27.0,0.046
27.2,0.044
27.4,0.043
27.6,0.043
27.8,0.043
28.0,0.042
28.2,0.043
28.4,0.043
28.6,0.044
28.8,0.044
29.0,0.046
29.2,0.047
29.4,0.047
29.6,0.047
29.8,0.047
30.0,0.046
30.2,0.046
30.4,0.045
30.6,0.046
30.8,0.048
31.0,0.048
31.2,0.048
31.4,0.049
31.6,0.048
31.8,0.048
32.0,0.05
32.2,0.051
32.4,0.052
32.6,0.052
32.8,0.052
33.0,0.051
33.2,0.052
33.4,0.052
33.6,0.053
33.8,0.052
34.0,0.052
34.2,0.051
34.4,0.051
34.6,0.049
34.8,0.049
35.0,0.048
35.2,0.049
35.4,0.049
35.6,0.051
35.8,0.051
36.0,0.053
36.2,0.054
36.4,0.057
36.6,0.057
36.8,0.058
37.0,0.059
37.2,0.06
37.4,0.06
37.6,0.059
37.8,0.057
38.0,0.054
38.2,0.052
38.4,0.05
38.6,0.051
38.8,0.052
39.0,0.053
39.2,0.054
39.4,0.055
39.6,0.058
39.8,0.061
40.0,0.064
40.2,0.063
40.4,0.062
40.6,0.06
40.8,0.057
41.0,0.052
41.2,0.05
41.4,0.048
41.6,0.048
41.8,0.048
42.0,0.052
42.2,0.055
42.4,0.058
42.6,0.059
42.8,0.06
43.0,0.057
43.2,0.053
43.4,0.051
43.6,0.049
43.8,0.049
44.0,0.051
44.2,0.053
44.4,0.055
44.6,0.055
44.8,0.056
45.0,0.056
45.2,0.058
45.4,0.058
45.6,0.059
45.8,0.06
46.0,0.062
46.2,0.063
46.4,0.067
46.6,0.069
46.8,0.069
47.0,0.067
47.2,0.066
47.4,0.064
47.6,0.062
47.8,0.061
48.0,0.064
48.2,0.065
48.4,0.065
48.6,0.067
48.8,0.067
49.0,0.066
49.2,0.066
49.4,0.068
49.6,0.07
49.8,0.071
