t,y
0.0,0.0
0.2,-0.003
0.4,-0.004
0.6,-0.005
0.8,-0.005
1.0,-0.003
1.2,-0.001
1.4,0.002
1.6,0.003
1.8,0.005
2.0,0.006
2.2,0.008
2.4,0.009
2.6,0.01
2.8,0.011
3.0,0.012
3.2,0.011
3.4,0.013
3.6,0.015
3.8,0.019
4.0,0.023
4.2,0.027
4.4,0.03
4.6,0.032
4.8,0.032
5.0,0.032
5.2,0.034
5.4,0.033
5.6,0.032
5.8,0.032
6.0,0.034
6.2,0.034
6.4,0.039
6.6,0.044
6.8,0.047
7.0,0.049
7.2,0.051
7.4,0.05
7.6,0.047
7.8,0.046
8.0,0.044
8.2,0.041
8.4,0.039
8.6,0.04
8.8,0.04
9.0,0.042
9.2,0.046
9.4,0.05
9.6,0.052
9.8,0.054
10.0,0.055
10.2,0.056
10.4,0.055
10.6,0.055
10.8,0.055
11.0,0.056
11.2,0.056
11.4,0.057
11.6,0.057
11.8,0.056
12.0,0.055
12.2,0.055
12.4,0.055
12.6,0.057
12.8,0.06
13.0,0.06
13.2,0.059
13.4,0.058
13.6,0.059
13.8,0.061
14.0,0.062
14.2,0.065
14.4,0.066
14.6,0.064
14.8,0.063
15.0,0.062
15.2,0.062
15.4,0.063
15.6,0.067
15.8,0.071
16.0,0.072
16.2,0.071
16.4,0.07
16.6,0.068
16.8,0.067
17.0,0.069
17.2,0.07
17.4,0.072
17.6,0.071
17.8,0.069
18.0,0.068
18.2,0.067
18.4,0.065
18.6,0.064
18.8,0.065
19.0,0.065
19.2,0.067
19.4,0.067
19.6,0.068
19.8,0.066
20.0,0.065
20.2,0.064
20.4,0.066
20.6,0.069
20.8,0.073
21.0,0.074
21.2,0.074
21.4,0.072
21.6,0.069
21.8,0.067
22.0,0.067
22.2,0.068
22.4,0.069
22.6,0.07
22.8,0.073
23.0,0.075
23.2,0.075
23.4,0.076
23.6,0.075
23.8,0.074
24.0,0.074
24.2,0.074
24.4,0.074
24.6,0.073
24.8,0.073
25.0,0.073
25.2,0.073
25.4,0.073
25.6,0.072
25.8,0.072
26.0,0.071
26.2,0.07
26.4,0.07
26.6,0.07
26.8,0.07
27.0,0.069
27.2,0.068
27.4,0.067
27.6,0.065
27.8,0.067
28.0,0.07
28.2,0.071
28.4,0.072
28.6,0.074
28.8,0.074
29.0,0.069
29.2,0.068
29.4,0.069
29.6,0.071
29.8,0.071
30.0,0.071
30.2,0.071
30.4,0.069
30.6,0.067
30.8,0.067
31.0,0.068
31.2,0.07
31.4,0.07
31.6,0.069
31.8,0.069
32.0,0.07
32.2,0.07
32.4,0.072
32.6,0.074
32.8,0.075
33.0,0.075
33.2,0.075
33.4,0.076
33.6,0.077
33.8,0.075
34.0,0.074
34.2,0.073
34.4,0.069
34.6,0.066
34.8,0.068
35.0,0.068
35.2,0.069
35.4,0.072
35.6,0.075
35.8,0.075
36.0,0.074
36.2,0.072
36.4,0.071
36.6,0.069
36.8,0.069
37.0,0.07
37.2,0.072
37.4,0.073
37.6,0.072
37.8,0.072
38.0,0.071
38.2,0.07
38.4,0.067
38.6,0.067
38.8,0.066
39.0,0.067
39.2,0.067
39.4,0.066
39.6,0.066
39.8,0.064
40.0,0.062
40.2,0.061
40.4,0.062
40.6,0.063
40.8,0.065
41.0,0.065
41.2,0.067
41.4,0.068
41.6,0.066
41.8,0.067
42.0,0.07
42.2,0.072
42.4,0.073
42.6,0.076
42.8,0.077
43.0,0.076
43.2,0.075
43.4,0.075
43.6,0.076
43.8,0.075
44.0,0.075
44.2,0.075
44.4,0.075
44.6,0.074
44.8,0.072
45.0,0.071
45.2,0.071
45.4,0.07
45.6,0.07
45.8,0.071
46.0,0.071
46.2,0.072
46.4,0.071
46.6,0.069
46.8,0.066
47.0,0.065
47.2,0.062
47.4,0.062
47.6,0.064
47.8,0.066
48.0,0.065
48.2,0.066
48.4,0.067
48.6,0.068
48.8,0.066
49.0,0.067
49.2,0.066
49.4,0.064
49.6,0.063
49.8,0.063
50.0,0.063
50.2,0.062
50.4,0.062
50.6,0.064
50.8,0.067
51.0,0.07
51.2,0.073
51.4,0.073
51.6,0.07
51.8,0.067
52.0,0.064
52.2,0.065
52.4,0.066
52.6,0.068
52.8,0.07
53.0,0.071
53.2,0.071
53.4,0.07
53.6,0.071
53.8,0.072
54.0,0.069
54.2,0.066
54.4,0.063
54.6,0.062
54.8,0.061
55.0,0.062
55.2,0.063
55.4,0.063
55.6,0.062
55.8,0.063
56.0,0.064
56.2,0.064
56.4,0.064
56.6,0.065
56.8,0.065
57.0,0.064
57.2,0.064
57.4,0.066
57.6,0.065
57.8,0.062
58.0,0.06
58.2,0.059
58.4,0.057
58.6,0.056
58.8,0.057
59.0,0.058
59.2,0.06
59.4,0.062
59.6,0.064
59.8,0.065
60.0,0.066
60.2,0.066
60.4,0.066
60.6,0.067
60.8,0.069
61.0,0.069
61.2,0.067
61.4,0.065
61.6,0.063
61.8,0.062
62.0,0.062
62.2,0.064
62.4,0.064
62.6,0.063
62.8,0.063
63.0,0.064
63.2,0.063
63.4,0.063
63.6,0.063
63.8,0.063
64.0,0.062
64.2,0.061
64.4,0.06
64.6,0.059
64.8,0.058
65.0,0.059
65.2,0.061
65.4,0.063
65.6,0.065
65.8,0.064
66.0,0.063
66.2,0.062
66.4,0.061
66.6,0.06
66.8,0.062
67.0,0.062
67.2,0.061
67.4,0.06
67.6,0.059
67.8,0.058
68.0,0.058
68.2,0.059
68.4,0.058
68.6,0.061
68.8,0.061
69.0,0.062
69.2,0.06
69.4,0.059
69.6,0.057
69.8,0.056
70.0,0.055
70.2,0.056
70.4,0.057
70.6,0.058
70.8,0.058
71.0,0.058
71.2,0.058
71.4,0.059
71.6,0.061
71.8,0.061
72.0,0.062
72.2,0.062
72.4,0.062
72.6,0.06
72.8,0.057
73.0,0.056
73.2,0.056
73.4,0.055
73.6,0.054
73.8,0.054
74.0,0.051
74.2,0.049
74.4,0.048
74.6,0.048
74.8,0.049
75.0,0.05
75.2,0.052
75.4,0.052
75.6,0.053
75.8,0.055
76.0,0.056
76.2,0.057
76.4,0.058
76.6,0.06
76.8,0.058
77.0,0.058
77.2,0.059
77.4,0.06
77.6,0.062
77.8,0.062
78.0,0.062
78.2,0.061
78.4,0.059
78.6,0.058
78.8,0.057
79.0,0.057
79.2,0.056
79.4,0.053
79.6,0.051
79.8,0.049
80.0,0.05
80.2,0.052
80.4,0.053
80.6,0.052
80.8,0.051
81.0,0.05
81.2,0.049
81.4,0.049
81.6,0.051
81.8,0.054
82.0,0.054
82.2,0.054
82.4,0.053
82.6,0.049
82.8,0.049
83.0,0.05
83.2,0.052
83.4,0.053
83.6,0.057
83.8,0.056
