,count_A,count_B,ratio_A,ratio_B,log2_fold
B,1198,1181,0.010406261129408602,0.009892862228707822,0.07299192435116074
C,22017,22485,0.19124762210852114,0.1883497097479398,0.022028000006669414
D,5169,5656,0.04489980281959814,0.047378517159639255,-0.07752393690372061
E,24050,25841,0.20890699512694355,0.21646185677547186,-0.05125202584808441
G,4348,4471,0.03776829999218802,0.03745214820027529,0.012127375444226362
H,36378,36873,0.315992460238164,0.3088734199482172,0.03287440985898467
I,532,547,0.004621144341278098,0.004582045418381447,0.012258393668257084
S,9386,9512,0.0815301894495476,0.07967900552023625,0.03313472624215926
T,12045,12813,0.10462722479435091,0.10733043500113115,-0.03680092927790791
