,count_A,count_B,ratio_A,ratio_B,log2_fold
C,694428,787394,0.33613157394136606,0.38113092290631706,-0.18126059930016053
D,303926,250426,0.14711262325497215,0.12121643357675776,0.27933574347668566
E,303055,264554,0.14669102360619224,0.12805496381552062,0.1960174141198179
H,764532,763567,0.3700647791974696,0.3695976797014046,0.001822134429152048
