,count_A,count_B,ratio_A,ratio_B,log2_fold
B,2018,240,0.0009767945938441568,0.0001161698228560249,3.0718198634925424
C,448622,616448,0.21715140945457737,0.29838606233188575,-0.45847883175903803
D,400059,353289,0.19364492984068724,0.17100633561171372,0.17936395162544586
E,303460,299555,0.1468870601822606,0.14499688035621525,0.018685448582190314
G,26923,7064,0.013031833919749346,0.0034192651193819036,1.9302819287129873
H,674441,683702,0.3264570479021415,0.3309397509415797,-0.019675403633332002
I,3834,352,0.0018558129201177492,0.0001703824068552773,3.4452030030271312
S,71818,21831,0.03476285140766396,0.01056709751149762,1.7179672606023788
T,134766,83460,0.06523225977895807,0.040398055898014824,0.6912997404017593
